position,lastWeek,title,artist,label
1,44,ALL THE THINGS SHE SAID,TATU,INTERSCOPE
2,New,STOLE,KELLY ROWLAND,COLUMBIA
3,1,STOP LIVING THE LIE,DAVID SNEDDON,MERCURY
4,2,03 BONNIE & CLYDE,JAY-Z FT BEYONCE KNOWLES,ROCAFELLA
5,3,THE OPERA SONG (BRAVE NEW WORLD),JURGEN VRIES FT CMC,DIRECTION
6,4,YEAR 3000,BUSTED,UNIVERSAL
7,6,LOSE YOURSELF,EMINEM,INTERSCOPE
8,New,HEY MA,CAM'RON FT JUELZ SANTANA,ROCAFELLA
9,5,SOUND OF THE UNDERGROUND,GIRLS ALOUD,POLYDOR
10,7,MUNDIAN TO BACH KE,PANJABI MC,INSTANT KARMA
11,8,IF YOU'RE NOT THE ONE,DANIEL BEDINGFIELD,POLYDOR
12,New,SHUT UP,KELLY OSBOURNE,EPIC
13,New,STREET LIFE,BEENIE MAN,VIRGIN
14,9,TRUE,JAIMESON FT ANGEL BLU,V2/J-DID
15,11,DANGER HIGH VOLTAGE,ELECTRIC SIX,XL RECORDINGS
16,New,MAKE IT CLAP,BUSTA RHYMES FT SPLIFF STAR,J
17,New,KNOW YOU WANNA,3RD EDGE,PARLOPHONE
18,14,YOU'RE A SUPERSTAR,LOVE INC.,NULIFE
19,10,HIDDEN AGENDA,CRAIG DAVID,WILDSTAR
20,12,CHEEKY SONG (TOUCH MY BUM),CHEEKY GIRLS,MULTIPLY
21,13,LOVE STORY (VS FINALLY),LAYO & BUSHWACKA,XL RECORDINGS
22,New,SEEN THE LIGHT,SUPERGRASS,PARLOPHONE
23,15,THE WAY (PUT YOUR HAND IN MY HAND),DIVINE INSPIRATION,DATA/MOS
24,21,SORRY SEEMS TO BE THE HARDEST WORD,BLUE FT ELTON JOHN,INNOCENT
25,18,JUST THE WAY I'M FEELING,FEEDER,ECHO
26,25,DILEMMA,NELLY FT KELLY ROWLAND,UNIVERSAL
27,20,SK8ER BOI,AVRIL LAVIGNE,ARISTA
28,New,PRAY,SYNTAX,ILLUSTRIOUS
29,30,FEEL,ROBBIE WILLIAMS,CHRYSALIS
30,16,NICE WEATHER FOR DUCKS,LEMON JELLY,XL RECORDINGS
,,,,
31,27,SACRED TRUST/AFTER YOU'RE GONE,ONE TRUE VOICE,EBUL/JIVE
32,29,THE KETCHUP SONG (ASEREJE),LAS KETCHUP,COLUMBIA
33,New,DJ NATION - BOOTLEG EDITION,NUKLEUZ DJ'S,NUKLEUZ
34,23,PLEASE,ROBIN GIBB,SPV RECORDINGS
35,New,BLUE SONG,MINT ROYALE,FAITH & HOPE
36,22,TREAT ME LIKE A LADY,ZOE BIRKETT,19
37,New,WIZZY WOW,BLACKSTREET,DREAMWORKS
38,60,LOVE ON THE LINE,BLAZIN' SQUAD,EAST WEST
39,New,THE NIGHT,SOFT CELL,COOKING VINYL
40,New,JUNKIES,EASYWORLD,JIVE
41,24,COCHISE,AUDIOSLAVE,EPIC/INTERSCOPE
42,19,CRUSH,DARREN HAYES,COLUMBIA
43,New,SALTWATER,CHICANE,XTRAVAGANZA
44,31,FAMILY PORTRAIT,PINK,ARISTA
45,39,LAST GOODBYE/BE WITH YOU,ATOMIC KITTEN,INNOCENT
46,New,WHAT YOU NEED (TONIGHT),NU CIRCLES FT EMMA B,EAST WEST
47,36,HEAVEN,DJ SAMMY AND YANOU FT DO,DATA/MOS
48,17,STORMY IN THE NORTH KARMA IN THE SOUTH,WILDHEARTS,ROUND
49,26,FIX MY SINK,DJ SNEAK FT BEAR WHO,CREDENCE
50,35,WE'VE GOT TONIGHT,RONAN KEATING FT LULU,POLYDOR
51,50,NAUGHTY GIRL,HOLLY VALANCE,LONDON
52,New,DAVID,GUS GUS,UNDERWATER
53,38,I WANNA DANCE WITH SOMEBODY,FLIP & FILL,ALL AROUND THE WORLD
54,33,YOSHIMI BATTLES THE PINK ROBOTS PT 1,FLAMING LIPS,WARNER BROS
55,54,JENNY FROM THE BLOCK,JENNIFER LOPEZ,EPIC
56,32,FREELOADER,DRIFTWOOD,POSITIVA
57,40,SCIENCE OF SILENCE,RICHARD ASHCROFT,HUT
58,41,HOLDING ON FOR YOU,LIBERTY X,V2
59,42,TIMES LIKE THESE,FOO FIGHTERS,RCA
60,61,LIKE I LOVE YOU,JUSTIN TIMBERLAKE,JIVE
,,,,
61,New,BACK TO LOVE,E-Z ROLLERS,MOVING SHADOW
62,New,U KNOW Y,MOGUAI,HOPE RECORDINGS
63,63,DIE ANOTHER DAY,MADONNA,WARNER BROS
64,59,NU FLOW,BIG BROVAZ,EPIC
65,28,YOU DROVE ME TO IT,HELL IS FOR HEROES,EMI
66,New,NO NO NO,MANIJAMA FT MUKUPA & L'IL T,DEFECTED
67,Re,UNBREAKABLE,WESTLIFE,S
68,37,A LITTLE BIT,ROSIE RIBBONS,T2
69,62,STRONGER/ANGELS WITH DIRTY FACES,SUGABABES,ISLAND
70,46,THUG LOVIN',JA RULE FT BOBBY BROWN,DEF JAM
71,58,MADE YOU LOOK,NAS,COLUMBIA
72,New,NOWHERE,LONGVIEW,4:45 RECORDINGS
73,New,WASTING MY TIME,DEFAULT,ISLAND
74,47,I'M GONNA GETCHA GOOD,SHANIA TWAIN,MERCURY
75,55,REACT,ERICK SERMON FT REDMAN,J
76,75,PUPPY LOVE/SLEIGH RIDE,S CLUB JUNIORS,POLYDOR
77,34,DINOSAUR ADVENTURE 3D,UNDERWORLD,JBO
78,Re,RUSHES,DARIUS,MERCURY
79,73,THE LONG AND WINDING ROAD/SUSPICIOUS,WILL YOUNG & GARETH GATES,S
80,71,DON'T LET ME DOWN/YOU AND I,WILL YOUNG,S
81,New,PUSH,MARTIN GRECH,ISLAND
82,New,IF EVERYBODY IN THE WORLD LOVED,STYLOPHONIC,PROLIFICA
83,New,THE CALLING/SIGNAL TRACE,TECHNICAL ITCH VS KEMAL,MOVING SHADOW
84,45,INNER LIFE,DECOY AND ROY,DATA/MOS
85,New,SUDDEN RUSH,ERLEND OYE,SOURCE
86,Re,PUT THE NEEDLE ON IT,DANNII MINOGUE,LONDON
87,82,BOYS OF SUMMER,DJ SAMMY,BIG STAR
88,57,FORTRESS EUROPE,ASIAN DUB FOUNDATION,VIRGIN
89,79,WHAT'S YOUR FLAVA,CRAIG DAVID,WILDSTAR
90,New,LET'S STOP HANGING OUT,REUBEN,BAD MUSIC
,,,,
91,New,NEW YORK NEW YORK,PAUL MADDOX & DJ GRH,TIDY TRAX
92,Re,IT'S A RAINBOW,RAINBOW (GEORGE & ZIPPY),BBC MUSIC
93,New,AUTOMATIC EYES,ECHOBOY,MUTE
94,85,I LOVE IT WHEN WE DO,RONAN KEATING,POLYDOR
95,87,OBJECTION (TANGO),SHAKIRA,EPIC
96,New,MON SUPER LOVE (SUPER LOVER),PHILLY STATION FT TAMMI WRIGHT,BLACK & BLUE
97,New,MYSTERIOUS VIBES,BLACKBYRDS,Z
98,81,ONE LOVE,BLUE,INNOCENT
99,New,IRRESISTIBLE,BRIAN AND TONY GOLD,BIG YARD
100,86,SO MUCH LOVE TO GIVE,THOMAS BANGALTER/DJ FALCON,ROULE
