position,lastWeek,title,artist,label
1,5,PARADISE,COLDPLAY,PARLOPHONE
2,6,DANCE WITH ME TONIGHT,OLLY MURS,EPIC
3,7,GOOD FEELING,FLO RIDA,ATLANTIC
4,1,WHEREVER YOU ARE,MILITARY WIVES/GARETH MALONE,DECCA
5,10,WE FOUND LOVE,RIHANNA FT CALVIN HARRIS,DEF JAM
6,2,CANNONBALL,LITTLE MIX,SYCO MUSIC
7,14,LEGO HOUSE,ED SHEERAN,ASYLUM
8,16,EARTHQUAKE,LABRINTH FT TINIE TEMPAH,SYCO MUSIC
9,19,SEXY AND I KNOW IT,LMFAO,INTERSCOPE
10,12,MAMA DO THE HUMP,RIZZLE KICKS,ISLAND
11,15,MOVES LIKE JAGGER,MAROON 5 FT CHRISTINA AGUILERA,A&M/OCTONE
12,9,LEVELS,AVICII,ISLAND
13,8,DEDICATION TO MY EX (MISS THAT),LLOYD FT ANDRE 3000/LIL WAYNE,INTERSCOPE
14,21,WHAT MAKES YOU BEAUTIFUL,ONE DIRECTION,SYCO MUSIC
15,25,HEART SKIPS A BEAT,OLLY MURS FT RIZZLE KICKS,EPIC/SYCO MUSIC
16,22,YOU DA ONE,RIHANNA,DEF JAM
17,45,THE A TEAM,ED SHEERAN,ASYLUM
18,20,THE ONE THAT GOT AWAY,KATY PERRY,VIRGIN
19,30,JAR OF HEARTS,CHRISTINA PERRI,ATLANTIC
20,18,TAKE CARE,DRAKE FT RIHANNA,CASH MONEY/ISLAND
21,46,WARZONE,WANTED,GLOBAL TALENT
22,23,LOVE ON TOP,BEYONCE,COLUMBIA/PARKWOOD ENT
23,44,READ ALL ABOUT IT,PROFESSOR GREEN FT EMELI SANDE,VIRGIN
24,43,PARTY ROCK ANTHEM,LMFAO/LAUREN BENNETT/GOONROCK,INTERSCOPE
25,26,WHO YOU ARE,JESSIE J,ISLAND/LAVA
26,31,MARRY THE NIGHT,LADY GAGA,INTERSCOPE
27,49,SOMEONE LIKE YOU,ADELE,XL RECORDINGS
28,60,MARRY YOU,BRUNO MARS,ELEKTRA
29,24,5 O'CLOCK,T-PAIN/WIZ KHALIFA/LILY ALLEN,RCA
30,32,IT WILL RAIN,BRUNO MARS,ELEKTRA
,,,,
31,51,WITHOUT YOU,DAVID GUETTA FT USHER,POSITIVA/VIRGIN
32,59,SET FIRE TO THE RAIN,ADELE,XL RECORDINGS
33,79,PARTY ALL NIGHT (SLEEP ALL DAY),SEAN KINGSTON,BELUGA HEIGHTS/EPIC
34,54,DOMINO,JESSIE J,ISLAND/LAVA
35,53,UP,JAMES MORRISON FT JESSIE J,ISLAND
36,29,VIDEO GAMES,LANA DEL REY,STRANGER
37,66,LIGHTNING,WANTED,GLOBAL TALENT
38,72,MR KNOW IT ALL,KELLY CLARKSON,RCA
39,61,PRICE TAG,JESSIE J FT BOB,ISLAND/LAVA
40,Re,WHEN I WAS A YOUNGSTER,RIZZLE KICKS,ISLAND
41,3,DOMINICK THE DONKEY,LOU MONTE,CINQUENTA MUSICA
42,28,MISTLETOE,JUSTIN BIEBER,DEF JAM
43,96,DOWN WITH THE TRUMPETS,RIZZLE KICKS,ISLAND
44,80,BEST THING I NEVER HAD,BEYONCE,COLUMBIA/PARKWOOD ENT
45,69,ROLLING IN THE DEEP,ADELE,XL RECORDINGS
46,63,DO YOU FEEL WHAT I FEEL,JLS,EPIC
