position,lastWeek,title,artist,label
1,New,ALL TIME LOW,WANTED,GEFFEN
2,1,WE NO SPEAK AMERICANO,YOLANDA BE COOL VS D CUP,AATW/UMTV
3,New,BILLIONAIRE,TRAVIE MCCOY FT BRUNO MARS,DECAYDANCE/FUELED BY RAMEN
4,2,LOVE THE WAY YOU LIE,EMINEM FT RIHANNA,POLYDOR
5,New,CLUB CAN'T HANDLE ME,FLO RIDA FT DAVID GUETTA,ATLANTIC
6,3,AIRPLANES,BOB FT HAYLEY WILLIAMS,ATLANTIC
7,New,ONE (YOUR NAME),SWEDISH HOUSE MAFIA/PHARRELL,VIRGIN
8,5,PACK UP,ELIZA DOOLITTLE,PARLOPHONE
9,4,CALIFORNIA GURLS,KATY PERRY FT SNOOP DOGG,VIRGIN
10,New,I NEED AIR,MAGNETIC MAN FT ANGELA HUNTE,COLUMBIA
11,6,BANG BANG BANG,MARK RONSON & THE BUSINESS INT,COLUMBIA
12,8,I LIKE IT,ENRIQUE IGLESIAS FT PITBULL,POLYDOR
13,7,JUST BE GOOD TO GREEN,PROFESSOR GREEN FT LILY ALLEN,VIRGIN
14,11,ALEJANDRO,LADY GAGA,INTERSCOPE
15,19,WHAT IF,JASON DERULO,WARNER MUSIC
16,9,THE CLUB IS ALIVE,JLS,EPIC
17,12,ALL THE LOVERS,KYLIE MINOGUE,PARLOPHONE
18,14,COMMANDER,KELLY ROWLAND FT DAVID GUETTA,UNIVERSAL
19,13,KICKSTARTS,EXAMPLE,DATA
20,20,DJ GOT US FALLING IN LOVE,USHER FT PITBULL,LAFACE
21,10,MY FIRST KISS,3OH3 FT KESHA,ASYLUM/PHOTO FINISH
22,16,PRAYIN',PLAN B,679/ATLANTIC
23,15,NOT AFRAID,EMINEM,INTERSCOPE
24,18,GETTIN' OVER,DAVID GUETTA FT CHRIS WILLIS,POSITIVA
25,24,FIND YOUR LOVE,DRAKE,UNIVERSAL
26,17,FRISKY,TINIE TEMPAH FT LABRINTH,PARLOPHONE
27,22,OMG,USHER FT WILL I AM,LAFACE
28,23,RIDIN' SOLO,JASON DERULO,WARNER BROS
29,25,SHE SAID,PLAN B,679/ATLANTIC
30,27,STEREO LOVE,EDWARD MAYA FT VIKA JIGULINA,3 BEAT/AATW
,,,,
31,30,TRY SLEEPING WITH A BROKEN HEART,ALICIA KEYS,J
32,28,FIRE WITH FIRE,SCISSOR SISTERS,POLYDOR
33,35,TE AMO,RIHANNA,DEF JAM
34,31,HEY SOUL SISTER,TRAIN,COLUMBIA
35,34,WAKA WAKA (THIS TIME FOR AFRICA),SHAKIRA FT FRESHLYGROUND,EPIC
36,36,THE BOY WHO MURDERED LOVE,DIANA VICKERS,RCA
37,33,NOTHIN' ON YOU,BOB FT BRUNO MARS,ATLANTIC
38,37,FAMOUS,SCOUTING FOR GIRLS,EPIC
39,26,WAVIN' FLAG,K'NAAN,A&M
40,21,SATURDAY,BASSHUNTER,DANCE NATION
41,38,EENIE MEENIE,SEAN KINGSTON & JUSTIN BIEBER,EPIC
42,32,RESCUE ME,SKEPTA,3 BEAT/AATW/BOY BETTER KNOW
43,29,WITCHCRAFT,PENDULUM,WARNER BROS
44,39,ALL NIGHT LONG,ALEXANDRA BURKE FT PITBULL,SYCO MUSIC
45,42,DON'T STOP BELIEVIN',JOURNEY,COLUMBIA
46,41,YOUR LOVE IS MY DRUG,KESHA,RCA
47,52,EMPIRE STATE OF MIND (PART II),ALICIA KEYS,J
48,46,PASS OUT,TINIE TEMPAH,PARLOPHONE
49,43,CANDY,AGGRO SANTOS FT KIMBERLY WYATT,FUTURE RECORDS
50,95,OH NO,MARINA & THE DIAMONDS,679
51,50,I GOTTA FEELING,BLACK EYED PEAS,INTERSCOPE
52,47,THIS AIN'T A LOVE SONG,SCOUTING FOR GIRLS,EPIC
53,65,UPRISING,MUSE,HELIUM 3/WARNER BROS
54,54,CLOSER TO THE EDGE,30 SECONDS TO MARS,VIRGIN
55,49,BABY,JUSTIN BIEBER FT LUDACRIS,DEF JAM
56,45,SOMEBODY TO LOVE,JUSTIN BIEBER,DEF JAM
57,40,XXXO,MIA,XL RECORDINGS
58,68,THE WRITER,ELLIE GOULDING,POLYDOR
59,New,BAD GIRL,FUGATIVE,HARD2BEAT
60,44,WE DANCE ON,N-DUBZ FT BODYROX,AATW/UMTV
,,,,
61,55,TELEPHONE,LADY GAGA FT BEYONCE,INTERSCOPE
62,48,TURN IT UP,PIXIE LOTT,MERCURY
63,59,BAD ROMANCE,LADY GAGA,INTERSCOPE
64,51,I NEED YOU TONIGHT,PROFESSOR GREEN FT ED DREWETT,VIRGIN
65,96,ISLANDS,XX,XL RECORDINGS
66,62,DIRTEE DISCO,DIZZEE RASCAL,DIRTEE STANK
67,61,THE CAVE,MUMFORD & SONS,ISLAND
68,56,GOOD TIMES,ROLL DEEP,RELENTLESS/VIRGIN
