position,lastWeek,title,artist,label
1,1,ASHES TO ASHES,DAVID BOWIE,RCA
2,3,START,THE JAM,POLYDOR
3,4,9 TO 5,SHEENA EASTON,EMI
4,2,THE WINNER TAKES IT ALL,ABBA,EPIC
5,8,FEELS LIKE I'M IN LOVE,KELLY MARIE,CALIBRE PLUS
6,9,TOM HARK,THE PIRANHAS,SIRE
7,5,UPSIDE DOWN,DIANA ROSS,MOTOWN
8,New,I DIE: YOU DIE,GARY NUMAN,BEGGARS BANQUET
9,7,OOPS UPSIDE YOUR HEAD,THE GAP BAND,MERCURY
10,13,THE SUNSHINE OF YOUR SMILE,MIKE BERRY,POLYDOR
11,6,OH YEAH (ON THE RADIO),ROXY MUSIC,POLYDOR
12,10,GIVE ME THE NIGHT,GEORGE BENSON,WARNER BROTHERS
13,27,EIGHTH DAY,HAZEL O'CONNOR,A&M
14,20,DREAMIN',CLIFF RICHARD,EMI
15,11,ALL OVER THE WORLD,ELECTRIC LIGHT ORCHESTRA,JET
16,12,FUNKIN' FOR JAMAICA (N.Y.),TOM BROWNE,ARISTA
17,21,CAN'T STOP THE MUSIC,THE VILLAGE PEOPLE,MERCURY
18,25,MODERN GIRL,SHEENA EASTON,EMI
19,24,BANKROBBER,THE CLASH,CBS
20,30,IT'S STILL ROCK AND ROLL TO ME,BILLY JOEL,CBS
21,15,MARIANA,GIBSON BROTHERS,ISLAND
22,32,MARIE MARIE,SHAKIN' STEVENS,EPIC
23,14,MORE THAN I CAN SAY,LEO SAYER,CHRYSALIS
24,17,PRIVATE LIFE,GRACE JONES,ISLAND
25,26,YOU GOTTA BE A HUSTLER IF YOU WANNA GET ON,SUE WILKINSON,CHEAPSKATE
26,19,LIP UP FATTY,BAD MANNERS,MAGNET
27,37,PARANOID {1980},BLACK SABBATH,NEMS
28,28,A WALK IN THE PARK,NICK STRAKER BAND,CBS
29,31,SLEEPWALK,ULTRAVOX,CHRYSALIS
30,33,BEST FRIEND/STAND DOWN MARGARET,THE BEAT,GO FEET
,,,,
31,18,USE IT UP AND WEAR IT OUT,ODYSSEY,RCA
32,56,MAGIC,OLIVIA NEWTON-JOHN,JET
33,39,CIRCUS GAMES,SKIDS,VIRGIN
34,New,IT'S ONLY LOVE/BEYOND THE REEF,ELVIS PRESLEY,RCA
35,23,COULD YOU BE LOVED,BOB MARLEY & THE WAILERS,ISLAND
36,29,ARE YOU GETTING ENOUGH OF WHAT MAKES YOU HAPPY,HOT CHOCOLATE,RAK
37,40,SUMMER FUN,BARRACUDAS,EMI-WIPE OUT
38,43,I GOT YOU,SPLIT ENZ,A&M
39,New,I WANT TO BE STRAIGHT,IAN DURY AND THE BLOCKHEADS,STIFF
40,38,BIKO,PETER GABRIEL,CHARISMA
41,22,BABOOSHKA,KATE BUSH,EMI
42,36,"C30, C60, C90, GO",BOW WOW WOW,EMI
43,41,BACKSTROKIN',THE FATBACK BAND,SPRING
44,63,THE WHISPER,SELECTER,CHRYSALIS
45,68,UNLOCK THE FUNK,LOCKSMITH,ARISTA
46,16,THERE THERE MY DEAR,DEXY'S MIDNIGHT RUNNERS,LATE NIGHT FEELINGS
47,35,XANADU,OLIVIA NEWTON-JOHN AND ELECTRIC LIGHT ORCHESTRA,JET
48,60,SARTORIAL ELOQUENCE,ELTON JOHN,ROCKET
49,57,UNITED,JUDAS PRIEST,CBS
50,New,I OWE YOU ONE,SHALAMAR,SOLAR
51,62,YEARS FROM NOW,DR HOOK,CAPITOL
52,69,SOUND OF CONFUSION,SECRET AFFAIR,I-SPY
53,54,ANOTHER DAY (ANOTHER GIRL),LAMBRETTAS,ROCKET
54,55,EQUINOXE (PART V),THE SHADOWS,POLYDOR
55,New,ONE DAY I'LL FLY AWAY,RANDY CRAWFORD,WARNER BROTHERS
56,New,WEST ONE (SHINE ON ME),RUTS,VIRGIN
57,44,YOU'VE BEEN GONE,CROWN HEIGHTS AFFAIR,DE-LITE
58,42,FREE ME,ROGER DALTREY,POLYDOR
59,70,"THEME FROM NEW YORK, NEW YORK",FRANK SINATRA,REPRISE
60,49,RACE WITH THE DEVIL,GIRLSCHOOL,BRONZE
,,,,
61,66,NEON KNIGHTS,BLACK SABBATH,VERTIGO
62,51,I'VE JUST BEGUN TO LOVE YOU,DYNASTY,SOLAR
63,52,BLACK NIGHT {1980},DEEP PURPLE,HARVEST
64,New,DANCIN' ON A WIRE,SURFACE NOISE,GROOVE PRODUCTIONS
65,47,BURNIN' HOT,JERMAINE JACKSON,MOTOWN
66,New,IF IT'S ALRIGHT WITH YOU BABY,THE KORGIS,RIALTO
67,New,DYNAMITE,STACY LATTISAW,ATLANTIC
68,46,LET'S HANG ON,DARTS,MAGNET
69,New,TASTE OF BITTER LOVE,GLADYS KNIGHT AND THE PIPS,CBS
70,New,DON'T MAKE ME WAIT TOO LONG,ROBERTA FLACK,ATLANTIC
71,58,CUPID/I'VE LOVED YOU FOR A LONG TIME,DETROIT SPINNERS,ATLANTIC
72,59,BURNING CAR,JOHN FOXX,VIRGIN
73,50,KINGS OF THE WILD FRONTIER,ADAM & THE ANTS,CBS
74,New,LOVE MEETING LOVE,LEVEL 42,POLYDOR
75,34,WEDNESDAY WEEK,THE UNDERTONES,SIRE
