position,lastWeek,title,artist,label
1,New,I HAVE A DREAM/SEASONS IN THE SUN,WESTLIFE,RCA
2,1,THE MILLENNIUM PRAYER,CLIFF RICHARD,PAPILLION
3,Re,IMAGINE,JOHN LENNON,PARLOPHONE
4,New,COGNOSCENTI VS INTELLIGENTSIA,CUBAN BOYS,EMI
5,New,TWO IN A MILLION/YOU'RE MY NUMBER ONE,S CLUB 7,POLYDOR
6,2,RE-REWIND THE CROWD SAY BO SELECTA,ARTFUL DODGER,RELENT/PUBLIC DEMAND
7,New,SAY YOU'LL BE MINE/BETTER THE DEVIL..,STEPS,JIVE
8,New,MR. HANKEY THE CHRISTMAS POO,MR HANKEY,COLUMBIA
9,4,BARBER'S ADAGIO FOR STRINGS,WILLIAM ORBIT,WEA
10,3,KISS (WHEN THE SUN DON'T SHINE),VENGABOYS,POSITIVA
11,5,BACK IN MY LIFE,ALICE DEEJAY,POSITIVA
12,9,EVERY DAY I LOVE YOU,BOYZONE,POLYDOR
13,10,IF I COULD TURN BACK THE HANDS OF TIME,R KELLY,JIVE
14,6,KING OF MY CASTLE,WAMDUE PROJECT,AM:PM
15,11,I TRY,MACY GRAY,EPIC
16,8,STEAL MY SUNSHINE,LEN,COLUMBIA
17,7,EVERYBODY,PROGRESS PTS THE BOY WUNDA,MANIFESTO
18,New,A LITTLE BIT OF LUCK,DJ LUCK & MC NEAT,RED ROSE
19,New,IT'S ONLY ROCK 'N' ROLL,VARIOUS ARTISTS,UNIVERSAL MUSIC TV
20,18,SHE'S THE ONE/IT'S ONLY US,ROBBIE WILLIAMS,CHRYSALIS
21,New,HORNY HORNS,PERFECT PHASE,POSITIVA
22,16,NORTHERN STAR,MELANIE C,VIRGIN
23,12,COMMUNICATION (SOMEBODY ANSWER THE...),MARIO PIU,INCENTIVE
24,21,KEEP ON MOVIN',FIVE,RCA
25,13,I SHALL BE THERE,B'WITCHED,EPIC
26,23,WILL 2K,WILL SMITH,COLUMBIA
27,15,BIG BOYS DON'T CRY/ROCKIN' ROBIN,LOLLY,POLYDOR
28,27,FLYING WITHOUT WINGS,WESTLIFE,RCA
29,24,THAT'S THE WAY IT IS,CELINE DION,EPIC
30,19,TALKING IN YOUR SLEEP/LOVE ME,MARTINE MCCUTCHEON,INNOCENT
,,,,
31,17,"BABY, IT'S COLD OUTSIDE",TOM JONES & CERYS,GUT
32,14,UNDER PRESSURE,QUEEN & DAVID BOWIE,PARLOPHONE
33,20,A CHRISTMAS KISS,DANIEL O'DONNELL,RITZ
34,New,JUST WAVE HELLO,CHARLOTTE CHURCH,SONY CLASSICAL
35,22,RIGHT NOW,ATOMIC KITTEN,INNOCENT
36,30,BLUE (DA BA DEE),EIFFEL 65,ETERNAL
37,25,TURN YOUR LIGHTS DOWN LOW,BOB MARLEY FT LAURYN HILL,COLUMBIA
38,26,I LEARNED FROM THE BEST,WHITNEY HOUSTON,ARISTA
39,Re,THE FINAL COUNTDOWN 2000,EUROPE,EPIC
40,34,GENIE IN A BOTTLE,CHRISTINA AGUILERA,RCA
41,35,WAITING FOR TONIGHT,JENNIFER LOPEZ,COLUMBIA
42,29,LIFT ME UP,GERI HALLIWELL,EMI
43,33,RADIO,CORRS,ATLANTIC
44,New,"NORTH, SOUTH, EAST, WEST",MARVIN AND TAMARA,EPIC
45,46,MAN! I FEEL LIKE A WOMAN!,SHANIA TWAIN,MERCURY
46,32,DEAR LIE,TLC,LAFACE
47,38,EVERYTIME/READY OR NOT,A1,COLUMBIA
48,New,WE'RE GOING TO MISS YOU,JAMES,MERCURY
49,36,CRAZY,LEANN RIMES,CURB/LONDON
50,37,SUPER TROUPER,A TEENS,STOCKHOLM
51,63,1999,PRINCE,WARNER BROS
52,31,MY BEAUTIFUL FRIEND,CHARLATANS,UNIVERSAL
53,28,ALIVE,BEASTIE BOYS,GRAND ROYAL
54,40,KING FOR A DAY,JAMIROQUAI,SONY S2
55,48,WHEN WE ARE TOGETHER,TEXAS,MERCURY
56,New,THE POWER OF LOVE,HOLLY JOHNSON,PLEASURE DOME
57,51,WHAT I AM,TIN TIN OUT FT EMMA BUNTON,VC RECORDINGS
58,56,2 TIMES,ANN LEE,NEO/SYSTEMATIC
59,52,TURN,TRAVIS,INDEPENDIENTE
60,54,HEARTBREAKER,MARIAH CAREY,COLUMBIA
,,,,
61,44,WHY,GLAMMA KID,WEA
62,New,I WANNA 1-2-1 WITH YOU,SOLID GOLD CHARTBUSTERS,VIRGIN
63,50,BOMB DIGGY,ANOTHER LEVEL,NORTHWESTSIDE
64,41,THE BRICK TRACK VERSUS GITTY UP,SALT N PEPA,FFRR
65,53,THE WORLD IS NOT ENOUGH,GARBAGE,RADIOACTIVE
66,39,WE'RE IN THIS TOGETHER,NINE INCH NAILS,ISLAND
67,64,SHAKE YOUR BON-BON,RICKY MARTIN,COLUMBIA
68,42,TONITE,PHATS & SMALL,MULTIPLY
69,58,LARGER THAN LIFE,BACKSTREET BOYS,JIVE
70,45,RHYTHM DIVINE,ENRIQUE IGLESIAS,INTERSCOPE
71,49,ENOUGH IS ENOUGH,Y-TRIBE FT ELISABETH TROY,NORTHWEST 10
72,43,IT'S ABOUT TIME YOU WERE MINE,THUNDERBUGS,EPIC
73,60,I KNEW I LOVED YOU,SAVAGE GARDEN,COLUMBIA
74,New,LOST IN EMOTION,JOHN 00 FLEMING,REACT
75,55,I GOT A GIRL,LOU BEGA,RCA
76,78,WHEN YOU SAY NOTHING AT ALL,RONAN KEATING,POLYDOR
77,47,THE BEST OF ME,BRYAN ADAMS,MERCURY/A&M
78,New,MILLENNIUM CHIMES,BIG BEN,LONDON
79,71,HURRY UP AND WAIT,STEREOPHONICS,V2
80,Re,MAMBO NO.5 (A LITTLE BIT OF...),LOU BEGA,RCA
81,76,NOT OVER YOU YET,DIANA ROSS,EMI
82,New,GLORIA,LOVECHILD,48K/PERFECTO
83,New,BACK TO THE FUNK,KLUSTER,NEO
84,New,EXPO 2000,KRAFTWERK,EMI
85,72,JESSE HOLD ON,B'WITCHED,EPIC
86,93,ANGELS,ROBBIE WILLIAMS,CHRYSALIS
87,New,VOICE,HEATHER MILLS/PAUL MCCARTNEY,CODA
88,Re,WE'RE GOING TO IBIZA!,VENGABOYS,POSITIVA
89,88,WONDERLAND,911,VIRGIN
90,New,HALLELUJAH,ANNO DOMINI,ARC
,,,,
91,82,THE LAUNCH,DJ JEAN,AM:PM
92,New,MS. FAT BOOTY,MOS DEF,RAWKUS
93,81,SUN IS SHINING,BOB MARLEY,CLUB TOOLS
94,95,MILLENNIUM,ROBBIE WILLIAMS,CHRYSALIS
95,Re,THAT DON'T IMPRESS ME MUCH,SHANIA TWAIN,MERCURY
96,Re,DON'T CALL ME BABY,MADISON AVENUE,VC RECORDINGS
97,Re,CLOSING TIME,SEMISONIC,MCA
98,Re,AIN'T THAT A LOT OF LOVE,SIMPLY RED,EAST WEST
99,57,THE FRANK SONATA,LONGPIGS,MOTHER
100,65,AVE MARIA,ANDREA BOCELLI,PHILIPS
