position,lastWeek,title,artist,label
1,1,(I CAN'T GET NO) SATISFACTION,THE ROLLING STONES,DECCA
2,2,I GOT YOU BABE,SONNY AND CHER,ATLANTIC
3,3,MAKE IT EASY ON YOURSELF,WALKER BROTHERS,PHILIPS
4,6,LIKE A ROLLING STONE,BOB DYLAN,CBS
5,11,LOOK THROUGH ANY WINDOW,THE HOLLIES,PARLOPHONE
6,4,WALK IN THE BLACK FOREST,HORST JANKOWSKI,MERCURY
7,16,TEARS,KEN DODD,COLUMBIA
8,5,HELP!,THE BEATLES,PARLOPHONE
9,10,LAUGH AT ME,SONNY,ATLANTIC
10,8,ZORBA'S DANCE,MARCELLO MINERBI,DURIUM
11,9,ALL I REALLY WANT TO DO,CHER,LIBERTY
12,7,ALL I REALLY WANT TO DO,THE BYRDS,CBS
13,13,THAT'S THE WAY,HONEYCOMBS,PYE
14,12,WHAT'S NEW PUSSYCAT?,TOM JONES,DECCA
15,14,UNCHAINED MELODY,THE RIGHTEOUS BROTHERS,LONDON
16,21,JUST A LITTLE BIT BETTER,HERMAN'S HERMITS,COLUMBIA
17,23,IL SILENZIO,NINI ROSSO,DURIUM
18,39,EVE OF DESTRUCTION,BARRY MCGUIRE,RCA
19,15,EVERYONE'S GONE TO THE MOON,JONATHAN KING,DECCA
20,29,HANG ON SLOOPY,MCCOYS,IMMEDIATE
21,17,DON'T MAKE MY BABY BLUE,THE SHADOWS,COLUMBIA
22,36,IT'S ALL OVER NOW BABY BLUE,JOAN BAEZ,FONTANA
23,22,THE TIME IN BETWEEN,CLIFF RICHARD,COLUMBIA
24,New,BABY DON'T GO,SONNY AND CHER,REPRISE
25,20,WE GOTTA GET OUT OF THIS PLACE,THE ANIMALS,COLUMBIA
26,27,PARADISE,FRANK IFIELD,COLUMBIA
27,New,ALMOST THERE,ANDY WILLIAMS,CBS
28,19,YOU'VE GOT YOUR TROUBLES,FORTUNES,DECCA
29,33,WHATCHA GONNA DO ABOUT IT,THE SMALL FACES,DECCA
30,18,SEE MY FRIEND,THE KINKS,PYE
,,,,
31,32,CALIFORNIA GIRLS,THE BEACH BOYS,CAPITOL
32,24,CATCH US IF YOU CAN,THE DAVE CLARK FIVE,COLUMBIA
33,43,TRY TO UNDERSTAND,LULU,DECCA
34,30,TOO MANY RIVERS,BRENDA LEE,BRUNSWICK
35,26,SUMMER NIGHTS,MARIANNE FAITHFULL,DECCA
36,25,IN THOUGHTS OF YOU,BILLY FURY,DECCA
37,New,"IF YOU GOTTA GO, GO NOW",MANFRED MANN,HMV
38,New,RUN TO MY LOVIN' ARMS,BILLY FURY,DECCA
39,49,RIDE AWAY,ROY ORBISON,LONDON
40,31,MR TAMBOURINE MAN,THE BYRDS,CBS
41,44,YOU'RE MY GIRL,ROCKIN' BERRIES,PICCADILLY
42,35,I'LL NEVER GET OVER YOU,THE EVERLY BROTHERS,WARNER BROTHERS
43,28,THERE BUT FOR FORTUNE,JOAN BAEZ,FONTANA
44,New,SOME OF YOUR LOVIN',DUSTY SPRINGFIELD,PHILIPS
45,45,IT'S THE SAME OLD SONG,THE FOUR TOPS,TAMLA MOTOWN
46,37,WOOLY BULLY,SAM THE SHAM AND THE PHARAOHS,MGM
47,New,TAKE A HEART,SORROWS,PICCADILLY
48,38,WITH THESE HANDS,TOM JONES,DECCA
49,34,TOSSING AND TURNING,IVY LEAGUE,PICCADILLY
50,48,DR FINLAY,ANDY STEWART,HMV
