position,lastWeek,title,artist,label
1,1,HIPS DON'T LIE,SHAKIRA FT WYCLEF JEAN,EPIC
2,19,RIDIN',CHAMILLIONAIRE FT KRAYZIE BONE,UNIVERSAL
3,28,LOVE DON'T LET ME GO (WALKING AWAY),DAVID GUETTA VS THE EGG,GUSTO
4,New,LEAVE BEFORE THE LIGHTS COME ON,ARCTIC MONKEYS,DOMINO RECORDINGS
5,2,EVERYTIME WE TOUCH,CASCADA,ALL AROUND THE WORLD
6,23,ME & U,CASSIE,BAD BOY
7,3,AIN'T NO OTHER MAN,CHRISTINA AGUILERA,RCA
8,5,YOU GIVE ME SOMETHING,JAMES MORRISON,POLYDOR
9,4,UNFAITHFUL,RIHANNA,DEF JAM
10,66,DANCING IN THE DARK,MICKY MODELLE V JESSY,ALL AROUND THE WORLD
11,8,VOODOO CHILD,ROGUE TRADERS,ARIOLA
12,10,CHASING CARS,SNOW PATROL,FICTION
13,7,SMILE,LILY ALLEN,REGAL RECORDINGS
14,New,LIPSTICK,ALESHA,POLYDOR
15,New,IRIS,RONAN KEATING,POLYDOR
16,6,STARS ARE BLIND,PARIS,WARNER BROS
17,9,LAST REQUEST,PAOLO NUTINI,ATLANTIC
18,11,SHE MOVES IN HER OWN WAY,KOOKS,VIRGIN
19,16,EMPIRE,KASABIAN,COLUMBIA
20,90,SLEEPWALKING,MARIA LAWSON,PHONOGENIC
21,New,DEJA VU,BEYONCE FT JAY-Z,COLUMBIA
22,13,I WISH I WAS A PUNK ROCKER,SANDI THOM,RCA
23,14,SMILEY FACES,GNARLS BARKLEY,WARNER BROS
24,New,DISCO,CHICO,SONY BMG
25,18,IN THE MORNING,RAZORLIGHT,VERTIGO
26,20,TELL ME WHY,SUPERMODE,DATA
27,12,BORDERLINE,MICHAEL GRAY FT SHELLY POOLE,EYE INDUSTRIES/UMTV
28,15,WASTED LITTLE DJ'S,VIEW,1965
29,25,BUTTONS,PUSSYCAT DOLLS FT SNOOP DOGG,A&M
30,17,HORNY AS A DANDY,MOUSSE T VS DANDY WARHOLS,FEVERPITCH
,,,,
31,22,SEXY LOVE,NE-YO,DEF JAM
32,26,I LOVE MY CHICK,BUSTA RHYMES,INTERSCOPE
33,21,ALL THIS LOVE,SIMILOU,DIRECTION
34,33,WORLD HOLD ON (CHILDREN OF THE SKY),BOB SINCLAR FT STEVE EDWARDS,DEFECTED
35,New,WEEKENDS AND BLEAK DAYS (HOT SUMMER),YOUNG KNIVES,TRANSGRESSIVE
36,27,HAPPINESS,ORSON,MERCURY
37,30,VALERIE,ZUTONS,DELTASONIC
38,32,WHO KNEW,PINK,LAFACE
39,New,PUT YOU IN YOUR PLACE,SUNSHINE UNDERGROUND,CITY ROCKERS
40,24,DON'T STOP ME NOW/PLEASE PLEASE,MCFLY,UNIVERSAL
41,34,TROUBLE,RAY LAMONTAGNE,14TH FLOOR
42,29,GET TOGETHER,MADONNA,WARNER BROS
43,65,ALWAYS AND FOREVER,CHOCOLATE PUMA,POSITIVA
44,38,MYMYMY,ARMAND VAN HELDEN,SOUTHERN FRIED
45,36,FROM PARIS TO BERLIN,INFERNAL,APOLLO/EUROPA
46,New,BACK LIKE THAT,GHOSTFACE KILLAH FT NE-YO,DEF JAM
47,73,GIRLS,BEENIE MAN FT AKON,VIRGIN
48,41,FILL MY LITTLE WORLD,FEELING,ISLAND
49,37,TELL ME BABY,RED HOT CHILI PEPPERS,WARNER BROS
50,42,NAIVE,KOOKS,VIRGIN
51,31,TAKE IT (CLOSING TIME),TOM NOVY & LIMA,DATA
52,New,WORRY ABOUT IT LATER,FUTUREHEADS,679 RECORDINGS
53,35,YOUNG FOLKS,PETER BJORN & JOHN FT BERGSMAN,WICHITA RECORDINGS
54,New,OH MANDY,SPINTO BAND,RADIATE
55,47,YOU'RE ALL I HAVE,SNOW PATROL,FICTION
56,New,SO WHAT,FIELD MOBB FT CIARA,GEFFEN
57,New,NUMBER ONE,PHARRELL FT KANYE WEST,VIRGIN
58,43,GLORIOUS,CAPTAIN,EMI
59,49,FASTER KILL PUSSYCAT,OAKENFOLD FT BRITTANY MURPHY,PERFECTO
60,44,SUPERMASSIVE BLACK HOLE,MUSE,A&E
,,,,
61,New,HEY KID,MATT WILLIS,MERCURY
62,46,MAS QUE NADA,SERGIO MENDES/BLACK EYED PEAS,CONCORD/UCJ
63,54,BRIGHT IDEA,ORSON,MERCURY
64,New,WE RUN THIS,MISSY ELLIOTT,ATLANTIC
65,New,CRYSTAL BALL,KEANE,ISLAND
66,39,LYING IS THE MOST FUN A GIRL CAN HAVE,PANIC AT THE DISCO,DECAYDANCE/FUELED BY
67,New,TO DIE A VIRGIN,DIVINE COMEDY,PARLOPHONE
68,45,GIMME THAT REMIX,CHRIS BROWN FT LIL' WAYNE,JIVE
69,New,UNDERWEAR GOES INSIDE THE PANTS,LAZY-B,UMTV
70,50,ROOFTOPS (A LIBERATION BROADCAST),LOSTPROPHETS,VISIBLE NOISE
71,64,IS IT ANY WONDER,KEANE,ISLAND
72,56,WE ARE YOUR FRIENDS,JUSTICE VS SIMIAN,TEN
73,57,DANI CALIFORNIA,RED HOT CHILI PEPPERS,WARNER BROS
74,62,PUMP IT,BLACK EYED PEAS,A&M
75,68,HEARTBEATS,JOSE GONZALEZ,PEACE FROG
76,40,DOLLS,PRIMAL SCREAM,COLUMBIA
77,New,ALL IN MY HEAD,GOOD SHOES,BRILLE
78,59,BREAKAWAY,KELLY CLARKSON,RCA
79,New,I'M NOT MISSING YOU,STACIE ORRICO,VIRGIN
80,48,NEVER GONNA BE THE SAME,SEAN PAUL,ATLANTIC/VP
81,51,HANDS,RACONTEURS,XL RECORDINGS
82,69,GOLD DIGGER,KANYE WEST FT JAMIE FOXX,ROC-A-FELLA
83,71,COUNTRY GIRL,PRIMAL SCREAM,COLUMBIA
84,70,WHO AM I,WILL YOUNG,SONY BMG
85,82,AIN'T GOT NO I GOT LIFE,NINA SIMONE VS GROOVEFINDER,SONY BMG TV
86,75,SAME MAN,TILL WEST & DJ DELICIOUS,DATA
87,83,UPSIDE DOWN,JACK JOHNSON,BRUSHFIRE/ISLAND
88,84,SOMEBODY'S WATCHING ME,BEATFREAKZ,DATA
89,85,HUNG UP,MADONNA,WARNER BROS
90,80,DON'T CHA,PUSSYCAT DOLLS FT BUSTA RHYMES,A&M
,,,,
91,76,FADE,SOLU MUSIC FT KIMBLEE,HED KANDI
