position,lastWeek,title,artist,label
1,New,WORDS,BOYZONE,POLYDOR
2,2,BREAKFAST AT TIFFANY'S,DEEP BLUE SOMETHING,INTERSCOPE
3,4,IT'S ALL COMING BACK TO ME NOW,CELINE DION,EPIC
4,1,SETTING SUN,CHEMICAL BROTHERS,VIRGIN
5,6,ROTTERDAM,BEAUTIFUL SOUTH,GO! DISCS
6,3,YOU'RE GORGEOUS,BABYBIRD,ECHO
7,5,I LOVE YOU ALWAYS FOREVER,DONNA LEWIS,ATLANTIC
8,New,TRIPPIN',MARK MORRISON,WEA
9,New,NO DIGGITY,BLACKSTREET FT DR DRE,INTERSCOPE
10,7,SEVEN DAYS AND ONE WEEK,B.B.E.,POSITIVA
11,8,READY OR NOT,FUGEES,COLUMBIA
12,New,DIL CHEEZ (MY HEART...),BALLY SAGOO,HIGHER GROUND
13,13,LOUNGIN,LL COOL J,DEF JAM
14,12,LOVE II LOVE,DAMAGE,BIG LIFE
15,New,6 UNDERGROUND,SNEAKER PIMPS,CLEAN UP
16,10,ESCAPING,DINA CARROLL,MERCURY
17,Re,DON'T YOU WANT ME,FELIX,DECONSTRUCTION
18,New,C'MON KIDS,BOO RADLEYS,CREATION
19,11,STAMP!,JEREMY HEALY & AMOS,POSITIVA
20,17,OH WHAT A NIGHT,CLOCK,POWER STATION
21,16,WANNABE,SPICE GIRLS,VIRGIN
22,15,FLAVA,PETER ANDRE,MUSHROOM
23,9,KEVIN CARTER,MANIC STREET PREACHERS,EPIC
24,New,I LIKE,MONTELL JORDAN FT SLICK RICK,DEF JAM
25,14,YOUR SECRET LOVE,LUTHER VANDROSS,EPIC
26,New,NO PLACE TO HIDE,KORN,EPIC
27,New,SOMETHING BEAUTIFUL REMAINS,TINA TURNER,PARLOPHONE
28,New,READ MY LIPS,ALEX PARTY,SYSTEMATIC
29,21,I'M ALIVE,STRETCH & VERN PRESENT MADDOG,FFRR
30,20,VIRTUAL INSANITY,JAMIROQUAI,SONY S2
,,,,
31,New,KEEP ON MOVIN',SOUL II SOUL,VIRGIN
32,New,ALL I WANT,SUSANNA HOFFS,LONDON
33,New,I'M RAVING,SCOOTER,CLUB TOOLS
34,22,IF YOU REALLY CARED,GABRIELLE,GO! BEAT
35,29,SPINNING THE WHEEL,GEORGE MICHAEL,VIRGIN
36,19,DANCE INTO THE LIGHT,PHIL COLLINS,FACE VALUE
37,26,HOW BIZARRE,OMC,POLYDOR
38,25,SUGAR IS SWEETER,C.J. BOLLAND,INTERNAL
39,28,I'VE GOT A LITTLE PUPPY,SMURFS,EMI TV
40,23,MARBLEHEAD JOHNSON,BLUETONES,SUPERIOR QUALITY
41,New,ANGELS OF THE SILENCES,COUNTING CROWS,GEFFEN
42,35,MACARENA,LOS DEL RIO,RCA
43,New,HAVE YOU EVER BEEN MELLOW?,PARTY ANIMALS,MOKUM
44,New,LITTLE ARITHMETICS,DEUS,ISLAND
45,31,IF IT MAKES YOU HAPPY,SHERYL CROW,A&M
46,37,FOOTSTEPS,DANIEL O'DONNELL,RITZ
47,New,SWAY,STRANGELOVE,FOOD
48,18,IF YOU DON'T WANT ME TO DESTROY YOU,SUPER FURRY ANIMALS,CREATION
49,24,RHYTHM OF MY HEART,RUNRIG,CHRYSALIS
50,New,SLEEPER,AUDIOWEB,MOTHER
51,27,THINGS WE DO FOR LOVE,HORACE BROWN,MOTOWN
52,33,THE CIRCLE,OCEAN COLOUR SCENE,MCA
53,36,BORN SLIPPY,UNDERWORLD,JUNIOR BOY'S OWN
54,34,DON'T GO,THIRD DIMENSION FT J MCDERMOTT,SOUND PROOF
55,40,ALWAYS BREAKING MY HEART,BELINDA CARLISLE,CHRYSALIS
56,30,EVERYTHING,SARAH WASHINGTON,AM:PM
57,38,SINGLE,EVERYTHING BUT THE GIRL,VIRGIN
58,39,LOST MYSELF,LONGPIGS,MOTHER
59,32,HIGH,HYPER GO-GO,DISTINCTIVE
60,New,YOUR LOVE IS CALLING,EVOLUTION,DECONSTRUCTION
,,,,
61,41,GOODBYE HEARTBREAK,LIGHTHOUSE FAMILY,WILD CARD
62,42,STATUESQUE,SLEEPER,INDOLENT
63,New,GETTIN' MONEY (THE GET MONEY REMIX),JUNIOR M.A.F.I.A.,BIG BEAT
64,56,FOREVER LOVE,GARY BARLOW,RCA
65,New,MRS HOOVER,CANDYSKINS,ULTIMATE
66,43,WARNING,A.K.A,RCA
67,59,HEY DUDE,KULA SHAKER,COLUMBIA
68,44,ALL I WANT,SKUNK ANANSIE,ONE LITTLE INDIAN
69,47,INDIE-YARN,TRICKBABY,LOGIC
70,50,THA CROSSROADS,BONE THUGS-N-HARMONY,EPIC
71,80,CRAZY,MARK MORRISON,WEA
72,62,WHY,3T FEATURING MICHAEL JACKSON,EPIC
73,48,HERO OF THE DAY,METALLICA,VERTIGO
