position,lastWeek,title,artist,label
1,1,HERNANDO'S HIDEAWAY,JOHNSTON BROTHERS,DECCA
2,3,THE MAN FROM LARAMIE,JIMMY YOUNG,DECCA
3,2,ROCK AROUND THE CLOCK,BILL HALEY AND HIS COMETS,BRUNSWICK
4,7,HEY THERE,ROSEMARY CLOONEY,PHILIPS
5,5,HEY THERE,JOHNNIE RAY,PHILIPS
6,9,THE YELLOW ROSE OF TEXAS,MITCH MILLER,PHILIPS
7,4,BLUE STAR (THE MEDIC THEME),CYRIL STAPLETON ORCHESTRA WITH JULIE DAWN,DECCA
8,10,LET'S HAVE A DING DONG,WINIFRED ATWELL,DECCA
9,6,I'LL COME WHEN YOU CALL,RUBY MURRAY,COLUMBIA
10,11,SONG OF THE DREAMER,JOHNNIE RAY,PHILIPS
11,New,LOVE IS A MANY SPLENDORED THING,FOUR ACES,BRUNSWICK
12,8,EV'RYWHERE,DAVID WHITFIELD,DECCA
13,17,TWENTY TINY FINGERS,STARGAZERS,DECCA
14,20,THE BREEZE AND I,CATERINA VALENTE,POLYDOR
15,15,THE YELLOW ROSE OF TEXAS,RONNIE HILTON,HMV
16,12,COOL WATER,FRANKIE LAINE WITH THE MELLOMEN,PHILIPS
17,13,THE YELLOW ROSE OF TEXAS,GARY MILLER,PYE NIXA
18,14,ROSE MARIE,SLIM WHITMAN,LONDON
19,New,MEET ME ON THE CORNER,MAX BYGRAVES,HMV
20,New,AIN'T THAT A SHAME,PAT BOONE,LONDON
