position,lastWeek,title,artist,label
1,2,ONLY SIXTEEN,CRAIG DOUGLAS,TOP RANK
2,1,LIVING DOLL,CLIFF RICHARD AND THE DRIFTERS,COLUMBIA
3,3,LONELY BOY,PAUL ANKA,COLUMBIA
4,10,HERE COMES SUMMER,JERRY KELLER,LONDON
5,9,CHINA TEA,RUSS CONWAY,COLUMBIA
6,4,LIPSTICK ON YOUR COLLAR,CONNIE FRANCIS,MGM
6,7,SOMEONE,JOHNNY MATHIS,FONTANA
8,5,BATTLE OF NEW ORLEANS,LONNIE DONEGAN,PYE
9,11,MONA LISA,CONWAY TWITTY,MGM
10,5,THE HEART OF A MAN,FRANKIE VAUGHAN,PHILIPS
11,8,DREAM LOVER,BOBBY DARIN,LONDON
12,16,FORTY MILES OF BAD ROAD,DUANE EDDY AND THE REBELS,LONDON
13,New,SAL'S GOT A SUGAR LIP,LONNIE DONEGAN,PYE
14,New,JUST A LITTLE TOO MUCH,RICKY NELSON,LONDON
15,New,('TIL) I KISSED YOU,THE EVERLY BROTHERS,LONDON
16,12,A BIG HUNK O' LOVE,ELVIS PRESLEY,RCA
17,18,I KNOW,PERRY COMO,RCA
18,14,ROULETTE,RUSS CONWAY,COLUMBIA
19,Re,HIGH HOPES,FRANK SINATRA,CAPITOL
20,New,PLENTY GOOD LOVIN',CONNIE FRANCIS,MGM
21,New,PEGGY SUE GOT MARRIED,BUDDY HOLLY,CORAL
22,19,SWEETER THAN YOU,RICKY NELSON,LONDON
23,19,SIDE SADDLE,RUSS CONWAY,COLUMBIA
24,13,A TEENAGER IN LOVE,MARTY WILDE,PHILIPS
25,19,TALLAHASSEE LASSIE,FREDDIE CANNON,TOP RANK
26,15,RAGTIME COWBOY JOE,DAVID SEVILLE AND THE CHIPMUNKS,LONDON
27,Re,PETER GUNN,DUANE EDDY,LONDON
27,25,ONLY SIXTEEN,AL SAXON,FONTANA
29,New,BROKEN HEARTED MELODY,SARAH VAUGHAN,MERCURY
30,New,I'M GONNA GET MARRIED,LLOYD PRICE,HMV
