position,lastWeek,title,artist,label
1,1,DON'T LEAVE ME THIS WAY,THE COMMUNARDS,LONDON
2,2,WE DON'T HAVE TO TAKE OUR CLOTHES OFF,JERMAINE STEWART,10
3,6,WORD UP,CAMEO,CLUB
4,13,RAIN OR SHINE,FIVE STAR,TENT
5,4,(I JUST) DIED IN YOUR ARMS,CUTTING CREW,SIREN
6,3,GLORY OF LOVE,PETER CETERA,FULL MOON
7,10,THORN IN MY SIDE,EURYTHMICS,RCA
8,9,WALK THIS WAY,RUN DMC/AEROSMITH,LONDON
9,5,I WANT TO WAKE UP WITH YOU,BORIS GARDINER,REVUE
10,11,LOVE CAN'T TURN AROUND,FARLEY 'JACKMASTER' FUNK,DJ INTERNATIONAL
11,8,HOLIDAY RAP,MC MIKER G AND DJ SVEN,DEBUT
12,17,SWEET FREEDOM,MICHAEL MCDONALD,MCA
13,20,RUMORS,TIMEX SOCIAL CLUB,COOLTEMPO
14,24,(FOREVER) LIVE AND DIE,ORCHESTRAL MANOEUVRES IN THE DARK,VIRGIN
15,21,STUCK WITH YOU,HUEY LEWIS AND THE NEWS,CHRYSALIS
16,7,RAGE HARD,FRANKIE GOES TO HOLLYWOOD,ZTT
17,12,BROTHER LOUIE,MODERN TALKING,RCA
18,18,PRETTY IN PINK {1986},THE PSYCHEDELIC FURS,CBS
19,27,ONE GREAT THING,BIG COUNTRY,MERCURY
20,15,YOU GIVE LOVE A BAD NAME,BON JOVI,VERTIGO
21,14,SO MACHO/CRUISING,SINITTA,FANFARE
22,22,IN TOO DEEP,GENESIS,VIRGIN
23,33,MONTEGO BAY,AMAZULU,ISLAND
24,36,ALWAYS THERE,MARTI WEBB AND THE SIMON MAY ORCHESTRA,BBC
25,16,HUMAN,THE HUMAN LEAGUE,VIRGIN
26,41,YOU CAN CALL ME AL,PAUL SIMON,WARNER BROTHERS
27,19,WHEN I THINK OF YOU,JANET JACKSON,A&M
28,New,WHO WANTS TO LIVE FOREVER,QUEEN,EMI
29,35,SLOW DOWN,LOOSE ENDS,VIRGIN
30,New,STATE OF THE NATION,NEW ORDER,FACTORY
,,,,
31,38,BRAND NEW LOVER,DEAD OR ALIVE,EPIC
32,29,HEARTLAND,THE THE,SOME BIZZARE
33,New,SAME OLD STORY,ULTRAVOX,CHRYSALIS
34,47,TRUE COLORS,CYNDI LAUPER,PORTRAIT
35,37,DREAMER,BB&Q,COOLTEMPO
36,26,HOLD ON TIGHT,SAMANTHA FOX,JIVE
37,31,ROCK 'N' ROLL MERCENARIES,MEAT LOAF WITH JOHN PARR,ARISTA
38,25,THE LADY IN RED,CHRIS DE BURGH,A&M
39,23,THE WAY IT IS,BRUCE HORNSBY AND THE RANGE,RCA
40,30,AIN'T NOTHIN' GOIN' ON BUT THE RENT,GWEN GUTHRIE,BOILING POINT
41,New,ALL I WANT TO DO,UB40,DEP INTERNATIONAL
42,32,DANCING ON THE CEILING,LIONEL RICHIE,MOTOWN
43,48,WALK LIKE AN EGYPTIAN,THE BANGLES,CBS
44,62,FATAL HESITATION,CHRIS DE BURGH,A&M
45,New,WORLD SHUT YOUR MOUTH,JULIAN COPE,ISLAND
46,28,WASTED YEARS,IRON MAIDEN,EMI
47,51,NO MORE TEARS,HOLLYWOOD BEYOND,WEA
48,39,TYPICAL MALE,TINA TURNER,CAPITOL
49,34,GIRLS AND BOYS,PRINCE AND THE REVOLUTION,PAISLEY PARK
50,40,ANYONE CAN FALL IN LOVE,ANITA DOBSON AND THE SIMON MAY ORCHESTRA,BBC
51,50,I CAN'T LET YOU GO {1986},HAYWOODE,CBS
52,66,A MATTER OF TRUST,BILLY JOEL,CBS
53,52,BYE BABY,RUBY TURNER,JIVE
54,New,PEEL SESSIONS (EP),NEW ORDER,STRANGE FRUIT
55,61,I FOUND LOVIN' {1986},THE FATBACK BAND,IMPORTANT
56,56,LOVERBOY,CHAIRMEN OF THE BOARD,EMI
57,57,DIAMOND GIRL,PETE WYLIE,ETERNAL
58,68,DON'T WALK,BIG SUPREME,POLYDOR
59,55,LONG WHITE CAR,HIPSWAY,MERCURY
60,54,ANOTHER HEARTACHE,ROD STEWART,WARNER BROTHERS
,,,,
61,45,CALLING ALL THE HEROES,IT BITES,VIRGIN
62,New,THE SOUND OF MUSIK,FALCO,WEA
63,75,WIG WAM BAM,BLACK LACE,FLAIR
64,46,WILD WILD LIFE,TALKING HEADS,EMI
