position,lastWeek,title,artist,label
1,1,GIVE ME YOUR WORD,TENNESSEE ERNIE FORD,CAPITOL
2,3,CHERRY PINK AND APPLE BLOSSOM WHITE,PEREZ 'PREZ' PRADO AND HIS ORCHESTRA,HMV
3,10,STRANGER IN PARADISE,TONY BENNETT,PHILIPS
4,2,SOFTLY SOFTLY,RUBY MURRAY,COLUMBIA
5,5,CHERRY PINK AND APPLE BLOSSOM WHITE,EDDIE CALVERT,COLUMBIA
6,6,UNDER THE BRIDGES OF PARIS,DEAN MARTIN,CAPITOL
7,15,UNDER THE BRIDGES OF PARIS,EARTHA KITT,HMV
8,4,IF ANYONE FINDS THIS I LOVE YOU,RUBY MURRAY WITH ANNE WARREN,COLUMBIA
9,8,(I'M ALWAYS HEARING) WEDDING BELLS,EDDIE FISHER,HMV
10,18,EARTH ANGEL,CREW CUTS,MERCURY
11,New,STRANGER IN PARADISE,TONY MARTIN,HMV
12,7,"READY, WILLING AND ABLE",DORIS DAY,PHILIPS
13,12,MOBILE,RAY BURNS,COLUMBIA
14,11,A BLOSSOM FELL,NAT 'KING' COLE,CAPITOL
15,9,PRIZE OF GOLD,JOAN REGAN,DECCA
16,14,MAMBO ROCK,BILL HALEY AND HIS COMETS,BRUNSWICK
17,New,TWEEDLE DEE,FRANKIE VAUGHAN,PHILIPS
18,13,LET ME GO LOVER,DEAN MARTIN,CAPITOL
19,New,SERENADE,MARIO LANZA,HMV
20,New,STRANGER IN PARADISE,DON CORNELL,VOGUE
20,New,TWEEDLE DEE,GEORGIA GIBBS,MERCURY
