position,lastWeek,title,artist,label
1,1,WONDERFUL LAND,THE SHADOWS,COLUMBIA
2,2,TELL ME WHAT HE SAID,HELEN SHAPIRO,COLUMBIA
3,4,DREAM BABY,ROY ORBISON,LONDON
4,3,CAN'T HELP FALLING IN LOVE/ROCK-A-HULA BABY,ELVIS PRESLEY,RCA
5,6,WIMOWEH,KARL DENVER,DECCA
6,7,STRANGER ON THE SHORE,MR. ACKER BILK,COLUMBIA
7,15,TWISTIN' THE NIGHT AWAY,SAM COOKE,RCA
8,18,HEY! LITTLE GIRL,DEL SHANNON,LONDON
9,9,HOLE IN THE GROUND,BERNARD CRIBBINS,PARLOPHONE
10,10,SOFTLY AS I LEAVE YOU,MATT MONRO,PARLOPHONE
11,14,THEME FROM 'Z CARS',JOHNNY KEATING,PICCADILLY
12,12,HEY! BABY,BRUCE CHANNEL,MERCURY
13,5,LET'S TWIST AGAIN,CHUBBY CHECKER,COLUMBIA
14,8,MARCH OF THE SIAMESE CHILDREN,KENNY BALL AND HIS JAZZMEN,PYE JAZZ
15,13,THE WANDERER,DION,HMV
16,11,THE YOUNG ONES,CLIFF RICHARD,COLUMBIA
17,19,THEME FROM 'DR KILDARE',JOHNNY SPENCE,PARLOPHONE
18,21,NEVER GOODBYE,KARL DENVER,DECCA
19,23,LOVE ME WARM AND TENDER,PAUL ANKA,RCA
20,25,WHEN MY LITTLE GIRL IS SMILING,CRAIG DOUGLAS,TOP RANK
21,45,THEME FROM 'MAIGRET',JOE LOSS,HMV
22,32,FANLIGHT FANNY,CLINTON FORD,ORIOLE
23,16,CRYIN' IN THE RAIN,THE EVERLY BROTHERS,WARNER BROTHERS
24,47,WHEN MY LITTLE GIRL IS SMILING,JIMMY JUSTICE,PYE
25,27,PIANISSIMO,KEN DODD,DECCA
26,29,WHAT KIND OF FOOL AM I/GONNA BUILD A MOUNTAIN,SAMMY DAVIS JR,REPRISE
27,17,WALK ON BY,LEROY VAN DYKE,MERCURY
28,48,YOUNG WORLD,RICKY NELSON,LONDON
29,22,LITTLE BITTY TEAR,BURL IVES,BRUNSWICK
30,24,LITTLE BITTY TEAR,MIKI AND GRIFF,PYE
,,,,
31,New,WHEN MY LITTLE GIRL IS SMILING,THE DRIFTERS,LONDON
32,35,PLEASE DON'T ASK ABOUT BARBARA,BOBBY VEE,LIBERTY
33,31,I'LL SEE YOU IN MY DREAMS,PAT BOONE,LONDON
34,30,DRUMS ARE MY BEAT,SANDY NELSON,LONDON
35,20,FORGET ME NOT,EDEN KANE,DECCA
36,44,LETTER FULL OF TEARS,BILLY FURY,DECCA
37,33,LESSON ONE,RUSS CONWAY,COLUMBIA
38,37,TOWN WITHOUT PITY,GENE PITNEY,HMV
39,43,HER ROYAL MAJESTY,JAMES DARREN,PYE INTERNATIONAL
40,26,JEANNIE,DANNY WILLIAMS,HMV
41,New,SLOW TWISTIN',CHUBBY CHECKER,COLUMBIA
42,34,BRAZILIAN LOVE SONG,NAT 'KING' COLE,CAPITOL
43,28,"HAPPY BIRTHDAY, SWEET SIXTEEN",NEIL SEDAKA,RCA
44,38,THEME FROM 'Z CARS',NORRIE PARAMOR AND HIS ORCHESTRA,COLUMBIA
45,New,IT'S ALL OVER NOW,SHANE FENTON AND THE FENTONES,PARLOPHONE
46,New,THE PARTY'S OVER,LONNIE DONEGAN,PYE
47,New,SPEAK TO ME PRETTY,BRENDA LEE,BRUNSWICK
48,New,EVERYBODY'S TWISTING,FRANK SINATRA,REPRISE
49,36,TONIGHT,SHIRLEY BASSEY,COLUMBIA
50,42,LONE RIDER,JOHN LEYTON,HMV
