position,lastWeek,title,artist,label
1,1,DREAM LOVER,BOBBY DARIN,LONDON
2,3,BATTLE OF NEW ORLEANS,LONNIE DONEGAN,PYE
3,5,LIVING DOLL,CLIFF RICHARD AND THE DRIFTERS,COLUMBIA
4,2,A TEENAGER IN LOVE,MARTY WILDE,PHILIPS
5,New,A BIG HUNK O' LOVE,ELVIS PRESLEY,RCA
6,4,ROULETTE,RUSS CONWAY,COLUMBIA
7,8,LIPSTICK ON YOUR COLLAR,CONNIE FRANCIS,MGM
8,6,PETER GUNN,DUANE EDDY,LONDON
9,7,PERSONALITY,ANTHONY NEWLEY,DECCA
10,12,PERSONALITY,LLOYD PRICE,HMV
11,11,GOODBYE JIMMY GOODBYE,RUBY MURRAY,COLUMBIA
12,14,IT'S LATE,RICKY NELSON,LONDON
13,9,A FOOL SUCH AS I/I NEED YOUR LOVE TONIGHT,ELVIS PRESLEY,RCA
14,10,I'VE WAITED SO LONG,ANTHONY NEWLEY,DECCA
15,13,SIDE SADDLE,RUSS CONWAY,COLUMBIA
16,16,A TEENAGER IN LOVE,CRAIG DOUGLAS,TOP RANK
16,19,I KNOW,PERRY COMO,RCA
18,15,MAY YOU ALWAYS,JOAN REGAN,HMV
19,18,POOR JENNY,THE EVERLY BROTHERS,LONDON
20,6,YEP!,DUANE EDDY,LONDON
20,New,THE HEART OF A MAN,FRANKIE VAUGHAN,PHILIPS
22,20,THREE STARS,RUBY WRIGHT,PARLOPHONE
23,17,NEVER BE ANYONE ELSE BUT YOU,RICKY NELSON,LONDON
24,New,WHY SHOULD I BE LONELY?,TONY BRENT,COLUMBIA
25,24,WATERLOO,STONEWALL JACKSON,PHILIPS
26,22,TAKE A MESSAGE TO MARY,THE EVERLY BROTHERS,LONDON
27,25,PLEASE DON'T TOUCH,JOHNNY KIDD,HMV
27,26,LONELY BOY,PAUL ANKA,COLUMBIA
29,New,LA PLUME DE MA TANTE,HUGO AND LUIGI,RCA
30,28,FOR A PENNY,PAT BOONE,LONDON
,,,,
30,New,RAGTIME COWBOY JOE,DAVID SEVILLE AND THE CHIPMUNKS,LONDON
