position,lastWeek,title,artist,label
1,1,I FEEL LOVE,DONNA SUMMER,GTO
2,4,ANGELO,BROTHERHOOD OF MAN,PYE
3,2,MA BAKER,BONEY M,ATLANTIC
4,5,SO YOU WIN AGAIN,HOT CHOCOLATE,RAK
5,3,FANFARE FOR THE COMMON MAN,EMERSON LAKE & PALMER,ATLANTIC
6,9,WE'RE ALL ALONE,RITA COOLIDGE,A&M
7,18,IT'S YOUR LIFE,SMOKIE,RAK
8,6,PRETTY VACANT,THE SEX PISTOLS,VIRGIN
9,15,YOU GOT WHAT IT TAKES,SHOWADDYWADDY,ARISTA
10,8,"OH, LORI",ALESSI,A&M
11,10,EASY,THE COMMODORES,MOTOWN
12,11,SLOW DOWN,JOHN MILES,DECCA
13,20,THE CRUNCH,RAH BAND,GOOD EARTH
14,16,FLOAT ON,THE FLOATERS,ABC
15,37,SOMETHING BETTER CHANGE,THE STRANGLERS,UNITED ARTISTS
16,12,FEEL THE NEED,DETROIT EMERALDS,ATLANTIC
17,17,ONE STEP AWAY,TAVARES,CAPITOL
18,13,SAM,OLIVIA NEWTON-JOHN,EMI
19,14,EXODUS,BOB MARLEY & THE WAILERS,ISLAND
20,22,ALL AROUND THE WORLD,THE JAM,POLYDOR
21,7,BABY DON'T CHANGE YOUR MIND,GLADYS KNIGHT AND THE PIPS,BUDDAH
22,23,GOOD OLD FASHIONED LOVERBOY,QUEEN,EMI
23,25,THREE RING CIRCUS,BARRY BIGGS,DYNAMIC
24,21,ROADRUNNER,JONATHAN RICHMAN,BESERKLEY
25,28,PROVE IT,TELEVISION,ELEKTRA
26,27,NIGHTS ON BROADWAY,CANDI STATON,WARNER BROTHERS
27,30,DREAMS,FLEETWOOD MAC,WARNER BROTHERS
28,19,PEACHES,THE STRANGLERS,UNITED ARTISTS
29,26,I KNEW THE BRIDE,DAVE EDMUNDS,SWANSONG
30,42,THAT'S WHAT FRIENDS ARE FOR,DENIECE WILLIAMS,CBS
,,,,
31,35,A LITTLE BOOGIE WOOGIE IN THE BACK OF MY MIND,GARY GLITTER,ARISTA
32,50,DANCIN' EASY,DANNY WILLIAMS,ENSIGN
33,29,A STAR IS BORN (EVERGREEN),BARBRA STREISAND,CBS
34,44,YOU MADE ME BELIEVE IN MAGIC,BAY CITY ROLLERS,ARISTA
35,31,DO WHAT YOU WANNA DO,T-CONNECTION,TK
36,New,SWALLOW MY PRIDE,THE RAMONES,SIRE
37,24,SHOW YOU THE WAY TO GO,THE JACKSONS,EPIC
38,32,I JUST WANNA BE YOUR EVERYTHING,ANDY GIBB,RSO
39,47,LOVE'S SUCH A WONDERFUL THING,REAL THING,PYE
40,39,ROCKY MOUNTAIN WAY,JOE WALSH,ABC
41,45,YOUR SONG,BILLY PAUL,PHILADELPHIA INTERNATIONAL
42,34,GIVE A LITTLE BIT,SUPERTRAMP,A&M
43,New,NOBODY DOES IT BETTER,CARLY SIMON,ELEKTRA
44,New,TULANE,STEVE GIBBONS BAND,POLYDOR
45,43,DEVIL'S GUN,CJ AND CO,ATLANTIC
46,41,I'M IN YOU,PETER FRAMPTON,A&M
47,New,IF I HAVE TO GO AWAY,JIGSAW,SPLASH
48,48,STRAWBERRY LETTER 23,THE BROTHERS JOHNSON,A&M
49,New,SPANISH STROLL,MINK DEVILLE,CAPITOL
50,36,THIS PERFECT DAY,SAINTS,HARVEST
