position,lastWeek,title,artist,label
1,1,RELEASE ME,ENGELBERT HUMPERDINCK,DECCA
2,2,PENNY LANE/STRAWBERRY FIELDS FOREVER,THE BEATLES,PARLOPHONE
3,3,THIS IS MY SONG,PETULA CLARK,PYE
4,5,ON A CAROUSEL,THE HOLLIES,PARLOPHONE
5,4,EDELWEISS,VINCE HILL,COLUMBIA
6,12,GEORGY GIRL,SEEKERS,COLUMBIA
7,8,THERE'S A KIND OF HUSH,HERMAN'S HERMITS,COLUMBIA
8,11,DETROIT CITY,TOM JONES,DECCA
9,6,HERE COMES MY BABY,THE TREMELOES,CBS
10,10,SNOOPY VERSUS THE RED BARON,ROYAL GUARDSMEN,STATESIDE
11,17,THIS IS MY SONG,HARRY SECOMBE,PHILIPS
12,14,GIVE IT TO ME,TROGGS,PAGE ONE
13,20,I'LL TRY ANYTHING,DUSTY SPRINGFIELD,PHILIPS
14,7,I'M A BELIEVER,THE MONKEES,RCA
15,13,PEEK-A-BOO,NEW VAUDEVILLE BAND,FONTANA
16,21,MEMORIES ARE MADE OF THIS,VAL DOONICAN,DECCA
17,9,MELLOW YELLOW,DONOVAN,PYE
18,29,I WAS KAISER BILL'S BATMAN,WHISTLING JACK SMITH,DERAM
19,16,IT TAKES TWO,MARVIN GAYE AND KIM WESTON,TAMLA MOTOWN
20,38,SIMON SMITH AND THE AMAZING DANCING BEAR,ALAN PRICE SET,DECCA
21,15,I WON'T COME IN WHILE HE'S THERE,JIM REEVES,RCA
22,24,LOVE IS HERE AND NOW YOU'RE GONE,THE SUPREMES,TAMLA MOTOWN
23,19,SINGLE GIRL,SANDY POSEY,MGM
24,27,AL CAPONE,PRINCE BUSTER,BLUE BEAT
25,41,TOUCH ME TOUCH ME,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",FONTANA
26,44,I CAN'T MAKE IT,THE SMALL FACES,DECCA
27,New,PUPPET ON A STRING,SANDIE SHAW,PYE
28,32,THEN YOU CAN TELL ME GOODBYE,CASINOS,PRESIDENT
29,18,LET'S SPEND THE NIGHT TOGETHER,THE ROLLING STONES,DECCA
30,40,KEEP IT OUT OF SIGHT,PAUL AND BARRY RYAN,DECCA
,,,,
31,28,GREEN GREEN GRASS OF HOME,TOM JONES,DECCA
32,34,SO GOOD,ROY ORBISON,LONDON
33,37,RUN TO THE DOOR,CLINTON FORD,PICCADILLY
34,25,SUGAR TOWN,NANCY SINATRA,REPRISE
35,30,I'VE PASSED THIS WAY BEFORE,JIMMY RUFFIN,TAMLA MOTOWN
36,45,KNOCK ON WOOD,EDDIE FLOYD,ATLANTIC
37,26,STAY WITH ME BABY,WALKER BROTHERS,PHILIPS
38,23,LET ME CRY ON YOUR SHOULDER,KEN DODD,COLUMBIA
39,39,COLD LIGHT OF DAY,GENE PITNEY,STATESIDE
40,22,MATTHEW AND SON,CAT STEVENS,DERAM
41,New,IT'S ALL OVER,CLIFF RICHARD,COLUMBIA
42,New,YOU GOT WHAT IT TAKES,THE DAVE CLARK FIVE,COLUMBIA
43,49,IS THIS WHAT I GET FOR LOVING YOU,MARIANNE FAITHFULL,DECCA
44,50,DARLING BE HOME SOON,LOVIN' SPOONFUL,KAMA SUTRA
45,48,MY FRIEND JACK,SMOKE,COLUMBIA
46,New,RAISE YOUR HAND,EDDIE FLOYD,STAX
47,35,THE BEAT GOES ON,SONNY AND CHER,ATLANTIC
48,New,SOOTHE ME,SAM AND DAVE,STAX
49,31,I'VE BEEN A BAD BAD BOY,PAUL JONES,HMV
50,New,TELL ME TO MY FACE,KEITH,MERCURY
