position,lastWeek,title,artist,label
1,New,IT WASN'T ME,SHAGGY FT RIKROK,MCA
2,1,WHOLE AGAIN,ATOMIC KITTEN,INNOCENT
3,2,MS JACKSON,OUTKAST,LAFACE
4,New,NOBODY WANTS TO BE LONELY,RICKY MARTIN WITH C AGUILERA,COLUMBIA
5,New,I'M LIKE A BIRD,NELLY FURTADO,DREAMWORKS
6,4,TEENAGE DIRTBAG,WHEATUS,COLUMBIA
7,3,ALWAYS COME BACK TO YOUR LOVE,SAMANTHA MUMBA,WILD CARD
8,New,SO WHY SO SAD,MANIC STREET PREACHERS,EPIC
9,New,FOUND THAT SOUL,MANIC STREET PREACHERS,EPIC
10,7,HERE WITH ME,DIDO,ARISTA
11,New,PARADISE,KACI,CURB/LONDON
12,5,FEELS SO GOOD,MELANIE B,VIRGIN
13,8,AMERICAN DREAM,JAKATTA,RULIN
14,12,DANCING IN THE MOONLIGHT,TOPLOADER,SONY S2
15,10,THE LADYBOY IS MINE,STUNTMASTERZ,EAST WEST
16,New,THE VISION,MARIO PIU PTS DJ ARABESQUE,BXR
17,9,SHUT UP AND FORGET ABOUT IT,DANE,ARISTA
18,New,HE DON'T LOVE YOU,HUMAN NATURE,EPIC
19,13,BACK HERE,BBMAK,TELSTAR
20,11,ROLLIN',LIMP BIZKIT,INTERSCOPE
21,6,NO MORE,A1,COLUMBIA
22,15,DANCE WITH ME,DEBELAH MORGAN,ATLANTIC
23,14,LAST RESORT,PAPA ROACH,DREAMWORKS
24,New,ONCE AROUND THE SUN,CAPRICE,VIRGIN
25,19,STUTTER,JOE,JIVE
26,New,LOVE WHAT YOU DO,DIVINE COMEDY,PARLOPHONE
27,18,THE NEXT EPISODE,DR DRE FT SNOOP DOGG,INTERSCOPE
28,16,THE CALL,BACKSTREET BOYS,JIVE
29,20,CASE OF THE EX,MYA,INTERSCOPE
30,30,STAN,EMINEM,INTERSCOPE
,,,,
31,21,EVERYTIME YOU NEED ME,FRAGMA FT MARIA RUBIA,POSITIVA
32,23,E.I.,NELLY,UNIVERSAL
33,27,PLAYED A LIVE (THE BONGO SONG),SAFRI DUO,AM PM/SERIOUS
34,22,POP YA COLLAR,USHER,LAFACE
35,29,THINGS I'VE SEEN,SPOOKS,ARTEMIS
36,32,TOUCH ME,RUI DA SILVA FT CASSANDRA,ARISTA
37,40,STUCK IN A MOMENT YOU CAN'T GET OUT OF,U2,ISLAND
