position,lastWeek,title,artist,label
1,1,I'D LIKE TO TEACH THE WORLD TO SING (IN PERFECT HARMONY),THE NEW SEEKERS,POLYDOR
2,12,MOTHER OF MINE,NEIL REID,DECCA
3,2,ERNIE (THE FASTEST MILKMAN IN THE WEST),BENNY HILL,COLUMBIA
4,4,SOFTLY WHISPERING I LOVE YOU,CONGREGATION,COLUMBIA
5,5,SOLEY SOLEY,MIDDLE OF THE ROAD,RCA
6,7,SOMETHING TELLS ME (SOMETHING IS GONNA HAPPEN TONIGHT),CILLA BLACK,PARLOPHONE
7,10,I JUST CAN'T HELP BELIEVING,ELVIS PRESLEY,RCA
8,24,BRAND NEW KEY,MELANIE,BUDDAH
9,8,SLEEPY SHORES,JOHNNY PEARSON ORCHESTRA,PENNY FARTHING
10,3,JEEPSTER,T. REX,FLY
11,21,HORSE WITH NO NAME,AMERICA,WARNER BROTHERS
12,9,NO MATTER HOW I TRY,GILBERT O'SULLIVAN,MAM
13,30,MORNING HAS BROKEN,CAT STEVENS,ISLAND
14,6,THEME FROM 'SHAFT',ISAAC HAYES,STAX
15,13,MORNING,VAL DOONICAN,PHILIPS
16,23,STAY WITH ME,THE FACES,WARNER BROTHERS
17,25,THEME FROM 'THE ONEDIN LINE',VIENNA PHILHARMONIC ORCHESTRA,DECCA
18,15,FIREBALL,DEEP PURPLE,HARVEST
19,14,IT MUST BE LOVE,LABI SIFFRE,PYE INTERNATIONAL
20,27,THE PERSUADERS,JOHN BARRY ORCHESTRA,CBS
21,18,IS THIS THE WAY TO AMARILLO,TONY CHRISTIE,MCA
22,17,"KARA, KARA",NEW WORLD,RAK
23,22,BANKS OF THE OHIO,OLIVIA NEWTON-JOHN,PYE INTERNATIONAL
24,11,TOKOLOSHE MAN,JOHN KONGOS,FLY
25,16,COZ I LUV YOU,SLADE,POLYDOR
26,20,SING A SONG OF FREEDOM,CLIFF RICHARD,COLUMBIA
27,19,"GYPSYS, TRAMPS AND THIEVES",CHER,MCA
28,49,WHERE DID OUR LOVE GO,DONNIE ELBERT,LONDON
29,41,LET'S STAY TOGETHER,AL GREEN,LONDON
30,39,FAMILY AFFAIR,SLY AND THE FAMILY STONE,EPIC
,,,,
31,31,HOOKED ON A FEELING,JONATHAN KING,DECCA
32,37,TILL,TOM JONES,DECCA
33,50,MOON RIVER,GREYHOUND,TROJAN
34,New,CAN'T LET YOU GO,BARRY RYAN,POLYDOR
35,32,BURUNDI BLACK,BURUNDI STEIPHENSON BLACK,BARCLAY
36,26,YOU GOTTA HAVE LOVE IN YOUR HEART,THE SUPREMES AND THE FOUR TOPS,TAMLA MOTOWN
37,28,JOHNNY REGGAE,PIGLETS,BELL
38,New,BABY I'M-A WANT YOU,BREAD,ELEKTRA
39,47,BLESS YOU,MARTHA REEVES AND THE VANDELLAS,TAMLA MOTOWN
40,New,HAVE YOU SEEN HER,THE CHI-LITES,MCA
41,New,GIVE AND TAKE,PIONEERS,TROJAN
42,New,ALL I EVER NEED IS YOU,SONNY AND CHER,MCA
43,46,FESTIVAL TIME,SAN REMO GOLDEN STRINGS,TAMLA MOTOWN
44,42,CHIRPY CHIRPY CHEEP CHEEP,MIDDLE OF THE ROAD,RCA
45,38,MAGGIE MAY/REASON TO BELIEVE,ROD STEWART,MERCURY
46,29,RUN BABY RUN,NEWBEATS,LONDON
47,New,I DON'T KNOW HOW TO LOVE HIM,PETULA CLARK,PYE
48,40,FOR ALL WE KNOW,SHIRLEY BASSEY,UNITED ARTISTS
49,New,DIAMONDS ARE FOREVER,SHIRLEY BASSEY,UNITED ARTISTS
50,44,LITTLE DARLIN'/SAVE THE CHILDREN,MARVIN GAYE,TAMLA MOTOWN
