position,lastWeek,title,artist,label
1,1,SEVEN TEARS,GOOMBAY DANCE BAND,EPIC
2,4,JUST AN ILLUSION,IMAGINATION,R&B
3,3,QUIEREME MUCHO (YOURS),JULIO IGLESIAS,CBS
4,7,LAYLA {1982},DEREK AND THE DOMINOES,RSO
5,33,MY CAMERA NEVER LIES,BUCKS FIZZ,RCA
6,2,THE LION SLEEPS TONIGHT,TIGHT FIT,JIVE
7,14,AIN'T NO PLEASING YOU,CHAS AND DAVE,ROCKNEY
8,6,POISON ARROW,ABC,NEUTRON
9,16,GHOSTS,JAPAN,VIRGIN
10,9,PARTY FEARS TWO,ASSOCIATES,ASSOCIATES
11,18,THE DAMNED DON'T CRY,VISAGE,POLYDOR
12,8,CLASSIC,ADRIAN GURVITZ,RAK
13,5,MICKEY,TONI BASIL,RADIALCHOICE
14,21,HAVE YOU EVER BEEN IN LOVE,LEO SAYER,CHRYSALIS
15,35,GIVE ME BACK MY HEART,DOLLAR,WEA
16,23,IS IT A DREAM,CLASSIX NOUVEAUX,LIBERTY
17,41,SEE THOSE EYES,ALTERED IMAGES,EPIC
18,New,MORE THAN THIS,ROXY MUSIC,EG
19,22,YOUR HONOUR,PLUTO,KR
20,11,GO WILD IN THE COUNTRY,BOW WOW WOW,RCA
21,26,DON'T LOVE ME TOO HARD,THE NOLANS,EPIC
22,12,IT AINT WHAT YOU DO IT'S THE WAY THAT YOU DO IT,FUN BOY THREE AND BANANARAMA,CHRYSALIS
23,10,LOVE PLUS ONE,HAIRCUT 100,ARISTA
24,28,A BUNCH OF THYME,FOSTER & ALLEN,RITZ
25,36,DEAR JOHN,STATUS QUO,VERTIGO
26,19,MUSIC FOR CHAMELEONS,GARY NUMAN,BEGGARS BANQUET
27,13,SEE YOU,DEPECHE MODE,MUTE
28,27,ARE YOU LONESOME TONIGHT? {1982},ELVIS PRESLEY,RCA
29,20,CARDIAC ARREST,MADNESS,STIFF
30,44,HOUSE ON FIRE,THE BOOMTOWN RATS,MERCURY
,,,,
31,60,BLUE EYES,ELTON JOHN,ROCKET
32,15,RUN TO THE HILLS,IRON MAIDEN,EMI
33,New,IRON FIST,MOTORHEAD,BRONZE
34,38,MEMORY,BARBRA STREISAND,CBS
35,57,I CAN MAKE YOU FEEL GOOD,SHALAMAR,SOLAR
36,24,STARS ON 45 III (A TRIBUTE TO STEVIE WONDER),STARSOUND,CBS
37,New,NIGHT BIRDS,SHAKATAK,POLYDOR
38,29,TAKE MY HEART (YOU CAN HAVE IT IF YOU WANT IT),KOOL AND THE GANG,DE-LITE
39,25,SOME GUYS HAVE ALL THE LUCK,ROBERT PALMER,ISLAND
40,17,CENTERFOLD,THE J GEILS BAND,EMI AMERICA
41,37,A NEW FASHION,BILL WYMAN,A&M
42,New,STONE COLD,RAINBOW,POLYDOR
43,48,FIVE MILES OUT,MIKE OLDFIELD,VIRGIN
44,43,EMPIRE SONG,KILLING JOKE,MALICIOUS DAMAGE
45,72,AMOUR AMOUR,MOBILES,RIALTO
46,31,BAAL'S HYMN (EP),DAVID BOWIE,RCA
47,52,LOVE POTION NUMBER 9,TYGERS OF PAN TANG,MCA
48,66,I RAN,A FLOCK OF SEAGULLS,JIVE
49,42,THE BEAT IS MINE,VICKY D,VIRGIN
50,New,PAPA'S GOT A BRAND NEW PIGBAG,PIGBAG,Y RECORDS
51,67,RUBY RED,SLADE,RCA
52,32,HEAD OVER HEELS,ABBA,EPIC
53,New,A CELEBRATION,U2,ISLAND
54,39,TOWN CALLED MALICE/PRECIOUS,THE JAM,POLYDOR
55,46,I HATE…PEOPLE,ANTI-NOWHERE LEAGUE,WXYZ
56,50,TEMPORARY BEAUTY,GRAHAM PARKER AND THE RUMOUR,RCA
57,New,EVER SO LONELY,MONSOON,MOBILE SUIT CORPORATION
58,New,DON'T CALL IT LOVE,GIRLSCHOOL,BRONZE
59,30,DEUTSCHER GIRLS,ADAM & THE ANTS,EGO
60,74,BALL AND CHAIN,XTC,VIRGIN
,,,,
61,54,ANTMUSIC (EP),ADAM & THE ANTS,DO IT
62,34,LOVE MAKES THE WORLD GO ROUND,THE JETS,EMI
63,45,CELTIC SOUL BROTHERS,DEXY'S MIDNIGHT RUNNERS,MERCURY
64,53,WORK THAT SUCKER TO DEATH,XAVIER,LIBERTY
65,75,LOVING YOU,CHRIS REA,MAGNET
66,51,KLACTOVEESEDSTEIN,BLUE RONDO A LA TURK,DIABLE NOIR
67,47,MAN ON THE CORNER,GENESIS,CHARISMA
68,70,NOWHERE GIRL,B-MOVIE,SOME BIZZARE
69,71,TELEGRAM SAM,T REX,T REX
70,40,SAY HELLO WAVE GOODBYE,SOFT CELL,SOME BIZZARE
71,New,STREET PLAYER,FASHION,ARISTA
72,New,NO ONE LIKE YOU,THE SCORPIONS,HARVEST
73,New,I WILL LOVE YOU,THE FUREYS,RITZ
74,New,I WON'T LET YOU DOWN,PHD,WEA
75,59,TELL ME TOMORROW,SMOKEY ROBINSON,MOTOWN
