position,lastWeek,title,artist,label
1,New,GENIE IN A BOTTLE,CHRISTINA AGUILERA,RCA
2,New,2 TIMES,ANN LEE,NEO/SYSTEMATIC
3,1,BLUE (DA BA DEE),EIFFEL 65,ETERNAL
4,New,JESSE HOLD ON,B'WITCHED,EPIC
5,New,GIVE IT TO YOU,JORDAN KNIGHT,INTERSCOPE
6,3,MAN! I FEEL LIKE A WOMAN!,SHANIA TWAIN,MERCURY
7,2,S CLUB PARTY,S CLUB 7,POLYDOR
8,6,YOU DRIVE ME CRAZY,BRITNEY SPEARS,JIVE
9,5,MAMBO NO.5 (A LITTLE BIT OF...),LOU BEGA,RCA
10,10,I TRY,MACY GRAY,EPIC
11,New,I SAVED THE WORLD TODAY,EURYTHMICS,RCA
12,New,FOREVER,CHARLATANS,UNIVERSAL
13,7,SUN IS SHINING,BOB MARLEY,CLUB TOOLS
14,8,WE'RE GOING TO IBIZA!,VENGABOYS,POSITIVA
15,New,EVERYTHING MY HEART DESIRES,ADAM RICKITT,POLYDOR
16,9,SUNSHINE,GABRIELLE,GO BEAT
17,New,JUST LIKE FRED ASTAIRE,JAMES,MERCURY
18,4,GOIN' DOWN,MELANIE C,VIRGIN
19,12,THE LAUNCH,DJ JEAN,AM:PM
20,16,MICKEY,LOLLY,POLYDOR
21,11,THE AWAKENING,YORK,MANIFESTO
22,13,BURNING DOWN THE HOUSE,TOM JONES & THE CARDIGANS,GUT
23,17,(MUCHO MAMBO) SWAY,SHAFT,WONDERBOY
24,15,GET GET DOWN,PAUL JOHNSON,DEFECTED
25,New,STAY WITH ME TILL DAWN,LUCID,FFRR
26,22,ZORBA'S DANCE,LCD,VIRGIN
27,20,BAILAMOS,ENRIQUE IGLESIAS,INTERSCOPE
28,New,GIMME ALL YOUR LOVIN' 2000,MARTAY FT ZZ TOP,RIVERHORSE
29,23,BETTER OFF ALONE,ALICE DEEJAY,POSITIVA
30,27,UNPRETTY,TLC,LAFACE
,,,,
31,New,B WITH U,JUNIOR SANCHEZ FT DAJAE,MANIFESTO
32,18,RUN FOR YOUR LIFE,NORTHERN LINE,GLOBAL TALENT
33,New,ALIVE,HELIOTROPIC FT VERNA V,MULTIPLY
34,14,NEW YORK CITY BOY,PET SHOP BOYS,PARLOPHONE
35,26,FRIENDS FOREVER,THUNDERBUGS,EPIC
36,28,I'VE GOT YOU,MARTINE MCCUTCHEON,INNOCENT
37,37,IF I LET YOU GO,WESTLIFE,RCA
38,30,MI CHICO LATINO,GERI HALLIWELL,EMI
39,19,LIBERATION (TEMPTATION - FLY LIKE AN..),MATT DAREY PTS MASH UP,INCENTIVE
40,39,WHEN YOU SAY NOTHING AT ALL,RONAN KEATING,POLYDOR
41,31,TOCA ME,FRAGMA,POSITIVA
42,New,AIN'T NO SUNSHINE,LADYSMITH BLACK MAMBAZO,UNIVERSAL MUSIC TV
43,33,HIGHER THAN HEAVEN,KELLE BRYAN,MERCURY
44,40,SING IT BACK,MOLOKO,ECHO
45,34,BRAND NEW DAY,STING,A&M
46,36,THURSDAY'S CHILD,DAVID BOWIE,VIRGIN
47,32,UNDER THE WATER,BROTHER BROWN FT FRANK'EE,FFRR
48,41,LIVIN' LA VIDA LOCA,RICKY MARTIN,COLUMBIA
49,42,DRINKING IN L.A.,BRAN VAN 3000,CAPITOL
50,25,HEAVEN WILL COME,SPACE BROTHERS,MANIFESTO
51,21,BLUE SKIES,LONGPIGS,MOTHER
52,New,LATELY,DIVINE,RED ANT
53,New,FLY AWAY (BYE BYE),EYES CREAM,ACCOLADE
54,29,DO WE ROCK,POINT BREAK,ETERNAL
55,24,FOR ALL THAT YOU WANT,GARY BARLOW,RCA
56,44,SUMMER GIRLS,LYTE FUNKIE ONES,LOGIC
57,72,SHE,ELVIS COSTELLO,MERCURY
58,38,MERCURY AND SOLACE,BT,HEADSPACE
59,58,SUMMER SON,TEXAS,MERCURY
60,New,LOVELY DAUGHTER,MERZ,EPIC
,,,,
61,35,UNIVERSAL NATION '99,PUSH,INFERNO
62,59,SUPERSONIC,JAMIROQUAI,SONY S2
63,70,SUMMERTIME,ANOTHER LEVEL FT TQ,NORTHWESTSIDE
64,76,IF I COULD TURN BACK THE HANDS OF TIME,R KELLY,JIVE
65,61,DON'T STOP (IMPORT),ATB,CLUB TOOLS
66,43,MOVING,SUPERGRASS,PARLOPHONE
67,51,THERE SHE GOES,SIXPENCE NONE THE RICHER,ELEKTRA
68,48,AFRIKA SHOX,LEFTFIELD/BAMBAATAA,HIGHER GROUND/HARD..
69,49,CANTO DELLA TERRA,ANDREA BOCELLI,POLYDOR
70,60,WILD WILD WEST,WILL SMITH,COLUMBIA
71,45,ALL N MY GRILL,MISSY ELLIOTT FT MC SOLAAR,ELEKTRA
72,53,SUMMERTIME OF OUR LIVES,A1,COLUMBIA
73,85,DOODAH!,CARTOONS,EMI
74,65,THE KIDS AREN'T ALRIGHT,OFFSPRING,COLUMBIA
75,67,IF YA GETTIN' DOWN,FIVE,RCA
76,84,LET FOREVER BE,CHEMICAL BROTHERS,VIRGIN
77,77,LOVE'S GOT A HOLD ON MY HEART,STEPS,JIVE
78,78,MAMMA MIA,A TEENS,STOCKHOLM
79,50,I FEEL GOOD THINGS FOR YOU,DADDY'S FAVOURITE,GO BEAT
80,New,REBEL,FUNGUS,FOOD
81,94,LOVESTRUCK,MADNESS,VIRGIN
82,79,SYNTH & STRINGS,YOMANDA,MANIFESTO
83,92,GROOVE MACHINE,MARVIN AND TAMARA,EPIC
84,80,AISY WAISY,CARTOONS,EMI
85,99,I BREATHE AGAIN,ADAM RICKITT,POLYDOR
86,New,THE ELEMENTS EP,MEDWAY,HOOJ CHOONS
