position,lastWeek,title,artist,label
1,New,SOMETHING ABOUT THE WAY YOU LOOK/CANDLE,ELTON JOHN,ROCKET
2,New,YOU HAVE BEEN LOVED EP,GEORGE MICHAEL,VIRGIN
3,1,THE DRUGS DON'T WORK,VERVE,HUT
4,2,MEN IN BLACK,WILL SMITH,COLUMBIA
5,3,TUBTHUMPING,CHUMBAWAMBA,EMI
6,New,"(UN, DOS, TRES) MARIA",RICKY MARTIN,COLUMBIA
7,4,WHERE'S THE LOVE,HANSON,MERCURY
8,New,ALL MINE,PORTISHEAD,GO! BEAT
9,6,I KNOW WHERE IT'S AT,ALL SAINTS,LONDON
10,New,4 SEASONS OF LONELINESS,BOYZ II MEN,MOTOWN
11,5,I'LL BE MISSING YOU,PUFF DADDY & FAITH EVANS,PUFF DADDY
12,9,NEVER GONNA LET YOU GO,TINA MOORE,DELIRIOUS
13,New,WHO'S THE MACK!,MARK MORRISON,WEA
14,New,NIGHT NURSE,SLY AND ROBBIE FT SIMPLY RED,EAST WEST
15,New,SUMMERTIME,SUNDAYS,PARLOPHONE
16,8,HONEY,MARIAH CAREY,COLUMBIA
17,New,ELEKTROBANK,CHEMICAL BROTHERS,VIRGIN
18,New,PLASTIC DREAMS,JAYDEE,R&S
19,12,WE COME TO PARTY,N-TYCE,TELSTAR
20,13,FREED FROM DESIRE,GALA,BIG LIFE
21,New,WE JUST WANNA PARTY WITH YOU,SNOOP DOGGY DOGG FT JD,COLUMBIA
22,New,SOME KIND OF BLISS,KYLIE MINOGUE,DECONSTRUCTION
23,11,FREE,DJ QUICKSILVER,POSITIVA
24,7,LIVE THE DREAM,CAST,POLYDOR
25,10,EVEN AFTER ALL,FINLEY QUAYE,EPIC
26,15,YOU'RE THE ONE I LOVE,SHOLA AMA,WEA
27,18,EVERYBODY (BACKSTREET'S BACK),BACKSTREET BOYS,JIVE
28,New,TOURNIQUET,MARILYN MANSON,INTERSCOPE
29,19,ALL I WANNA DO,DANNII,ETERNAL
