position,lastWeek,title,artist,label
1,New,SOME MIGHT SAY,OASIS,CREATION
2,1,BACK FOR GOOD,TAKE THAT,RCA
3,4,KEY TO MY LIFE,BOYZONE,POLYDOR
4,3,TWO CAN PLAY THAT GAME,BOBBY BROWN,MCA
5,2,DON'T STOP (WIGGLE WIGGLE),OUTHERE BROTHERS,ETERNAL
6,7,CHAINS,TINA ARENA,COLUMBIA
7,New,THE CHANGINGMAN,PAUL WELLER,GO! DISCS
8,6,IF YOU ONLY LET ME IN,MN8,COLUMBIA
9,5,HAVE YOU EVER REALLY LOVED A WOMAN?,BRYAN ADAMS,A&M
10,New,ARMY OF ME,BJORK,ONE LITTLE INDIAN
11,Re,GUAGLIONE,PEREZ 'PREZ' PRADO & HIS ORCH,RCA
12,New,BUDDY HOLLY,WEEZER,GEFFEN
13,9,IF YOU LOVE ME,BROWNSTONE,MJJ
14,11,LOVE & DEVOTION,REAL MCCOY,LOGIC
15,8,BEST IN ME,LET LOOSE,MERCURY
16,New,I WANNA GO WHERE THE PEOPLE GO,WILDHEARTS,EAST WEST
17,12,LOVE CITY GROOVE,LOVE CITY GROOVE,PLANET 3
18,New,AN UBHAL AS AIRDE (THE HIGHEST APPLE),RUNRIG,CHRYSALIS
19,10,BABY BABY,CORONA,ETERNAL
20,27,JESSIE,JOSHUA KADISON,SBK
21,13,NOT OVER YET,GRACE,PERFECTO
22,New,MY GIRL JOSEPHINE,SUPER CAT FT JACK RADICS,COLUMBIA
23,New,THE 4 PLAY EP,R KELLY,JIVE
24,New,TEARS DON'T LIE,MARK' OH,SYSTEMATIC
25,14,U SURE DO,STRIKE,FRESH
26,15,I NEED YOU,DEUCE,LONDON
27,16,BUBBLING HOT,PATO BANTON WITH RANKING ROGER,VIRGIN
28,Re,LIFTING ME HIGHER,GEMS FOR JEM,BOX 21
29,25,FOOLS GOLD '95,STONE ROSES,SILVERTONE
30,19,THE BOMB! (THESE SOUNDS FALL INTO MY...),BUCKETHEADS,HENRY STREET/POSITIVA
,,,,
31,17,SOUR TIMES,PORTISHEAD,GO! DISCS
32,28,CRAZY,MARK MORRISON,WEA
33,Re,FREAK LIKE ME,ADINA HOWARD,EAST WEST
34,20,THE FIRST THE LAST ETERNITY,SNAP! FEATURING SUMMER,ARISTA
35,21,I WANNA BE FREE (TO BE WITH HIM),SCARLET,WEA
36,New,CASTLES IN THE SAND,THUNDER,EMI
37,22,LET'S GET IT ON,SHABBA RANKS,EPIC
38,New,DON'T LAUGH,WINX,XL RECORDINGS
39,18,DRIVING WITH THE BRAKES ON,DEL AMITRI,A&M
40,26,HOLDING ON TO YOU,TERENCE TRENT D'ARBY,COLUMBIA
41,New,FREEDOM EP,QFX,EPIDEMIC
42,24,JULIA SAYS,WET WET WET,PRECIOUS ORGANISATIO
43,29,RED LIGHT SPECIAL,TLC,LAFACE
44,New,DIRECT-ME,REESE PROJECT,NETWORK
45,50,NIGHT MOVES,BOB SEGER/SILVER BULLET BAND,CAPITOL
46,32,MARVELLOUS,LIGHTNING SEEDS,EPIC
47,23,FEEL ME FLOW,NAUGHTY BY NATURE,BIG LIFE
48,31,DON'T GIVE ME YOUR LIFE,ALEX PARTY,SYSTEMATIC
49,New,ZION YOUTH,DREADZONE,VIRGIN
50,35,I'M GOIN' DOWN,MARY J BLIGE,UPTOWN
51,34,THINK TWICE,CELINE DION,EPIC
52,36,PUSH THE FEELING ON,NIGHTCRAWLERS,FFRR
53,38,"TURN ON, TUNE IN, COP OUT",FREAKPOWER,4TH & BROADWAY
54,37,THANK YOU,BOYZ II MEN,MOTOWN
55,30,HAUNTED,SHANE MACGOWAN/SINEAD O'CONNOR,ZTT
56,33,FIRE,PRIZNA FEAT DEMOLITION MAN,LABELLO BLANCO
57,41,THE BALLAD OF PETER PUMPKINHEAD,CRASH TEST DUMMIES FT E REID,RCA
58,New,DOPES TO INFINITY,MONSTER MAGNET,A&M
59,51,NOVELTY WAVES,BIOSPHERE,APOLLO
60,40,ONE MAN IN MY HEART,HUMAN LEAGUE,EAST WEST
,,,,
61,45,SECRET GARDEN,BRUCE SPRINGSTEEN,COLUMBIA
62,39,STRANGE CURRENCIES,REM,WARNER BROS
63,42,WHOOPS NOW/WHAT'LL I DO,JANET JACKSON,VIRGIN
64,Re,STAY ANOTHER DAY,EAST 17,LONDON
65,New,CALLING OUT YOUR NAME,JIMMY NAIL,EAST WEST
66,Re,BEDTIME STORY,MADONNA,MAVERICK/SIRE
67,43,LET IT RAIN,EAST 17,LONDON
68,48,GOOD FEELING,REEF,SONY S2
69,44,LOVE CAN BUILD A BRIDGE,CHER/HYNDE/CHERRY WITH CLAPTON,LONDON
70,53,YOU BRING ME JOY,RHYTHM FACTOR,MULTIPLY
71,47,FREAKY BE BEAUTIFUL,MOIST,CHRYSALIS
72,54,HYPNOTISED,SIMPLE MINDS,VIRGIN
73,57,BABY IT'S YOU,BEATLES,PARLOPHONE
74,49,LEGENDS OF THE DARK BLACK - PT 2,WILDCHILD,HI-LIFE
75,69,NO MORE 'I LOVE YOU'S',ANNIE LENNOX,RCA
76,46,RELEASE YO' DELF,METHOD MAN,DEF JAM
77,74,WAKE UP BOO!,BOO RADLEYS,CREATION
78,New,(LOVE IS) THE DRUG,WARRIOR SOUL,MUSIC FOR NATIONS
79,New,PUSH PUSH,ROCKERS HI-FI,4TH & BROADWAY
80,76,BELIEVE,ELTON JOHN,ROCKET
81,72,I LIKE,KUT KLOSE,ELEKTRA
82,New,WHO THE F**K IS ALICE?,SMOKIE FT ROY CHUBBY BROWN,N.O.W.
83,59,SWEET DREAMS,SWING FEAT DR. ALBAN,LOGIC
84,New,IT'S ALRIGHT,S.A.I.N. PART TWO,EFFECTIVE
85,Re,TOTAL ECLIPSE OF THE HEART,NICKI FRENCH,BAGS OF FUN
86,Re,TOCCATA & FUGUE,VANESSA-MAE,EMI CLASSICS
87,78,LOVE ME FOR A REASON,BOYZONE,POLYDOR
88,Re,CIGARETTES & ALCOHOL,OASIS,CREATION
89,New,THINKING,BIVOUAC,GEFFEN
90,Re,SHAKERMAKER,OASIS,CREATION
,,,,
91,Re,SUPERSONIC,OASIS,CREATION
92,Re,RIVER DANCE,BILL WHELAN,SON
93,84,EVERYTHING ZEN,BUSH,INTERSCOPE
94,Re,"1, 2, 3, 4 - TIC TOC",ULTRA SONIC,CLUBSCENE
95,New,PUMP,DREDSTOCK,FEVERPITCH
96,New,BREATHLESS,BANG BANG MACHINE,ULTIMATE
97,Re,LIVE FOREVER,OASIS,CREATION
98,New,DUKE OF EARLSFIELD,SABRES OF PARADISE VERSUS LFO.,WARP
99,91,STROBELIGHT EP,CHILL FM FEAT TECHNOTRANCE,MASSIVE RESPECT
100,Re,COWBOY DREAMS,JIMMY NAIL,EAST WEST
