position,lastWeek,title,artist,label
1,1,TWO LITTLE BOYS,ROLF HARRIS,COLUMBIA
2,2,RUBY DON'T TAKE YOUR LOVE TO TOWN,KENNY ROGERS AND THE FIRST EDITION,REPRISE
3,3,"SUGAR, SUGAR",ARCHIES,RCA
4,6,SUSPICIOUS MINDS,ELVIS PRESLEY,RCA
5,5,MELTING POT,BLUE MINK,PHILIPS
6,4,"YESTER-ME, YESTER-YOU, YESTERDAY",STEVIE WONDER,TAMLA MOTOWN
7,7,ALL I HAVE TO DO IS DREAM,BOBBIE GENTRY & GLEN CAMPBELL,CAPITOL
8,8,WINTER WORLD OF LOVE,ENGELBERT HUMPERDINCK,DECCA
9,10,TRACY,CUFFLINKS,MCA
10,12,WITHOUT LOVE (THERE IS NOTHING),TOM JONES,DECCA
11,13,THE ONION SONG,MARVIN GAYE AND TAMMI TERRELL,TAMLA MOTOWN
12,16,GOOD OLD ROCK 'N' ROLL,THE DAVE CLARK FIVE,COLUMBIA
13,14,DURHAM TOWN (THE LEAVIN'),ROGER WHITTAKER,COLUMBIA
14,9,(CALL ME) NUMBER ONE,THE TREMELOES,CBS
15,15,LOVE IS ALL,MALCOLM ROBERTS,MAJOR MINOR
16,11,THE LIQUIDATOR,HARRY J ALL STARS,TROJAN
17,22,BUT YOU LOVE ME DADDY,JIM REEVES,RCA
18,19,LONELINESS,DES O'CONNOR,COLUMBIA
19,21,GREEN RIVER,CREEDENCE CLEARWATER REVIVAL,LIBERTY
20,24,NOBODY'S CHILD,KAREN YOUNG,MAJOR MINOR
21,18,SOMETHING/COME TOGETHER,THE BEATLES,APPLE
22,20,WITH THE EYES OF A CHILD,CLIFF RICHARD,COLUMBIA
23,27,SWEET DREAM,JETHRO TULL,CHRYSALIS
24,17,WONDERFUL WORLD BEAUTIFUL PEOPLE,JIMMY CLIFF,TROJAN
25,28,LOVE'S BEEN GOOD TO ME,FRANK SINATRA,REPRISE
26,23,HIGHWAY SONG,NANCY SINATRA,REPRISE
27,30,SOMEDAY WE'LL BE TOGETHER,DIANA ROSS AND THE SUPREMES,TAMLA MOTOWN
28,26,RETURN OF DJANGO/DOLLAR IN THE TEETH,UPSETTERS,UPSETTER
29,37,IF I THOUGHT YOU'D EVER CHANGE YOUR MIND,CILLA BLACK,PARLOPHONE
30,40,REFLECTIONS OF MY LIFE,MARMALADE,DECCA
,,,,
31,25,OH WELL,FLEETWOOD MAC,REPRISE
32,New,SHE SOLD ME MAGIC,LOU CHRISTIE,BUDDAH
33,33,BILJO,CLODAGH RODGERS,RCA
34,31,I'M GONNA MAKE YOU MINE,LOU CHRISTIE,BUDDAH
35,38,SEVENTH SON,GEORGIE FAME,CBS
36,41,A BOY NAMED SUE,JOHNNY CASH,CBS
37,New,HITCHIN' A RIDE,VANITY FARE,PAGE ONE
38,39,GIN GAN GOOLIE,THE SCAFFOLD,PARLOPHONE
39,Re,GOOD MORNING STARSHINE,OLIVER,CBS
40,32,I'LL NEVER FALL IN LOVE AGAIN,BOBBIE GENTRY,CAPITOL
41,New,RUB A DUB DUB,EQUALS,PRESIDENT
42,49,MY WAY,FRANK SINATRA,REPRISE
43,New,THE HOLY CITY,MOIRA ANDERSON,DECCA
44,Re,"HE AIN'T HEAVY, HE'S MY BROTHER",THE HOLLIES,PARLOPHONE
45,50,HERE COMES THE STAR,HERMAN'S HERMITS,COLUMBIA
46,42,PROUD MARY,CHECKMATES LTD,A&M
47,34,COMIN' HOME,DELANEY AND BONNIE AND FRIENDS,ATLANTIC
48,43,ROBIN'S RETURN,NEVILLE DICKIE,MAJOR MINOR
49,46,JE T'AIME... MOI NON PLUS {OFFICIAL RELEASE},JANE BIRKIN AND SERGE GAINSBOURG,MAJOR MINOR
50,36,WHAT DOES IT TAKE (TO WIN YOUR LOVE),JUNIOR WALKER AND THE ALL STARS,TAMLA MOTOWN
