position,lastWeek,title,artist,label
1,1,MY OLD MAN'S A DUSTMAN,LONNIE DONEGAN,PYE
2,11,DO YOU MIND?,ANTHONY NEWLEY,DECCA
3,6,FALL IN LOVE WITH YOU,CLIFF RICHARD AND THE SHADOWS,COLUMBIA
4,2,RUNNING BEAR,JOHNNY PRESTON,MERCURY
5,4,DELAWARE,PERRY COMO,RCA
6,3,THEME FROM 'A SUMMER PLACE',PERCY FAITH,PHILIPS
7,7,FINGS AIN'T WOT THEY USED T'BE,MAX BYGRAVES,DECCA
8,9,YOU GOT WHAT IT TAKES,MARV JOHNSON,LONDON
9,12,WILD ONE,BOBBY RYDELL,COLUMBIA
10,New,STUCK ON YOU,ELVIS PRESLEY,RCA
11,14,WHAT IN THE WORLD'S COME OVER YOU,JACK SCOTT,CORAL
12,18,HANDY MAN,JIMMY JONES,MGM
13,25,HIT AND MISS,JOHN BARRY SEVEN,COLUMBIA
14,13,BEATNIK FLY,JOHNNY AND THE HURRICANES,LONDON
15,5,POOR ME,ADAM FAITH,PARLOPHONE
16,8,WHY,ANTHONY NEWLEY,DECCA
17,24,CLEMENTINE,BOBBY DARIN,LONDON
18,10,ON A SLOW BOAT TO CHINA,EMILE FORD AND THE CHECKMATES,PYE
19,15,SUMMER SET,MR. ACKER BILK AND HIS PARAMOUNT JAZZ BAND,COLUMBIA
20,17,COLETTE,BILLY FURY,DECCA
21,22,LOOKING HIGH HIGH HIGH,BRYAN JOHNSON,DECCA
22,21,VOICE IN THE WILDERNESS,CLIFF RICHARD AND THE SHADOWS,COLUMBIA
23,35,ROYAL EVENT,RUSS CONWAY,COLUMBIA
24,16,BE MINE,LANCE FORTUNE,PYE
25,28,COUNTRY BOY,FATS DOMINO,LONDON
26,32,BONNIE CAME BACK,DUANE EDDY AND THE REBELS,LONDON
27,19,PRETTY BLUE EYES,CRAIG DOUGLAS,TOP RANK
28,20,WHO COULD BE BLUER,JERRY LORDAN,PARLOPHONE
29,29,MY HEART,GENE VINCENT,CAPITOL
30,27,LA MER (BEYOND THE SEA),BOBBY DARIN,LONDON
,,,,
31,Re,HE'LL HAVE TO GO,JIM REEVES,RCA
32,40,VALENTINO,CONNIE FRANCIS,MGM
33,Re,LUCKY DEVIL,FRANK IFIELD,COLUMBIA
34,23,WAY DOWN YONDER IN NEW ORLEANS,FREDDIE CANNON,TOP RANK
35,31,WHAT DO YOU WANT TO MAKE THOSE EYES AT ME FOR?,EMILE FORD AND THE CHECKMATES,PYE
36,34,LITTLE WHITE BULL,TOMMY STEELE,DECCA
37,37,HARBOUR LIGHTS,PLATTERS,MERCURY
38,46,WITH THESE HANDS,SHIRLEY BASSEY,COLUMBIA
39,Re,SWEET NOTHIN'S,BRENDA LEE,BRUNSWICK
40,38,FOOTSTEPS,RONNIE CARROLL,PHILIPS
41,43,RAWHIDE,FRANKIE LAINE,PHILIPS
42,Re,TEEN ANGEL,MARK DINNING,MGM
43,48,PUPPY LOVE,PAUL ANKA,COLUMBIA
44,Re,EL PASO,MARTY ROBBINS,FONTANA
45,39,DARK TOWN STRUTTER'S BALL,JOE BROWN,DECCA
46,Re,LISTEN TO THE OCEAN,NINA AND FREDERICK,COLUMBIA
47,26,LET IT BE ME,THE EVERLY BROTHERS,LONDON
48,New,IT'S NICE TO GO TRAV'LING,FRANK SINATRA,CAPITOL
49,Re,BIG BEAT BOOGIE,BERT WEEDON,TOP RANK
50,42,YOU ARE BEAUTIFUL,JOHNNY MATHIS,FONTANA
