position,lastWeek,title,artist,label
1,New,HEATWAVE,WILEY FT MS D,ONE MORE TUNE/WARNER BROS
2,New,WE'LL BE COMING BACK,CALVIN HARRIS FT EXAMPLE,COLUMBIA
3,1,SPECTRUM,FLORENCE & THE MACHINE,ISLAND
4,2,PAYPHONE,MAROON 5 FT WIZ KHALIFA,A&M/OCTONE
5,3,BLACK HEART,STOOSHE,WARNER BROS
6,6,BROKENHEARTED,KARMIN,EPIC
7,7,FEEL THE LOVE,RUDIMENTAL FT JOHN NEWMAN,ASYLUM/BLACK BUTTER
8,8,DON'T WAKE ME UP,CHRIS BROWN,RCA
9,4,VEGAS GIRL,CONOR MAYNARD,PARLOPHONE
10,5,WHISTLE,FLO RIDA,ATLANTIC
11,12,POUND THE ALARM,NICKI MINAJ,CASH MONEY/ISLAND
12,69,CALIBAN'S DREAM,UNDERWORLD/DOCKHEAD CH/GLENNIE,LOCOG UMC
13,16,TURN UP THE LOVE,FAR EAST MOVEMENT/COVER DRIVE,INTERSCOPE
14,9,THIS IS LOVE,WILL I AM FT EVA SIMONS,INTERSCOPE
15,13,CALL ME MAYBE,CARLY RAE JEPSEN,604 RECORDS
16,10,WE ARE YOUNG,FUN FT JANELLE MONAE,FUELED BY RAMEN
17,11,PRINCESS OF CHINA,COLDPLAY & RIHANNA,PARLOPHONE
18,14,WIDE AWAKE,KATY PERRY,VIRGIN
19,20,WONDERFUL,ANGEL,AATW/ISLAND
20,15,HOME RUN,MISHA B,RELENTLESS
21,67,COME TOGETHER,ARCTIC MONKEYS,LOCOG UMC
22,17,DRIVE BY,TRAIN,COLUMBIA
23,19,STARSHIPS,NICKI MINAJ,CASH MONEY/ISLAND
24,18,I CAN ONLY IMAGINE,DAVID GUETTA/LIL WAYNE/C BROWN,POSITIVA/VIRGIN
25,24,BOTH OF US,BOB FT TAYLOR SWIFT,ATLANTIC
26,23,WHERE HAVE YOU BEEN,RIHANNA,DEF JAM
27,25,SOMEBODY THAT I USED TO KNOW,GOTYE FT KIMBRA,V2 BENELUX
28,21,NEED YOU NOW,LADY ANTEBELLUM,CAPITOL
29,22,CALL MY NAME,CHERYL,POLYDOR
30,26,MOLLY,CEDRIC GERVAIS,3 BEAT/AATW
,,,,
31,33,BANGARANG,SKRILLEX FT SIRAH,ASYLUM
32,29,N****S IN PARIS,JAY-Z & KANYE WEST,ROC-A-FELLA
33,28,CHASING THE SUN,WANTED,GLOBAL TALENT
34,New,THROUGH THE NIGHT,DRUMSOUND & BASSLINE SMITH,NEW STATE
35,30,TOO CLOSE,ALEX CLARE,ISLAND
36,31,PICKING UP THE PIECES,PALOMA FAITH,RCA
37,45,CREW LOVE,DRAKE FT THE WEEKND,CASH MONEY/ISLAND
38,37,212,AZEALIA BANKS FT LAZY JAY,AZEALIA BANKS
39,42,NEXT TO ME,EMELI SANDE,VIRGIN
40,97,I STILL BELIEVE,FRANK TURNER,XTRA MILE
41,32,SCREAM,USHER,RCA
42,36,R.I.P.,RITA ORA FT TINIE TEMPAH,COLUMBIA/ROC NATION
43,39,MY KIND OF LOVE,EMELI SANDE,VIRGIN
44,New,ABIDE WITH ME,EMELI SANDE,LOCOG UMC
45,56,RUNAWAY BABY,BRUNO MARS,ELEKTRA
46,40,SMALL BUMP,ED SHEERAN,ASYLUM
47,50,MR BRIGHTSIDE,KILLERS,MERCURY
48,87,AS LONG AS YOU LOVE ME,JUSTIN BIEBER FT BIG SEAN,DEF JAM
49,34,EXPRESS YOURSELF,LABRINTH,SYCO MUSIC
50,43,TITANIUM,DAVID GUETTA FT SIA,POSITIVA/VIRGIN
51,53,50 WAYS TO SAY GOODBYE,TRAIN,COLUMBIA
52,New,CHARIOTS OF FIRE,LSO/RATTLE,UMC
53,41,OLIVER TWIST,D'BANJ,MERCURY
54,95,I BET YOU LOOK GOOD ON THE DANCEFLOOR,ARCTIC MONKEYS,DOMINO RECORDINGS
55,35,FINALE,MADEON,POPCULTUR
56,46,SEXY AND I KNOW IT,LMFAO,INTERSCOPE
57,New,UNDER THE SUN,CHERYL,POLYDOR
58,54,I WON'T GIVE UP,JASON MRAZ,ELEKTRA
59,47,GREYHOUND,SWEDISH HOUSE MAFIA,VIRGIN
60,48,BONFIRE,KNIFE PARTY,EARSTORM
,,,,
61,New,EVERYBODY'S ON THE RUN,NOEL GALLAGHER'S HIGH FLYING,SOUR MASH
62,44,THE FIGHTER,GYM CLASS HEROES/RYAN TEDDER,DECAYDANCE/FUELED BY RAMEN
63,27,HARDER THAN YOU THINK,PUBLIC ENEMY,SLAMJAMZ
64,59,ILL MANORS,PLAN B,679/ATLANTIC
65,80,BONKERS,DIZZEE RASCAL/VAN HELDEN,DIRTEE STANK
66,58,MOVES LIKE JAGGER,MAROON 5 FT CHRISTINA AGUILERA,A&M/OCTONE
67,Re,GALVANIZE,CHEMICAL BROTHERS,VIRGIN
68,77,CAN'T SAY NO,CONOR MAYNARD,PARLOPHONE
69,61,TURN ME ON,DAVID GUETTA FT NICKI MINAJ,POSITIVA/VIRGIN
70,55,LASERLIGHT,JESSIE J FT DAVID GUETTA,ISLAND/LAVA
71,51,SING,GARY BARLOW/COMMONWEALTH BAND,DECCA
72,63,PART OF ME,KATY PERRY,VIRGIN
73,82,SURVIVAL,MUSE,HELIUM 3/WARNER BROS
74,38,CHAMPION,CLEMENT MARFO & THE FRONTLINE,WARNER BROS
75,64,EUPHORIA,LOREEN,WARNER BROS
76,57,LET'S GO,CALVIN HARRIS FT NE-YO,COLUMBIA
77,52,DOMINO,JESSIE J,ISLAND/LAVA
78,65,HOT RIGHT NOW,DJ FRESH FT RITA ORA,MINISTRY OF SOUND
79,68,LEVELS,AVICII,ISLAND
80,49,THERE SHE GOES,TAIO CRUZ,4TH & BROADWAY
81,New,I HEARD WONDERS,DAVID HOLMES,MERCURY
82,71,WE FOUND LOVE,RIHANNA FT CALVIN HARRIS,DEF JAM
83,62,YOUNG,TULISA,AATW/ISLAND
84,Re,GO,DELILAH,ATLANTIC
85,60,MAMA DO THE HUMP,RIZZLE KICKS,ISLAND
86,New,SOME NIGHTS,FUN,ATLANTIC/FUELED BY RAMEN
87,70,BOYFRIEND,JUSTIN BIEBER,DEF JAM
88,Re,MIDNIGHT CITY,M83,NAIVE
89,Re,UPRISING,MUSE,HELIUM 3/WARNER BROS
90,78,EARTHQUAKE,LABRINTH FT TINIE TEMPAH,SYCO MUSIC
,,,,
91,85,TAKE CARE,DRAKE FT RIHANNA,CASH MONEY/ISLAND
92,New,WILDEST MOMENTS,JESSIE WARE,ISLAND/PMR
93,88,SILHOUETTES,AVICII,ISLAND
94,New,THERE SHE GOES,LA'S,GO DISCS
95,72,PARADISE,COLDPLAY,PARLOPHONE
96,66,WILD ONES,FLO RIDA FT SIA,ATLANTIC
97,Re,I NEED A DOLLAR,ALOE BLACC,STONES THROW
98,New,GOLDIE,ASAP ROCKY,ASAP WORLDWIDE POLO RCA
99,83,PRIMADONNA,MARINA & THE DIAMONDS,679
100,91,WHAT MAKES YOU BEAUTIFUL,ONE DIRECTION,SYCO MUSIC
