position,lastWeek,title,artist,label
1,1,DISTANT DRUMS,JIM REEVES,RCA
2,2,BEND IT!,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",FONTANA
3,3,I'M A BOY,THE WHO,REACTION
4,6,WINCHESTER CATHEDRAL,NEW VAUDEVILLE BAND,FONTANA
5,7,HAVE YOU SEEN YOUR MOTHER BABY STANDING IN THE SHADOW,THE ROLLING STONES,DECCA
6,4,YOU CAN'T HURRY LOVE,THE SUPREMES,TAMLA MOTOWN
7,10,GUANTANAMERA,SANDPIPERS,PYE INTERNATIONAL
8,5,LITTLE MAN,SONNY AND CHER,ATLANTIC
9,17,I CAN'T CONTROL MYSELF,TROGGS,PAGE ONE
10,9,ALL I SEE IS YOU,DUSTY SPRINGFIELD,PHILIPS
11,11,WALK WITH ME,SEEKERS,COLUMBIA
12,14,ANOTHER TEAR FALLS,WALKER BROTHERS,PHILIPS
13,15,SUNNY,GEORGIE FAME,COLUMBIA
14,8,TOO SOON TO KNOW,ROY ORBISON,LONDON
15,12,SUNNY,BOBBY HEBB,PHILIPS
16,24,LADY GODIVA,PETER AND GORDON,COLUMBIA
17,16,I DON'T CARE,LOS BRAVOS,DECCA
18,29,I'VE GOT YOU UNDER MY SKIN,THE FOUR SEASONS,PHILIPS
19,New,REACH OUT I'LL BE THERE,THE FOUR TOPS,TAMLA MOTOWN
20,35,NO MILK TODAY,HERMAN'S HERMITS,COLUMBIA
21,13,ALL OR NOTHING,THE SMALL FACES,DECCA
22,27,DEAR MRS. APPLEBEE,DAVID GARRICK,PICCADILLY
23,20,WHEN I COME HOME,SPENCER DAVIS GROUP,FONTANA
24,19,WORKING IN THE COAL MINE,LEE DORSEY,STATESIDE
25,21,GOD ONLY KNOWS,THE BEACH BOYS,CAPITOL
26,18,YELLOW SUBMARINE/ELEANOR RIGBY,THE BEATLES,PARLOPHONE
27,New,STOP STOP STOP,THE HOLLIES,PARLOPHONE
28,31,BORN A WOMAN,SANDY POSEY,MGM
29,25,LAND OF A THOUSAND DANCES,WILSON PICKETT,ATLANTIC
30,28,SOMEWHERE MY LOVE,MIKE SAMMES SINGERS,HMV
,,,,
31,23,GOT TO GET YOU INTO MY LIFE,CLIFF BENNETT AND THE REBEL ROUSERS,PARLOPHONE
32,22,LOVERS OF THE WORLD UNITE,DAVID AND JONATHAN,COLUMBIA
33,33,IN THE ARMS OF LOVE,ANDY WILLIAMS,CBS
34,New,TIME DRAGS BY,CLIFF RICHARD,COLUMBIA
35,42,BEAUTY IS ONLY SKIN DEEP,THE TEMPTATIONS,TAMLA MOTOWN
36,26,ASHES TO ASHES,MINDBENDERS,FONTANA
37,32,SUNNY,CHER,LIBERTY
38,36,SUMMER WIND,FRANK SINATRA,REPRISE
39,49,HIGH TIME,PAUL JONES,HMV
40,New,ALL THAT I AM,ELVIS PRESLEY,RCA
41,34,HOW SWEET IT IS,JUNIOR WALKER AND THE ALL STARS,TAMLA MOTOWN
42,New,SOMEWHERE MY LOVE,MANUEL AND THE MUSIC OF THE MOUNTAINS,COLUMBIA
43,44,QUE SERA SERA,GENO WASHINGTON AND HIS RAM JAM BAND,PICCADILLY
44,New,IF I WERE A CARPENTER,BOBBY DARIN,ATLANTIC
45,30,MAMA,DAVE BERRY,DECCA
46,37,THERE WILL NEVER BE ANOTHER YOU,CHRIS MONTEZ,PYE INTERNATIONAL
47,39,I CAN'T TURN YOU LOOSE,OTIS REDDING,ATLANTIC
48,48,CHANGES,CRISPIAN ST PETERS,DECCA
49,New,HAVE YOU EVER LOVED SOMEBODY?,THE SEARCHERS,PYE
50,41,MORE THAN LOVE,KEN DODD,COLUMBIA
