position,lastWeek,title,artist,label
1,New,RELIGHT MY FIRE,TAKE THAT FEATURING LULU,RCA
2,1,BOOM! SHAKE THE ROOM,DJ JAZZY JEFF AND THE FRESH PRINCE,JIVE
3,2,MOVING ON UP,M PEOPLE,DECONSTRUCTION
4,4,SHE DON'T LET NOBODY,CHAKA DEMUS AND PLIERS,MANGO
5,6,RELAX {1993},FRANKIE GOES TO HOLLYWOOD,ZTT
6,7,LIFE,HADDAWAY,LOGIC
7,3,GO WEST,PET SHOP BOYS,PARLOPHONE
8,New,I'D DO ANYTHING FOR LOVE (BUT I WON'T DO THAT),MEAT LOAF,VIRGIN
9,5,MR. VAIN,CULTURE BEAT,EPIC
10,16,STAY,ETERNAL,EMI
11,9,GOING NOWHERE,GABRIELLE,GO! BEAT
12,8,RIGHT HERE,SWV,RCA
13,13,HERE WE GO,STAKKA BO,POLYDOR
14,21,NOW I KNOW WHAT MADE OTIS BLUE,PAUL YOUNG,COLUMBIA
15,10,IT MUST HAVE BEEN LOVE {1993},ROXETTE,EMI
16,31,TRACKS OF MY TEARS,GO WEST,CHRYSALIS
17,12,BIG SCARY ANIMAL,BELINDA CARLISLE,VIRGIN
18,62,I BELIEVE,BON JOVI,JAMBCO
19,30,DISTANT SUN,CROWDED HOUSE,CAPITOL
20,New,CHAIN REACTION {1993},DIANA ROSS,EMI
21,19,WHEN THE SHIT GOES DOWN,CYPRESS HILL,RUFFHOUSE
22,17,THE RIVER OF DREAMS,BILLY JOEL,COLUMBIA
23,14,CREEP,RADIOHEAD,PARLOPHONE
24,11,IT KEEPS RAININ' (TEARS FROM MY EYES),BITTY MCLEAN,BRILLIANT
25,23,CANTALOOP FT RASHAAN,US3 FEATURING RASHAAN,BLUE NOTE
26,39,STAR/I LIKE IT,D:REAM,MAGNET
27,35,JOY,STAXX,CHAMPION
28,20,EVERLASTING LOVE,WORLDS APART,BELL
29,New,SHOOP,SALT-N-PEPA,FFRR
30,New,THE 2 TONE (EP),SPECIAL AKA/MADNESS/SELECTER/BEAT,2 TONE
,,,,
31,26,WHENEVER YOU NEED SOMEONE,BAD BOYS INC,A&M
32,18,ON THE ROPES (EP),THE WONDER STUFF,POLYDOR
33,25,ONE GOODBYE IN TEN,SHARA NELSON,COOLTEMPO
34,24,DREAMLOVER,MARIAH CAREY,COLUMBIA
35,15,ROSES IN THE HOSPITAL,MANIC STREET PREACHERS,COLUMBIA
36,New,RUNAWAY LOVE,EN VOGUE,EAST WEST AMERICA
37,52,ALL I GAVE,WORLD PARTY,ENSIGN
38,27,THIS IS THE WAY,DANNII MINOGUE,MCA
39,28,LIVING ON MY OWN {1993},FREDDIE MERCURY,PARLOPHONE
40,New,JIMMY OLSEN'S BLUES,THE SPIN DOCTORS,EPIC
41,29,FACES,2 UNLIMITED,PWL CONTINENTAL
42,33,THE KEY THE SECRET,URBAN COOKIE COLLECTIVE,PULSE
43,22,CONDEMNATION (EP),DEPECHE MODE,MUTE
44,New,BABY IT'S YOU,SILK,ELEKTRA
45,32,NEVER LET GO,CLIFF RICHARD,EMI
46,37,HIGHER GROUND,UB40,DEP INTERNATIONAL
47,38,NUFF VIBES EP,APACHE INDIAN,ISLAND
48,New,DANCEHALL MOOD,ASWAD,BUBBLIN'
49,40,ONE WOMAN,JADE,GIANT
50,36,RUBBERBAND GIRL,KATE BUSH,EMI
51,New,OXYGEN,BLAGGERS ITA,PARLOPHONE
52,New,MOONLIGHT SHADOW {1993},MIKE OLDFIELD,VIRGIN
53,43,LOVE SCENES,BEVERLEY CRAVEN,EPIC
54,34,EVANGELINE,COCTEAU TWINS,FONTANA
55,68,SMOKEBELCH II,SABRES OF PARADISE,SABRES OF PARADISE
56,Re,GIVE IT UP {1993 RE-RELEASE},GOODMEN,FRESH FRUIT
57,41,SLAVE TO THE VIBE,AFTERSHOCK,VIRGIN AMERICA
58,42,HEAVEN HELP,LENNY KRAVITZ,VIRGIN AMERICA
59,48,NEVER GONNA,FKW,PWL INTERNATIONAL
60,New,SOMETHING IN YOUR EYES,BELL BIV DEVOE,MCA
,,,,
61,61,GIVE IT UP,CUT 'N' MOVE,EMI
62,44,FASCINATED,LISA B,FFRR
63,47,WHEN YOU GONNA LEARN {1993 RE-RELEASE},JAMIROQUAI,SONY
64,65,FIESTA FATAL!,B-TRIBE,EAST WEST
65,46,KISS THAT FROG,PETER GABRIEL,REALWORLD
66,51,TWO STEPS BEHIND,DEF LEPPARD,BLUDGEON RIFFOLA
67,New,SATURDAY LOVE FT SIMONE CHAPMAN,ILLEGAL MOTION FEATURING SIMONE CHAPMAN,ARISTA
68,49,ACE OF SPADES {1993},MOTORHEAD,WGAF
69,56,LOVE IS A BEAUTIFUL THING,AL GREEN,ARISTA
70,57,WHAT'S UP,4 NON BLONDES,INTERSCOPE
71,66,TERRITORY,SEPULTURA,ROADRUNNER
72,53,MOVE,MOBY,MUTE
73,55,SHE KISSED ME,TERENCE TRENT D'ARBY,COLUMBIA
74,59,HEART-SHAPED BOX,NIRVANA,GEFFEN
75,45,SAIL AWAY,LITTLE ANGELS,POLYDOR
