position,lastWeek,title,artist,label
1,1,R.I.P.,RITA ORA FT TINIE TEMPAH,COLUMBIA/ROC NATION
2,5,WE ARE YOUNG,FUN FT JANELLE MONAE,FUELED BY RAMEN
3,3,CALL ME MAYBE,CARLY RAE JEPSEN,604 RECORDS
4,4,TOO CLOSE,ALEX CLARE,ISLAND
5,2,YOUNG,TULISA,AATW/ISLAND
6,8,WHERE HAVE YOU BEEN,RIHANNA,DEF JAM
7,New,30 DAYS,SATURDAYS,POLYDOR
8,6,DRIVE BY,TRAIN,COLUMBIA
9,New,OLIVER TWIST,D'BANJ,MERCURY
10,9,SOMEBODY THAT I USED TO KNOW,GOTYE FT KIMBRA,V2 BENELUX
11,10,LASERLIGHT,JESSIE J FT DAVID GUETTA,ISLAND/LAVA
12,New,ONLY THE HORSES,SCISSOR SISTERS,POLYDOR
13,11,STARSHIPS,NICKI MINAJ,CASH MONEY/ISLAND
14,7,LIVE MY LIFE,FAR EAST MOVEMENT/BIEBER,INTERSCOPE
15,13,LET'S GO,CALVIN HARRIS FT NE-YO,COLUMBIA
16,14,PRIMADONNA,MARINA & THE DIAMONDS,679
17,34,EXPRESS YOURSELF,LABRINTH,SYCO MUSIC
18,15,SO GOOD,BOB,ATLANTIC
19,27,MY KIND OF LOVE,EMELI SANDE,VIRGIN
20,17,BOYFRIEND,JUSTIN BIEBER,DEF JAM
21,18,212,AZEALIA BANKS FT LAZY JAY,AZEALIA BANKS
22,12,SPARKS,COVER DRIVE,GLOBAL TALENT
23,22,I WON'T GIVE UP,JASON MRAZ,ELEKTRA
24,20,PART OF ME,KATY PERRY,VIRGIN
25,16,CAN'T SAY NO,CONOR MAYNARD,PARLOPHONE
26,21,TITANIUM,DAVID GUETTA FT SIA,POSITIVA/VIRGIN
27,New,REMEDY,PROFESSOR GREEN FT RUTH ANNE,VIRGIN
28,24,SHE DOESN'T MIND,SEAN PAUL,ATLANTIC/VP
29,New,MAKE PEACE NOT WAR,SKEPTA,3 BEAT/AATW/BOY BETTER KNOW
30,61,PRINCESS OF CHINA,COLDPLAY & RIHANNA,PARLOPHONE
,,,,
31,23,TURN ME ON,DAVID GUETTA FT NICKI MINAJ,POSITIVA/VIRGIN
32,42,BANGARANG,SKRILLEX FT SIRAH,ASYLUM
33,29,ALL I KNOW,MATRIX/FUTUREBOUND/BINGHAM,3 BEAT/AATW
34,28,SEXY AND I KNOW IT,LMFAO,INTERSCOPE
35,31,TAKE CARE,DRAKE FT RIHANNA,CASH MONEY/ISLAND
36,19,TURN UP THE MUSIC,CHRIS BROWN,RCA
37,80,ONLY LOVE,BEN HOWARD,ISLAND
38,32,NEXT TO ME,EMELI SANDE,VIRGIN
39,30,WILD ONES,FLO RIDA FT SIA,ATLANTIC
40,25,HEY SOUL SISTER,TRAIN,COLUMBIA
41,76,BLESS THE BROKEN RADIO,RASCAL FLATTS,EMI
42,38,DOMINO,JESSIE J,ISLAND/LAVA
43,36,GREYHOUND,SWEDISH HOUSE MAFIA,VIRGIN
44,65,OH MY GOODNESS,OLLY MURS,EPIC
45,New,I FEEL LOVE,DONNA SUMMER,MERCURY
46,95,HUSH LITTLE BABY,WRETCH 32 FT ED SHEERAN,LEVELS/MINISTRY OF SOUND
47,37,MAMA DO THE HUMP,RIZZLE KICKS,ISLAND
48,54,STRONGER,KELLY CLARKSON,RCA
49,33,ORDINARY PEOPLE,JOHN LEGEND,SONY MUSIC
50,58,CLIMAX,USHER,RCA
51,41,N****S IN PARIS,JAY-Z & KANYE WEST,ROC-A-FELLA
52,47,MR BRIGHTSIDE,KILLERS,MERCURY
53,46,SILENCED BY THE NIGHT,KEANE,ISLAND
54,55,MOVES LIKE JAGGER,MAROON 5 FT CHRISTINA AGUILERA,A&M/OCTONE
55,New,ANYWHERE IN THE WORLD,MARK RONSON & KATY B,COLUMBIA
56,43,LEVEL UP,SWAY,3 BEAT/AATW
57,57,HOT RIGHT NOW,DJ FRESH FT RITA ORA,MINISTRY OF SOUND
58,40,I'M YOURS,JASON MRAZ,ATLANTIC
59,45,PARADISE,COLDPLAY,PARLOPHONE
60,50,EARTHQUAKE,LABRINTH FT TINIE TEMPAH,SYCO MUSIC
,,,,
61,35,SILHOUETTES,AVICII,ISLAND
