position,lastWeek,title,artist,label
1,1,HOLD MY HAND,DON CORNELL,VOGUE
2,6,MY SON MY SON,VERA LYNN,DECCA
3,2,SMILE,NAT 'KING' COLE,CAPITOL
4,8,THIS OLE HOUSE,BILLIE ANTHONY,COLUMBIA
5,13,THIS OLE HOUSE,ROSEMARY CLOONEY,PHILIPS
6,10,IF I GIVE MY HEART TO YOU,DORIS DAY WITH THE MELLOMEN,PHILIPS
7,3,MY FRIEND,FRANKIE LAINE,PHILIPS
8,16,RAIN RAIN RAIN,FRANKIE LAINE AND THE FOUR LADS,PHILIPS
9,5,LITTLE THINGS MEAN A LOT,KITTY KALLEN,BRUNSWICK
10,Re,IF I GIVE MY HEART TO YOU,JOAN REGAN,DECCA
11,9,THERE MUST BE A REASON,FRANKIE LAINE,PHILIPS
12,4,THREE COINS IN THE FOUNTAIN,FRANK SINATRA,CAPITOL
13,7,CARA MIA,DAVID WHITFIELD WITH MANTOVANI AND HIS ORCHESTRA,DECCA
14,11,SWAY,DEAN MARTIN,CAPITOL
15,14,THE STORY OF TINA,AL MARTINO,CAPITOL
16,12,SH-BOOM,CREW CUTS,MERCURY
17,New,I NEED YOU NOW,EDDIE FISHER,HMV
18,20,AM I A TOY OR A TREASURE,KAY STARR,CAPITOL
19,15,HOW DO YOU SPEAK TO AN ANGEL,DEAN MARTIN,CAPITOL
20,18,LITTLE THINGS MEAN A LOT,ALMA COGAN,HMV
