position,lastWeek,title,artist,label
1,3,BEING WITH YOU,SMOKEY ROBINSON,MOTOWN
2,13,MORE THAN IN LOVE,KATE ROBBINS AND BEYOND,RCA
3,12,ONE DAY IN YOUR LIFE,MICHAEL JACKSON,MOTOWN
4,4,FUNERAL PYRE,THE JAM,POLYDOR
5,1,STAND AND DELIVER,ADAM & THE ANTS,CBS
6,6,HOW 'BOUT US,CHAMPAIGN,CBS
7,2,YOU DRIVE ME CRAZY,SHAKIN' STEVENS,EPIC
8,23,GOING BACK TO MY ROOTS,ODYSSEY,RCA
9,10,WILL YOU,HAZEL O'CONNOR,A&M
10,8,I WANT TO BE FREE,TOYAH,SAFARI
11,16,AIN'T NO STOPPING,ENIGMA (UK),CREOLE
12,19,CHARIOTS OF FIRE,VANGELIS,POLYDOR
13,7,STARS ON 45,STAR SOUND,CBS
14,11,BETTE DAVIS EYES,KIM CARNES,EMI AMERICA
15,15,ALL THOSE YEARS AGO,GEORGE HARRISON,DARK HORSE
16,9,SWORDS OF A THOUSAND MEN,TENPOLE TUDOR,STIFF
17,46,ALL STOOD STILL,ULTRAVOX,CHRYSALIS
18,5,CHEQUERED LOVE,KIM WILDE,RAK
19,21,DON'T LET IT PASS YOU BY/DON'T SLOW DOWN,UB40,DEP INTERNATIONAL
20,14,KEEP ON LOVING YOU,REO SPEEDWAGON,EPIC
21,18,THE SOUND OF THE CROWD,THE HUMAN LEAGUE,VIRGIN
22,New,TEDDY BEAR,RED SOVINE,STARDAY
23,29,SPELLBOUND,SIOUXSIE AND THE BANSHEES,POLYDOR
24,33,TAKE IT TO THE TOP (CLIMBING),KOOL AND THE GANG,DE-LITE
25,57,PIECE OF THE ACTION,BUCKS FIZZ,RCA
26,17,OSSIE'S DREAM (SPURS ARE ON THEIR WAY TO WEMBLEY),TOTTENHAM HOTSPUR F.A. CUP FINAL SQUAD,ROCKNEY
27,20,STRAY CAT STRUT,THE STRAY CATS,ARISTA
28,30,LET'S JUMP THE BROOMSTICK,COAST TO COAST,POLYDOR
29,44,IF LEAVING ME IS EASY,PHIL COLLINS,VIRGIN
30,25,TREASON (IT'S JUST A STORY),THE TEARDROP EXPLODES,MERCURY
,,,,
31,43,BODY TALK,IMAGINATION,R&B
32,22,IT'S GOING TO HAPPEN,THE UNDERTONES,ARDECK
33,24,WHEN HE SHINES,SHEENA EASTON,EMI
34,66,MEMORY,ELAINE PAIGE,POLYDOR
35,40,IS THAT LOVE,SQUEEZE,A&M
36,41,TOO DRUNK TO FUCK,DEAD KENNEDYS,CHERRY RED
37,60,WOULD I LIE TO YOU,WHITESNAKE,LIBERTY
38,64,DANCING ON THE FLOOR (HOOKED ON LOVE),THIRD WORLD,CBS
39,28,CHI MAI (THEME FROM 'LIFE AND TIMES OF DAVID LLOYD GEORGE'),ENNIO MORRICONE,BBC
40,34,JUST THE TWO OF US,GROVER WASHINGTON JR,ELEKTRA
41,48,YOU LIKE ME DON'T YOU,JERMAINE JACKSON,MOTOWN
42,27,GREY DAY,MADNESS,STIFF
43,59,THIS LITTLE GIRL,GARY U.S. BONDS,EMI AMERICA
44,54,NORMAN BATES,LANDSCAPE,RCA
45,68,BODY MUSIC,THE STRIKERS,EPIC
46,35,ROCKABILLY GUY,POLECATS,MERCURY
47,55,YOU MIGHT NEED SOMEBODY,RANDY CRAWFORD,WARNER BROTHERS
48,Re,PLANET EARTH,DURAN DURAN,EMI
49,42,NOBODY WINS,ELTON JOHN,ROCKET
50,26,AL NO CORRIDA (I-NO-KO-REE-DA),QUINCY JONES,A&M
51,New,THROW AWAY THE KEY,LINX,CHRYSALIS
52,49,TWO HEARTS,STEPHANIE MILLS AND TEDDY PENDERGRASS,20TH CENTURY
53,37,MAKING YOUR MIND UP,BUCKS FIZZ,RCA
54,52,YOU'LL NEVER BE SO WRONG,HOT CHOCOLATE,RAK
55,New,NEW LIFE,DEPECHE MODE,MUTE
56,65,THIS OLE HOUSE,SHAKIN' STEVENS,EPIC
57,45,HI DE HI (HOLIDAY ROCK),PAUL SHANE AND THE YELLOWCOATS,EMI
58,62,FOLLOW THE LEADERS,KILLING JOKE,MALICIOUS DAMAGE
59,New,WIKKA WRAP,EVASIONS,GROOVE
60,New,MULTIPLICATION,SHOWADDYWADDY,ARISTA
,,,,
61,New,ME NO POP I,KID CREOLE AND THE COCONUTS PRESENT COATI MUNDI,ZE
62,31,KILLERS LIVE (EP),THIN LIZZY,VERTIGO
63,New,NO WOMAN NO CRY {1981},BOB MARLEY & THE WAILERS,ISLAND
64,New,I CAN MAKE IT BETTER,THE WHISPERS,SOLAR
65,New,LIAR,GRAHAM BONNET,VERTIGO
66,New,CRYIN' MY HEART OUT FOR YOU,DIANA ROSS,MOTOWN
67,67,HISTORY NEVER REPEATS,SPLIT ENZ,A&M
68,70,SILVER LINING,STIFF LITTLE FINGERS,CHRYSALIS
69,New,THE RIVER,BRUCE SPRINGSTEEN,CBS
70,51,LOVE TRIAL,KELLY MARIE,CALIBRE PLUS
71,New,THERE'S A GUY WORKS DOWN THE CHIP SHOP SWEARS HE'S ELVIS,KIRSTY MACCOLL,POLYDOR
72,53,POCKET CALCULATOR,KRAFTWERK,EMI
73,New,YOUTH OF NATION ON FIRE,BILL NELSON,MERCURY
74,58,GOOD THING GOING (WE'VE GOT A GOOD THING GOING),SUGAR MINOTT,RCA
75,New,COWPUNK MEDLUM,SPLODGENESSABOUNDS,DERAM
