position,lastWeek,title,artist,label
1,2,EASY LOVER,PHILIP BAILEY WITH PHIL COLLINS,CBS
2,11,THAT OLE DEVIL CALLED LOVE,ALISON MOYET,CBS
3,3,MATERIAL GIRL,MADONNA,SIRE
4,9,EVERY TIME YOU GO AWAY,PAUL YOUNG,CBS
5,4,KISS ME,STEPHEN 'TIN TIN' DUFFY,10
6,1,YOU SPIN ME ROUND (LIKE A RECORD),DEAD OR ALIVE,EPIC
7,7,DO WHAT YOU DO,JERMAINE JACKSON,ARISTA
8,6,THE LAST KISS,DAVID CASSIDY,ARISTA
9,16,WE CLOSE OUR EYES,GO WEST,CHRYSALIS
10,8,I KNOW HIM SO WELL,ELAINE PAIGE AND BARBARA DICKSON,RCA
11,5,NIGHTSHIFT,THE COMMODORES,MOTOWN
12,15,WIDE BOY,NIK KERSHAW,MCA
13,13,DANCING IN THE DARK,BRUCE SPRINGSTEEN,CBS
14,New,PIE JESU,SARAH BRIGHTMAN AND PAUL MILES-KINGSTON,HMV
15,33,BETWEEN THE WARS (EP),BILLY BRAGG,GO! DISCS
16,10,LET'S GO CRAZY/TAKE ME WITH U,PRINCE AND THE REVOLUTION,WARNER BROTHERS
17,37,SOME LIKE IT HOT,POWER STATION,PARLOPHONE
18,24,THE BELLE OF ST MARK,SHEILA E,WARNER BROTHERS
19,26,MR. TELEPHONE MAN,NEW EDITION,MCA
20,22,HANGIN' ON A STRING (CONTEMPLATING),LOOSE ENDS,VIRGIN
21,12,SOLID,ASHFORD AND SIMPSON,CAPITOL
22,14,BREAKING UP MY HEART,SHAKIN' STEVENS,EPIC
23,20,THE BOYS OF SUMMER,DON HENLEY,GEFFEN
24,17,LOVE AND PRIDE {1985},KING,CBS
25,45,DANCING IN THE DARK (EP),BIG DADDY,MAKING WAVES
26,21,METHOD OF MODERN LOVE,DARYL HALL AND JOHN OATES,RCA
27,23,THEME FROM SHAFT,EDDY AND THE SOUL BAND,CLUB
28,44,MOVE CLOSER,PHYLLIS NELSON,CARRERE
29,18,LEGS,ZZ TOP,WARNER BROTHERS
30,19,THINGS CAN ONLY GET BETTER,HOWARD JONES,WEA
,,,,
31,29,FALLING ANGELS RIDING,DAVID ESSEX,MERCURY
32,Re,COVER ME,BRUCE SPRINGSTEEN,CBS
33,36,STARVATION/TAM-TAM POUR L'ETHIOPE,STARVATION,ZARJAZZ
34,41,THE HEAT IS ON,GLENN FREY,MCA
35,40,ABSOLUTE REALITY,THE ALARM,IRS
36,27,RUN TO YOU,BRYAN ADAMS,A&M
37,46,NOW THAT WE'VE FOUND LOVE {1985},THIRD WORLD,ISLAND
38,New,WON'T YOU HOLD MY HAND NOW,KING,CBS
39,New,COULD IT BE I'M FALLING IN LOVE,DAVID GRANT AND JAKI GRAHAM,CHRYSALIS
40,New,SPEND THE NIGHT,THE COOL NOTES,ABSTRACT DANCE
41,53,LET'S GO TOGETHER,CHANGE,COOLTEMPO
42,42,NO FOOL (FOR LOVE),HAZELL DEAN,PROTO
43,New,LOVE IS A BATTLEFIELD {1985},PAT BENATAR,CHRYSALIS
44,31,YOU'RE THE INSPIRATION,CHICAGO,WARNER BROTHERS
45,61,PUMP ME UP,GRANDMASTER MELLE MEL AND THE FURIOUS FIVE,SUGARHILL
46,28,LOVE LIKE BLOOD,KILLING JOKE,EG
47,25,A NEW ENGLAND,KIRSTY MACCOLL,STIFF
48,62,SOMEBODY,BRYAN ADAMS,A&M
49,47,SUPER GRAN,BILLY CONNOLLY,STIFF
50,56,MORE THAN I CAN BEAR,MATT BIANCO,WEA
51,71,CAN'T FIGHT THIS FEELING,REO SPEEDWAGON,EPIC
52,30,THINKING OF YOU,THE COLOUR FIELD,CHRYSALIS
53,58,NEVER UNDERSTAND,THE JESUS AND MARY CHAIN,BLANCO
54,34,CLOSE (TO THE EDIT),THE ART OF NOISE,ZTT
55,54,GUN LAW,THE KANE GANG,KITCHENWARE
