position,lastWeek,title,artist,label
1,New,TURN THE MUSIC LOUDER (RUMBLE),KDA FT TINIE TEMPAH & KATY B,MINISTRY OF SOUND
2,New,PERFECT,ONE DIRECTION,SYCO MUSIC
3,5,THE HILLS,WEEKND,REPUBLIC RECORDS/XO
4,3,HOTLINE BLING,DRAKE,CASH MONEY/REPUBLIC RECORDS
5,1,WHAT DO YOU MEAN,JUSTIN BIEBER,DEF JAM
6,4,RUNNIN' (LOSE IT ALL),NAUGHTY BOY/BEYONCE/A BENJAMIN,VIRGIN
7,6,WASN'T EXPECTING THAT,JAMIE LAWSON,GINGERBREAD MAN
8,91,BE RIGHT THERE,SLEEPY TOM & DIPLO,MAD DECENT
9,2,LOCKED AWAY,R CITY FT ADAM LEVINE,KEMOSABE/RCA
10,8,ON MY MIND,ELLIE GOULDING,POLYDOR
11,7,WRITING'S ON THE WALL,SAM SMITH,CAPITOL
12,9,DO IT AGAIN,PIA MIA FT CHRIS BROWN & TYGA,INTERSCOPE
13,15,LAY IT ALL ON ME,RUDIMENTAL FT ED SHEERAN,ASYLUM/MAJOR TOM'S
14,11,HOW DEEP IS YOUR LOVE,CALVIN HARRIS & DISCIPLES,COLUMBIA
15,19,NEVER FORGET YOU,MNEK & ZARA LARSSON,VIRGIN
16,14,DOWNTOWN,MACKLEMORE/LEWIS/NALLY/MEL,MACKLEMORE
17,13,CAN'T FEEL MY FACE,WEEKND,UNIVERSAL
18,10,EASY LOVE,SIGALA,MINISTRY OF SOUND
19,12,ALONE NO MORE,PHILIP GEORGE & ANTON POWERS,3 BEAT
20,16,KISS ME,OLLY MURS,EPIC
21,New,SECOND HAND HEART,BEN HAENOW FT KELLY CLARKSON,SYCO MUSIC
22,24,679,FETTY WAP FT MONTY,300 ENTERTAINMENT
23,17,DON'T BE SO HARD ON YOURSELF,JESS GLYNNE,ATLANTIC
24,18,MARVIN GAYE,CHARLIE PUTH FT MEGHAN TRAINOR,ATLANTIC
25,21,PEANUT BUTTER JELLY,GALANTIS,ATLANTIC
26,22,SHUT UP & DANCE,WALK THE MOON,RCA
27,23,FIGHT SONG,RACHEL PLATTEN,RCA
28,27,LEAN ON,MAJOR LAZER FT MO & DJ SNAKE,BECAUSE MUSIC
29,26,TRAP QUEEN,FETTY WAP,300 ENTERTAINMENT
30,25,INTOXICATED,MARTIN SOLVEIG & GTA,SPINNIN' DEEP
,,,,
31,36,FIRESTONE,KYGO FT CONRAD SEWELL,EPIC
32,32,LOVE ME LIKE YOU,LITTLE MIX,SYCO MUSIC
33,28,AIN'T NOBODY (LOVES ME BETTER),FELIX JAEHN FT J THOMPSON,POLYDOR
34,29,ARE YOU WITH ME,LOST FREQUENCIES,AATW
35,33,PHOTOGRAPH,ED SHEERAN,ASYLUM
36,31,BLACK MAGIC,LITTLE MIX,SYCO MUSIC
37,30,DRAG ME DOWN,ONE DIRECTION,SYCO MUSIC
38,35,CHEERLEADER (FELIX JAEHN REMIX),OMI,ULTRA RECORDS
39,41,COOL FOR THE SUMMER,DEMI LOVATO,HOLLYWOOD
40,45,WILDEST DREAMS,TAYLOR SWIFT,EMI
41,37,WANT TO WANT ME,JASON DERULO,WARNER BROS
42,34,LET IT GO,JAMES BAY,VIRGIN
43,43,WHERE ARE U NOW,SKRILLEX & DIPLO/JUSTIN BIEBER,ATLANTIC
44,42,SHINE,YEARS & YEARS,POLYDOR
45,38,GOOD FOR YOU,SELENA GOMEZ FT ASAP ROCKY,INTERSCOPE
