position,lastWeek,title,artist,label
1,1,BLEEDING LOVE,LEONA LEWIS,SYCO MUSIC
2,14,HEARTBROKEN,T2 FT JODIE AYSHA,AATW/MNB
3,2,RULE THE WORLD,TAKE THAT,POLYDOR
4,3,APOLOGIZE,TIMBALAND PTS ONE REPUBLIC,BLACKGROUND/INTER
5,5,VALERIE,MARK RONSON FT AMY WINEHOUSE,COLUMBIA
6,New,BREATHLESS,SHAYNE WARD,SYCO MUSIC
7,6,NO ONE,ALICIA KEYS,J
8,4,2 HEARTS,KYLIE MINOGUE,PARLOPHONE
9,New,CALL THE SHOTS,GIRLS ALOUD,FASCINATION
10,10,ABOUT YOU NOW,SUGABABES,ISLAND
11,23,HEADLINES (FRIENDSHIP NEVER ENDS),SPICE GIRLS,VIRGIN
12,7,HOME,WESTLIFE,S
13,8,FLUX,BLOC PARTY,WICHITA RECORDINGS
14,11,HOT STUFF (LET'S DANCE),CRAIG DAVID,WARNER BROS
15,12,UNINVITED,FREEMASONS FT BAILEY TZUKE,LOADED
16,15,HATE THAT I LOVE YOU,RIHANNA FT NE-YO,DEF JAM
17,Re,ALWAYS ON MY MIND,ELVIS PRESLEY,RCA
18,13,GIMME MORE,BRITNEY SPEARS,JIVE
19,9,LOCH LOMOND,RUNRIG FT TARTAN ARMY,*************
20,18,GOODBYE MR A,HOOSIERS,RCA
21,20,ROCKSTAR,NICKELBACK,ROADRUNNER
22,19,AYO TECHNOLOGY,50 CENT/TIMBERLAKE/TIMBALAND,INTERSCOPE
23,57,FLEX,DIZZEE RASCAL,XL RECORDINGS
24,53,CRANK THAT (SOULJA BOY),SOULJA BOY,POLYDOR
25,21,LET ME THINK ABOUT IT,IDA CORR VS FEDDE LE GRAND,DATA
26,17,NO U HANG UP/IF THAT'S OK WITH YOU,SHAYNE WARD,SYCO MUSIC
27,25,IN THE AIR TONIGHT,PHIL COLLINS,VIRGIN
28,24,HAPPY ENDING,MIKA,CASABLANCA/ISLAND
29,28,HEY THERE DELILAH,PLAIN WHITE T'S,ANGEL
30,29,THE WAY I ARE,TIMBALAND FT KERI HILSON,INTERSCOPE
,,,,
31,New,STARING AT THE RUDE BOIS,GALLOWS,WARNER BROS
32,31,SHE'S SO LOVELY,SCOUTING FOR GIRLS,EPIC
33,22,BABY LOVE,NICOLE SCHERZINGER/WILL I AM,INTERSCOPE
34,27,GOOD LIFE,KANYE WEST FT T-PAIN,DEF JAM
35,26,HANDLE ME,ROBYN,KONICHIWA
36,40,THE PRETENDER,FOO FIGHTERS,RCA
37,36,BIG GIRLS DON'T CRY,FERGIE,INTERSCOPE
38,44,STRONGER,KANYE WEST,ROC-A-FELLA
39,37,STAIRWAY TO HEAVEN,LED ZEPPELIN,ATLANTIC
40,32,HEATER,SAMIM,DATA
41,38,UMBRELLA,RIHANNA FT JAY-Z,DEF JAM
42,30,BACK TO BLACK,AMY WINEHOUSE,ISLAND
