position,lastWeek,title,artist,label
1,1,PAPERBACK WRITER,THE BEATLES,PARLOPHONE
2,2,STRANGERS IN THE NIGHT,FRANK SINATRA,REPRISE
3,5,SUNNY AFTERNOON,THE KINKS,PYE
4,8,"RIVER DEEP, MOUNTAIN HIGH",IKE AND TINA TURNER,LONDON
5,11,NOBODY NEEDS YOUR LOVE,GENE PITNEY,STATESIDE
6,7,DON'T ANSWER ME,CILLA BLACK,PARLOPHONE
7,4,WHEN A MAN LOVES A WOMAN,PERCY SLEDGE,ATLANTIC
8,3,MONDAY MONDAY,THE MAMAS AND THE PAPAS,RCA
9,19,BUS STOP,THE HOLLIES,PARLOPHONE
10,14,HIDEAWAY,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",FONTANA
11,6,DON'T BRING ME DOWN,THE ANIMALS,DECCA
12,28,GETAWAY,GEORGIE FAME AND THE BLUE FLAMES,COLUMBIA
13,10,OVER UNDER SIDEWAYS DOWN,YARDBIRDS,COLUMBIA
14,13,PROMISES,KEN DODD,COLUMBIA
15,9,SORROW,MERSEYS,FONTANA
16,12,"PAINT IT, BLACK",THE ROLLING STONES,DECCA
17,23,I AM A ROCK,SIMON AND GARFUNKEL,CBS
18,15,WILD THING,TROGGS,FONTANA
19,16,SLOOP JOHN B,THE BEACH BOYS,CAPITOL
20,29,LANA,ROY ORBISON,LONDON
21,24,IT'S A MAN'S MAN'S MAN'S WORLD,JAMES BROWN,PYE INTERNATIONAL
22,20,OPUS 17,THE FOUR SEASONS,PHILIPS
23,37,THIS DOOR SWINGS BOTH WAYS,HERMAN'S HERMITS,COLUMBIA
24,17,NOTHING COMES EASY,SANDIE SHAW,PYE
25,31,NO ONE WILL EVER KNOW,FRANK IFIELD,COLUMBIA
26,22,COME ON HOME,WAYNE FONTANA,FONTANA
27,18,ONCE THERE WAS A TIME/NOT RESPONSIBLE,TOM JONES,DECCA
28,33,LADY JANE,DAVID GARRICK,PICCADILLY
29,35,SITTIN' ON A FENCE,TWICE AS MUCH,IMMEDIATE
30,21,HEY GIRL,THE SMALL FACES,DECCA
,,,,
31,32,SWEET TALKIN' GUY,CHIFFONS,STATESIDE
32,25,PRETTY FLAMINGO,MANFRED MANN,HMV
33,36,OUT OF TIME,CHRIS FARLOWE,IMMEDIATE
34,New,I COULDN'T LIVE WITHOUT YOUR LOVE,PETULA CLARK,PYE
35,New,BLACK IS BLACK,LOS BRAVOS,DECCA
36,30,SHOTGUN WEDDING,"ROY ""C""",ISLAND
37,New,MAMA,DAVE BERRY,DECCA
38,26,DAYDREAM,LOVIN' SPOONFUL,PYE INTERNATIONAL
39,New,THE MORE I SEE YOU,CHRIS MONTEZ,PYE INTERNATIONAL
40,27,RAINY DAY WOMEN NOS 12 AND 35,BOB DYLAN,CBS
41,40,STOP HER ON SIGHT (S.O.S),EDWIN STARR,POLYDOR
42,New,YOUNGER GIRL,CRITTERS,LONDON
43,50,WATER,GENO WASHINGTON AND HIS RAM JAM BAND,PICCADILLY
44,38,I LOVE HER,PAUL AND BARRY RYAN,DECCA
45,New,HAVE I STAYED TOO LONG,SONNY AND CHER,ATLANTIC
46,45,MERCI CHERIE,VINCE HILL,COLUMBIA
47,43,TO MAKE A BIG MAN CRY,PJ PROBY,LIBERTY
48,34,THE MORE I SEE YOU,JOY MARSHALL,DECCA
49,39,TWINKLE LEE,GARY WALKER,CBS
50,42,EIGHT MILES HIGH,THE BYRDS,CBS
