position,lastWeek,title,artist,label
1,1,DO THEY KNOW IT'S CHRISTMAS?,BAND AID,MERCURY
2,2,LAST CHRISTMAS/EVERYTHING SHE WANTS,WHAM!,EPIC
3,4,WE ALL STAND TOGETHER,PAUL MCCARTNEY AND THE FROG CHORUS,PARLOPHONE
4,5,LIKE A VIRGIN,MADONNA,SIRE
5,3,THE POWER OF LOVE,FRANKIE GOES TO HOLLYWOOD,ZTT
6,16,NELLIE THE ELEPHANT,TOY DOLLS,VOLUME
7,22,ANOTHER ROCK AND ROLL CHRISTMAS,GARY GLITTER,ARISTA
8,8,THE RIDDLE,NIK KERSHAW,MCA
9,17,EVERYTHING MUST CHANGE,PAUL YOUNG,CBS
10,13,DO THE CONGA,BLACK LACE,FLAIR
11,7,TEARDROPS,SHAKIN' STEVENS,EPIC
12,11,FRESH,KOOL AND THE GANG,DE-LITE
13,32,SHOUT,TEARS FOR FEARS,MERCURY
14,12,ONE NIGHT IN BANGKOK,MURRAY HEAD,RCA
15,33,GHOSTBUSTERS,RAY PARKER Jr.,ARISTA
16,10,I WON'T RUN AWAY,ALVIN STARDUST,CHRYSALIS
17,9,SEX CRIME (NINETEEN EIGHTY FOUR),EURYTHMICS,VIRGIN
18,6,I SHOULD HAVE KNOWN BETTER,JIM DIAMOND,A&M
19,19,ROUND AND ROUND,SPANDAU BALLET,REFORMATION
20,20,LAY YOUR HANDS ON ME,THE THOMPSON TWINS,ARISTA
21,14,I FEEL FOR YOU,CHAKA KHAN,WARNER BROTHERS
22,21,THANK GOD IT'S CHRISTMAS,QUEEN,EMI
23,25,INVISIBLE,ALISON MOYET,CBS
24,15,LOUISE,THE HUMAN LEAGUE,VIRGIN
25,23,ALL JOIN HANDS,SLADE,RCA
26,41,I WANT TO KNOW WHAT LOVE IS,FOREIGNER,ATLANTIC
27,18,NEVER ENDING STORY,LIMAHL,EMI
28,26,RESPECT YOURSELF,THE KANE GANG,KITCHENWARE
29,24,HARD HABIT TO BREAK,CHICAGO,FULL MOON
30,27,LET IT ALL BLOW,THE DAZZ BAND,MOTOWN
,,,,
31,28,TREAT HER LIKE A LADY,THE TEMPTATIONS,MOTOWN
32,29,THE WILD BOYS,DURAN DURAN,EMI
33,40,IT AIN'T NECESSARILY SO,BRONSKI BEAT,FORBIDDEN FRUIT
34,35,I JUST CALLED TO SAY I LOVE YOU,STEVIE WONDER,MOTOWN
35,30,PRIVATE DANCER,TINA TURNER,CAPITOL
36,50,I WISH IT COULD BE CHRISTMAS EVERY DAY {1984},WIZZARD,HARVEST
37,New,SOUL DEEP (PART 1),COUNCIL COLLECTIVE,POLYDOR
38,31,CARIBBEAN QUEEN (NO MORE LOVE ON THE RUN),BILLY OCEAN,JIVE
39,54,SO NEAR TO CHRISTMAS,ALVIN STARDUST,CHRYSALIS
40,34,WHERE THE ROSE IS SOWN,BIG COUNTRY,MERCURY
41,36,FREEDOM,WHAM!,EPIC
42,73,STEP OFF (PART 1),GRANDMASTER MELLE MEL AND THE FURIOUS FIVE,SUGARHILL
43,38,NO MORE LONELY NIGHTS (BALLAD),PAUL MCCARTNEY,PARLOPHONE
44,37,NO MERCY,THE STRANGLERS,EPIC
45,44,CLOSE (TO THE EDIT),THE ART OF NOISE,ZTT
46,52,AGADOO,BLACK LACE,FLAIR
47,67,MERRY XMAS EVERYBODY,SLADE,POLYDOR
48,74,SHARP DRESSED MAN {1984},ZZ TOP,WARNER BROTHERS
49,62,SAN DAMIANO (HEART AND SOUL),SAL SOLO,MCA
50,47,SINCE YESTERDAY,STRAWBERRY SWITCHBLADE,KOROVA
51,39,I'M SO EXCITED,THE POINTER SISTERS,PLANET
52,45,HALF A MINUTE,MATT BIANCO,WEA
53,43,THE WANDERER,STATUS QUO,VERTIGO
54,49,YOU USED TO HOLD ME SO TIGHT,THELMA HOUSTON,MCA
55,58,VALOTTE,JULIAN LENNON,CHARISMA
56,66,POLICE OFFICER,SMILEY CULTURE,FASHION
