position,lastWeek,title,artist,label
1,1,KNOCK THREE TIMES,DAWN,BELL
2,8,I DID WHAT I DID FOR MARIA,TONY CHRISTIE,MCA
3,2,INDIANA WANTS ME,R. DEAN TAYLOR,TAMLA MOTOWN
4,6,I AM... I SAID,NEIL DIAMOND,UNI
5,3,HEAVEN MUST HAVE SENT YOU,ELGINS,TAMLA MOTOWN
6,4,MY BROTHER JAKE,FREE,ISLAND
7,13,LADY ROSE,MUNGO JERRY,DAWN
8,11,I'M GONNA RUN AWAY FROM YOU,TAMI LYNN,MOJO
9,16,BANNER MAN,BLUE MINK,REGAL ZONOPHONE
10,5,BROWN SUGAR/BITCH/LET IT ROCK,THE ROLLING STONES,ROLLING STONES
11,7,MALT AND BARLEY BLUES,MCGUINNESS FLINT,CAPITOL
12,19,OH YOU PRETTY THING,PETER NOONE,RAK
13,9,RAGS TO RICHES,ELVIS PRESLEY,RCA
14,10,JIG-A-JIG,EAST OF EDEN,DERAM
15,22,HE'S GONNA STEP ON YOU AGAIN,JOHN KONGOS,FLY
16,36,CHIRPY CHIRPY CHEEP CHEEP,MIDDLE OF THE ROAD,RCA
17,14,I THINK OF YOU,PERRY COMO,RCA
18,12,MOZART SYMPHONY NO 40,WALDO DE LOS RIOS,A&M
19,23,SUGAR SUGAR,SAKKARIN,RCA
20,15,IT DON'T COME EASY,RINGO STARR,APPLE
21,21,RAIN,BRUCE RUFFIN,TROJAN
22,25,HEY WILLY,THE HOLLIES,PARLOPHONE
23,20,"UN BANC, UN ARBRE, UNE RUE",SEVERINE,PHILIPS
24,29,LAZY BONES,JONATHAN KING,DECCA
25,27,JUST MY IMAGINATION,THE TEMPTATIONS,TAMLA MOTOWN
26,17,DOUBLE BARREL,DAVE AND ANSEL COLLINS,TECHNIQUE
27,18,IT'S A SIN TO TELL A LIE,GERRY MONROE,CHAPTER ONE
28,24,REMEMBER ME,DIANA ROSS,TAMLA MOTOWN
29,34,JOY TO THE WORLD,THREE DOG NIGHT,PROBE
30,28,(WHERE DO I BEGIN) LOVE STORY,ANDY WILLIAMS,CBS
,,,,
31,32,WE CAN WORK IT OUT,STEVIE WONDER,TAMLA MOTOWN
32,40,I DON'T BLAME YOU AT ALL,SMOKEY ROBINSON AND THE MIRACLES,TAMLA MOTOWN
33,New,CO-CO,THE SWEET,RCA
34,31,HOT LOVE,T. REX,FLY
35,35,PAY TO THE PIPER,CHAIRMEN OF THE BOARD,INVICTUS
36,26,GOOD OLD ARSENAL,ARSENAL FIRST TEAM SQUAD,PYE
37,30,ROSE GARDEN,LYNN ANDERSON,CBS
38,37,IT'S IMPOSSIBLE,PERRY COMO,RCA
39,42,"I'LL GIVE YOU THE EARTH (TOUS LES BATEAUX, TOUS LES OISEAUX)",KEITH MICHELL,SPARK
40,44,BRIDGET THE MIDGET (THE QUEEN OF THE BLUES),RAY STEVENS,CBS
41,39,MY WAY,FRANK SINATRA,REPRISE
42,50,WALKIN',CCS,RAK
43,47,PIED PIPER,BOB AND MARCIA,TROJAN
44,33,DIDN'T I (BLOW YOUR MIND THIS TIME),THE DELFONICS,BELL
45,41,ROSETTA,FAME AND PRICE TOGETHER,CBS
46,38,AMAZING GRACE,JUDY COLLINS,ELEKTRA
47,45,SOMETHING OLD SOMETHING NEW,FANTASTICS,BELL
48,43,FUNNY FUNNY,THE SWEET,RCA
49,New,WHEN YOU ARE A KING,WHITE PLAINS,DERAM
50,New,DON'T LET IT DIE,HURRICANE SMITH,COLUMBIA
