position,lastWeek,title,artist,label
1,2,SOMEONE LIKE YOU,ADELE,XL RECORDINGS
2,1,DON'T HOLD YOUR BREATH,NICOLE SCHERZINGER,INTERSCOPE
3,15,JUST CAN'T GET ENOUGH,BLACK EYED PEAS,INTERSCOPE
4,3,GOLD FOREVER,WANTED,GEFFEN
5,4,PRICE TAG,JESSIE J FT BOB,ISLAND/LAVA
6,5,S&M,RIHANNA,MERCURY
7,6,BLACK AND YELLOW,WIZ KHALIFA,ATLANTIC
8,9,I NEED A DOCTOR,DR DRE FT EMINEM & SKYLAR GREY,INTERSCOPE
9,8,ROLLING IN THE DEEP,ADELE,XL RECORDINGS
10,7,BORN THIS WAY,LADY GAGA,INTERSCOPE
11,New,I KNOW HIM SO WELL,PETER KAY & SUSAN BOYLE,SYCO MUSIC
12,16,SWEAT,SNOOP DOGG,CAPITOL
13,11,YEAH 3X,CHRIS BROWN,JIVE
14,20,L.I.F.E.G.O.E.S.O.N.,NOAH & THE WHALE,MERCURY
15,24,BUZZIN REMIX,MANN FT 50 CENT,DEF JAM
16,18,C'MON (CATCH 'EM BY SURPRISE),TIESTO VS DIPLO/BUSTA RHYMES,WALL OF SOUND
17,13,GRENADE,BRUNO MARS,ELEKTRA
18,12,GOOD GIRL,ALEXIS JORDAN,COLUMBIA/ROCNATION/STARROC
19,32,ALL OF THE LIGHTS,KANYE WEST FT DRAKE & RIHANNA,ROC-A-FELLA
20,14,CHAMPION,CHIPMUNK FT CHRIS BROWN,JIVE
21,17,WONDERMAN,TINIE TEMPAH FT ELLIE GOULDING,PARLOPHONE
22,New,PARTY ROCK ANTHEM,LMFAO/LAUREN BENNETT/GOONROCK,INTERSCOPE
23,New,THRILLER/HEADS WILL ROLL,GLEE CAST,EPIC
24,19,DO IT LIKE A DUDE,JESSIE J,ISLAND/LAVA
25,10,LOUDER,PARADE,ASYLUM
26,21,F**KIN' PERFECT,PINK,LAFACE
27,29,SKINNY LOVE,BIRDY,ATLANTIC
28,22,WHO'S THAT CHICK,DAVID GUETTA FT RIHANNA,POSITIVA/VIRGIN
29,89,ET,KATY PERRY FT KANYE WEST,VIRGIN
30,30,DOWN ON ME,JEREMIH FT 50 CENT,DEF JAM
,,,,
31,54,BRIGHT LIGHTS BIGGER CITY,CEE LO GREEN,WARNER BROS
32,23,HIGHER,TAIO CRUZ/MCCOY/MINOGUE,4TH & BROADWAY
33,28,EYES WIDE SHUT,JLS FT TINIE TEMPAH,EPIC
34,25,COMING HOME,DIDDY - DIRTY MONEY FT SKYLAR,INTERSCOPE
35,36,HELLO,MARTIN SOLVEIG & DRAGONETTE,3 BEAT/AATW
36,37,MAKE YOU FEEL MY LOVE,ADELE,XL RECORDINGS
37,39,TONIGHT (I'M F**KIN' YOU),ENRIQUE IGLESIAS FT LUDACRIS,POLYDOR
38,41,ONLY GIRL (IN THE WORLD),RIHANNA,MERCURY
39,33,FORGET YOU,CEE LO GREEN,WARNER BROS
40,44,FIREWORK,KATY PERRY,VIRGIN
41,34,KIDZ,TAKE THAT,POLYDOR
42,26,HEART ON MY SLEEVE,OLLY MURS,EPIC/SYCO MUSIC
