position,lastWeek,title,artist,label
1,1,TEARS,KEN DODD,COLUMBIA
2,2,ALMOST THERE,ANDY WILLIAMS,CBS
3,4,EVE OF DESTRUCTION,BARRY MCGUIRE,RCA
4,9,EVIL HEARTED YOU/STILL I'M SAD,YARDBIRDS,COLUMBIA
5,18,YESTERDAY MAN,CHRIS ANDREWS,DECCA
6,10,IT'S GOOD NEWS WEEK,HEDGEHOPPERS ANONYMOUS,DECCA
7,3,"IF YOU GOTTA GO, GO NOW",MANFRED MANN,HMV
8,5,HANG ON SLOOPY,MCCOYS,IMMEDIATE
9,17,HERE IT COMES AGAIN,FORTUNES,DECCA
10,26,YESTERDAY,MATT MONRO,PARLOPHONE
11,8,SOME OF YOUR LOVIN',DUSTY SPRINGFIELD,PHILIPS
12,6,MESSAGE UNDERSTOOD,SANDIE SHAW,PYE
13,12,IN THE MIDNIGHT HOUR,WILSON PICKETT,ATLANTIC
14,11,IL SILENZIO,NINI ROSSO,DURIUM
15,7,MAKE IT EASY ON YOURSELF,WALKER BROTHERS,PHILIPS
16,13,BABY DON'T GO,SONNY AND CHER,REPRISE
17,New,GET OFF OF MY CLOUD,THE ROLLING STONES,DECCA
18,19,WHATCHA GONNA DO ABOUT IT,THE SMALL FACES,DECCA
19,14,LOOK THROUGH ANY WINDOW,THE HOLLIES,PARLOPHONE
20,15,(I CAN'T GET NO) SATISFACTION,THE ROLLING STONES,DECCA
21,16,WALK IN THE BLACK FOREST,HORST JANKOWSKI,MERCURY
22,42,LOVE IS STRANGE,THE EVERLY BROTHERS,WARNER BROTHERS
23,34,"I LOVE YOU, YES I DO",MERSEYBEATS,FONTANA
24,36,UNTIL IT'S TIME FOR YOU TO GO,FOUR PENNIES,PHILIPS
25,25,PAPA'S GOT A BRAND NEW BAG,JAMES BROWN,LONDON
26,21,ZORBA'S DANCE,MARCELLO MINERBI,DURIUM
27,23,THAT'S THE WAY,HONEYCOMBS,PYE
28,22,LIKE A ROLLING STONE,BOB DYLAN,CBS
29,47,BUT YOU'RE MINE,SONNY AND CHER,ATLANTIC
30,31,THAT MEANS A LOT,P J PROBY,LIBERTY
,,,,
31,44,BABY I'M YOURS,PETER AND GORDON,COLUMBIA
32,24,TAKE A HEART,SORROWS,PICCADILLY
33,27,JUST A LITTLE BIT BETTER,HERMAN'S HERMITS,COLUMBIA
34,28,YOU'VE GOT TO HIDE YOUR LOVE AWAY,SILKIE,FONTANA
35,20,I GOT YOU BABE,SONNY AND CHER,ATLANTIC
36,33,SHE NEEDS LOVE,WAYNE FONTANA AND THE MINDBENDERS,FONTANA
37,New,IT'S MY LIFE,THE ANIMALS,COLUMBIA
38,35,WHEN I GET HOME,THE SEARCHERS,PYE
39,New,POSITIVELY 4TH STREET,BOB DYLAN,CBS
40,29,HELP!,THE BEATLES,PARLOPHONE
41,32,RUN TO MY LOVIN' ARMS,BILLY FURY,DECCA
42,New,THE CARNIVAL IS OVER,SEEKERS,COLUMBIA
43,40,(I LOST MY HEART) IN SAN FRANCISCO,TONY BENNETT,CBS
44,New,SHAME AND SCANDAL IN THE FAMILY,LANCE PERCIVAL,PARLOPHONE
45,New,SOMETHING,GEORGIE FAME,COLUMBIA
46,39,DOWN IN THE BOONDOCKS,BILLY JOE ROYAL,CBS
47,43,ROUND EVERY CORNER,PETULA CLARK,PYE
48,30,LAUGH AT ME,SONNY,ATLANTIC
49,38,UNCHAINED MELODY,THE RIGHTEOUS BROTHERS,LONDON
50,New,IN THE CHAPEL IN THE MOONLIGHT,THE BACHELORS,DECCA
