position,lastWeek,title,artist,label
1,3,HIPS DON'T LIE,SHAKIRA FT WYCLEF JEAN,EPIC
2,18,AIN'T NO OTHER MAN,CHRISTINA AGUILERA,RCA
3,2,UNFAITHFUL,RIHANNA,DEF JAM
4,4,SMILE,LILY ALLEN,REGAL RECORDINGS
5,5,YOU GIVE ME SOMETHING,JAMES MORRISON,POLYDOR
6,1,DON'T STOP ME NOW/PLEASE PLEASE,MCFLY,UNIVERSAL
7,45,GET TOGETHER,MADONNA,WARNER BROS
8,6,VOODOO CHILD,ROGUE TRADERS,ARIOLA
9,New,EMPIRE,KASABIAN,COLUMBIA
10,7,MANEATER,NELLY FURTADO,GEFFEN
11,8,I WISH I WAS A PUNK ROCKER,SANDI THOM,RCA
12,9,LAST REQUEST,PAOLO NUTINI,ATLANTIC
13,36,TELL ME WHY,SUPERMODE,DATA
14,10,SMILEY FACES,GNARLS BARKLEY,WARNER BROS
15,25,CHASING CARS,SNOW PATROL,FICTION
16,12,IN THE MORNING,RAZORLIGHT,VERTIGO
17,13,SHE MOVES IN HER OWN WAY,KOOKS,VIRGIN
18,14,SEXY LOVE,NE-YO,DEF JAM
19,New,MINIMAL,PET SHOP BOYS,PARLOPHONE
20,11,I LOVE MY CHICK,BUSTA RHYMES,INTERSCOPE
21,17,MONSTER,AUTOMATIC,B UNIQUE/POLYDOR
22,15,BUTTONS,PUSSYCAT DOLLS FT SNOOP DOGG,A&M
23,20,VALERIE,ZUTONS,DELTASONIC
24,19,WORLD HOLD ON (CHILDREN OF THE SKY),BOB SINCLAR FT STEVE EDWARDS,DEFECTED
25,38,TROUBLE,RAY LAMONTAGNE,14TH FLOOR
26,16,TELL ME BABY,RED HOT CHILI PEPPERS,WARNER BROS
27,24,FROM PARIS TO BERLIN,INFERNAL,APOLLO/EUROPA
28,21,WHO KNEW,PINK,LAFACE
29,23,GIMME THAT REMIX,CHRIS BROWN FT LIL' WAYNE,JIVE
30,22,NEVER GONNA BE THE SAME,SEAN PAUL,ATLANTIC/VP
,,,,
31,26,MYMYMY,ARMAND VAN HELDEN,SOUTHERN FRIED
32,27,SUPERMASSIVE BLACK HOLE,MUSE,A&E
33,29,MAS QUE NADA,SERGIO MENDES/BLACK EYED PEAS,CONCORD/UCJ
34,New,SAVE US,FEEDER,EMI
35,New,STARS ARE BLIND,PARIS,WARNER BROS
