position,lastWeek,title,artist,label
1,1,PURE AND SIMPLE,HEARSAY,POLYDOR
2,3,IT WASN'T ME,SHAGGY FT RIKROK,MCA
3,2,UPTOWN GIRL,WESTLIFE,RCA
4,4,WHOLE AGAIN,ATOMIC KITTEN,INNOCENT
5,New,MR WRITER,STEREOPHONICS,V2
6,5,CLINT EASTWOOD,GORILLAZ,PARLOPHONE
7,7,TEENAGE DIRTBAG,WHEATUS,COLUMBIA
8,New,RENDEZVOUS,CRAIG DAVID,WILDSTAR
9,8,I'M LIKE A BIRD,NELLY FURTADO,DREAMWORKS
10,6,I WANNA BE U,CHOCOLATE PUMA,CREAM/PARLOPHONE
11,New,STILL BE LOVIN' YOU,DAMAGE,COOLTEMPO
12,New,BEST FRIENDS FOREVER,TWEENIES,BBC MUSIC
13,New,I NEED YOU,LEANN RIMES,CURB/LONDON
14,9,ALWAYS COME BACK TO YOUR LOVE,SAMANTHA MUMBA,WILD CARD
15,New,WANT YOU BAD,OFFSPRING,COLUMBIA
16,10,MS JACKSON,OUTKAST,LAFACE
17,12,NOBODY WANTS TO BE LONELY,RICKY MARTIN WITH C AGUILERA,COLUMBIA
18,New,THE STORM IS OVER NOW,R KELLY,JIVE
19,New,MR DJ,BLACKOUT,INDEPENDIENTE
20,15,HERE WITH ME,DIDO,ARISTA
21,14,SHIT ON YOU,D12,INTERSCOPE
22,13,GIRLS DEM SUGAR,BEENIE MAN FT MYA,VIRGIN
23,16,PARADISE,KACI,CURB/LONDON
24,18,X,XZIBIT,EPIC
25,20,AMERICAN DREAM,JAKATTA,RULIN
26,17,THINK ABOUT ME,ARTFUL DODGER FT M ESCOFFERY,FFRR
27,19,PIANO LOCO,DJ LUCK & MC NEAT,ISLAND
28,22,DANCING IN THE MOONLIGHT,TOPLOADER,SONY S2
29,11,PLUG IN BABY,MUSE,MUSHROOM
30,21,HE LOVES U NOT,DREAM,PUFF DADDY
,,,,
31,23,FEELS SO GOOD,MELANIE B,VIRGIN
32,New,WACK ASS M.F.,RHYTHMKILLAZ,INCENTIVE
33,27,ROLLIN',LIMP BIZKIT,INTERSCOPE
34,New,JOY,MARK RYDER,RELENTLESS
35,New,THE BEST THING,SAVAGE GARDEN,COLUMBIA
36,New,FREE AT LAST,SIMON,POSITIVA
37,28,THIS YEARS LOVE,DAVID GRAY,EAST WEST
38,29,THE LADYBOY IS MINE,STUNTMASTERZ,EAST WEST
39,25,JADED,AEROSMITH,COLUMBIA
40,24,PUSH IT ALL ASIDE,ALISHA'S ATTIC,MERCURY
41,New,NOW ALWAYS AND FOREVER,GAY DAD,B UNIQUE
42,New,AS I SAT SADLY BY HER SIDE,NICK CAVE & THE BAD SEEDS,MUTE
43,36,LAST RESORT,PAPA ROACH,DREAMWORKS
44,38,STUTTER,JOE,JIVE
45,37,DANCE WITH ME,DEBELAH MORGAN,ATLANTIC
46,32,DIRTY BEATS,RONI SIZE/REPRAZENT,TALKIN LOUD
47,34,TRUE LOVE NEVER DIES,FLIP & FILL FT KELLY LLORENNA,ALL AROUND THE WORLD
48,New,WORLD LOOKING IN,MORCHEEBA,EAST WEST
49,39,BACK HERE,BBMAK,TELSTAR
50,33,COULD IT BE,JAHEIM,WARNER BROS
51,49,WHY DO YOU KEEP ON RUNNING BOY,STINX,HEBS
52,30,25 MILES 2001,THREE AMIGOS,WONDERBOY
53,26,I CAN'T DENY IT,ROD STEWART,ATLANTIC
54,40,SO WHY SO SAD,MANIC STREET PREACHERS,EPIC
55,46,NO MORE,A1,COLUMBIA
56,61,TOUCH ME,RUI DA SILVA FT CASSANDRA,ARISTA
57,31,DELIVER ME,SISTER BLISS FT JOHN MARTYN,MULTIPLY
58,55,CAN WE FIX IT,BOB THE BUILDER,BBC MUSIC
59,44,TENDER HEART,LIONEL RICHIE,MERCURY
60,35,I CAN CAST A SPELL,DISCO TEX PTS CLOUDBURST,ABSOLUTION
,,,,
61,45,THE NEXT EPISODE,DR DRE FT SNOOP DOGG,INTERSCOPE
