position,lastWeek,title,artist,label
1,1,HONKY TONK WOMEN,THE ROLLING STONES,DECCA
2,2,GIVE PEACE A CHANCE,PLASTIC ONO BAND,APPLE
3,5,SAVED BY THE BELL,ROBIN GIBB,POLYDOR
4,4,IN THE GHETTO,ELVIS PRESLEY,RCA
5,3,SOMETHING IN THE AIR,THUNDERCLAP NEWMAN,TRACK
6,8,GOODNIGHT MIDNIGHT,CLODAGH RODGERS,RCA
7,16,MAKE ME AN ISLAND,JOE DOLAN,PYE
8,7,IT MIEK,DESMOND DEKKER AND THE ACES,PYRAMID
9,9,BABY MAKE IT SOON,MARMALADE,CBS
10,6,HELLO SUZIE,AMEN CORNER,IMMEDIATE
11,12,THAT'S THE WAY GOD PLANNED IT,BILLY PRESTON,APPLE
12,18,GOO GOO BARABAJAGAL (LOVE IS HOT),DONOVAN AND JEFF BECK,PYE
13,20,CONVERSATIONS,CILLA BLACK,PARLOPHONE
14,10,WAY OF LIFE,FAMILY DOGG,BELL
15,36,WET DREAM,MAX ROMEO,UNITY
16,22,MY CHERIE AMOUR,STEVIE WONDER,TAMLA MOTOWN
17,11,BREAKAWAY,THE BEACH BOYS,CAPITOL
18,27,WHEN TWO WORLDS COLLIDE,JIM REEVES,RCA
19,25,BRING ON BACK THE GOOD TIMES,LOVE AFFAIR,CBS
20,19,TIME IS TIGHT,BOOKER T & THE MG'S,STAX
21,34,EARLY IN THE MORNING,VANITY FARE,PAGE ONE
22,15,THE BALLAD OF JOHN AND YOKO,THE BEATLES,APPLE
23,13,PROUD MARY,CREEDENCE CLEARWATER REVIVAL,LIBERTY
24,14,LIGHTS OF CINCINATTI,SCOTT WALKER,PHILIPS
25,30,I CAN SING A RAINBOW - LOVE IS BLUE,THE DELLS,CHESS
26,17,GIMME GIMME GOOD LOVIN',CRAZY ELEPHANT,MAJOR MINOR
27,24,"OH, HAPPY DAY",THE EDWIN HAWKINS SINGERS,BUDDAH
28,40,TOO BUSY THINKING 'BOUT MY BABY,MARVIN GAYE,TAMLA MOTOWN
29,29,PEACEFUL,GEORGIE FAME,CBS
30,28,FROZEN ORANGE JUICE,PETER SARSTEDT,UNITED ARTISTS
,,,,
31,44,HEATHER HONEY,TOMMY ROE,STATESIDE
32,26,DIZZY,TOMMY ROE,STATESIDE
33,23,LIVING IN THE PAST,JETHRO TULL,ISLAND
34,38,CURLY,THE MOVE,REGAL ZONOPHONE
35,45,NEED YOUR LOVE SO BAD {1969},FLEETWOOD MAC,BLUE HORIZON
36,33,GET BACK,BEATLES WITH BILLY PRESTON,APPLE
37,New,VIVA BOBBY JOE,EQUALS,PRESIDENT
38,37,NO MATTER WHAT SIGN YOU ARE,DIANA ROSS AND THE SUPREMES,TAMLA MOTOWN
39,32,BIG SHIP,CLIFF RICHARD,COLUMBIA
40,New,THUS SPAKE ZARATHUSTRA,"PHILHARMONIA ORCHESTRA, CONDUCTOR LORIN MAAZEL",COLUMBIA
41,New,TEARS WON'T WASH AWAY THESE HEARTACHES,KEN DODD,COLUMBIA
42,47,SI TU DOIS PARTIR,FAIRPORT CONVENTION,ISLAND
43,31,MY WAY,FRANK SINATRA,REPRISE
44,48,LOVE ME TONIGHT,TOM JONES,DECCA
45,21,WHAT IS A MAN,THE FOUR TOPS,TAMLA MOTOWN
46,46,THE TRACKS OF MY TEARS,SMOKEY ROBINSON AND THE MIRACLES,TAMLA MOTOWN
47,41,I'D RATHER GO BLIND,CHICKEN SHACK,BLUE HORIZON
48,Re,GOOD LOVIN' AIN'T EASY TO COME BY,MARVIN GAYE AND TAMMI TERRELL,TAMLA MOTOWN
49,49,THE BOXER,SIMON AND GARFUNKEL,CBS
50,New,JE T'AIME... MOI NON PLUS,JANE BIRKIN AND SERGE GAINSBOURG,FONTANA
