position,lastWeek,title,artist,label
1,1,I LIKE IT,GERRY AND THE PACEMAKERS,COLUMBIA
2,3,CONFESSIN',FRANK IFIELD,COLUMBIA
3,2,ATLANTIS,THE SHADOWS,COLUMBIA
4,7,BO DIDDLEY,BUDDY HOLLY,CORAL
5,6,TAKE THESE CHAINS FROM MY HEART,RAY CHARLES,HMV
6,9,WELCOME TO MY WORLD,JIM REEVES,RCA
7,5,DECK OF CARDS {1963},WINK MARTINDALE,LONDON
8,4,IF YOU GOTTA MAKE A FOOL OF SOMEBODY,FREDDIE AND THE DREAMERS,COLUMBIA
9,14,IT'S MY PARTY,LESLEY GORE,MERCURY
10,27,DEVIL IN DISGUISE,ELVIS PRESLEY,RCA
11,10,FALLING,ROY ORBISON,LONDON
12,16,DA DOO RON RON,CRYSTALS,LONDON
13,8,FROM ME TO YOU,THE BEATLES,PARLOPHONE
14,11,DO YOU WANT TO KNOW A SECRET?,BILLY J KRAMER AND THE DAKOTAS,PARLOPHONE
15,13,FORGET HIM,BOBBY RYDELL,CAMEO PARKWAY
16,12,WHEN WILL YOU SAY I LOVE YOU,BILLY FURY,DECCA
17,39,SWEETS FOR MY SWEET,THE SEARCHERS,PYE
18,22,YOU CAN NEVER STOP ME LOVING YOU,KENNY LYNCH,HMV
19,48,TWIST AND SHOUT,BRIAN POOLE AND THE TREMELOES,DECCA
20,15,IN DREAMS,ROY ORBISON,LONDON
21,21,BOBBY TOMORROW,BOBBY VEE,LIBERTY
22,18,ICE CREAM MAN,TORNADOS,DECCA
23,17,SCARLETT O'HARA,JET HARRIS AND TONY MEEHAN,DECCA
24,19,LUCKY LIPS,CLIFF RICHARD,COLUMBIA
25,35,SUKIYAKI,KYU SAKAMOTO,HMV
26,31,HEY MAMA,FRANKIE VAUGHAN,PHILIPS
27,33,NATURE'S TIME FOR LOVE,JOE BROWN,PICCADILLY
28,20,TWO KINDS OF TEARDROPS,DEL SHANNON,LONDON
29,24,RONDO,KENNY BALL AND HIS JAZZMEN,PYE JAZZ
30,41,IT'S TOO LATE NOW,SWINGING BLUE JEANS,HMV
,,,,
31,26,NOBODY'S DARLIN' BUT MINE,FRANK IFIELD,COLUMBIA
32,34,ANOTHER SATURDAY NIGHT,SAM COOKE,RCA
33,23,YOUNG LOVERS,PAUL AND PAULA,PHILIPS
34,32,INDIAN LOVE CALL,KARL DENVER,DECCA
35,25,CAN'T GET USED TO LOSING YOU,ANDY WILLIAMS,CBS
36,45,FARAWAY PLACES,THE BACHELORS,DECCA
37,New,WALKIN' TALL,ADAM FAITH,PARLOPHONE
38,37,JUST LIKE ME,THE HOLLIES,PARLOPHONE
39,29,SHY GIRL,MARK WYNTER,PYE
40,28,PIPELINE,CHANTAYS,LONDON
41,30,IT'S BEEN NICE,THE EVERLY BROTHERS,WARNER BROTHERS
42,40,HOW DO YOU DO IT?,GERRY AND THE PACEMAKERS,COLUMBIA
43,New,THE CRUEL SEA,DAKOTAS,PARLOPHONE
44,38,AIN'T THAT A SHAME,THE FOUR SEASONS,STATESIDE
45,New,GO GO GO,CHUCK BERRY,PYE INTERNATIONAL
46,New,HELLO JOSEPHINE,WAYNE FONTANA AND THE MINDBENDERS,FONTANA
47,New,BY THE WAY,BIG THREE,DECCA
48,36,SWING THAT HAMMER,MIKE COTTON'S JAZZMEN,COLUMBIA
49,New,IF YOU WANNA BE HAPPY,JIMMY SOUL,STATESIDE
50,50,LOSING YOU,BRENDA LEE,BRUNSWICK
