position,lastWeek,title,artist,label
1,1,TAKE A BOW,RIHANNA,DEF JAM
2,2,THAT'S NOT MY NAME,TING TINGS,COLUMBIA
3,7,WARWICK AVENUE,DUFFY,A&M
4,3,4 MINUTES,MADONNA FT JUSTIN TIMBERLAKE,WARNER BROS
5,4,HEARTBREAKER,WILL I AM FT CHERYL COLE,INTERSCOPE
6,5,BLACK & GOLD,SAM SPARRO,ISLAND
7,12,CLOSER,NE-YO,DEF JAM
8,8,LOVE IN THIS CLUB,USHER FT YOUNG JEEZY,LAFACE
9,9,CRY FOR YOU,SEPTEMBER,HARD2BEAT
10,6,WEARING MY ROLEX,WILEY,ASYLUM
11,10,VIOLET HILL,COLDPLAY,PARLOPHONE
12,13,LOW,FLO RIDA FT T-PAIN,ATLANTIC
13,11,AMERICAN BOY,ESTELLE FT KANYE WEST,ATLANTIC/HOMESCHOOL
14,18,SWEET ABOUT ME,GABRIELLA CILMI,UNIVERSAL
15,16,LOVE SONG,SARA BAREILLES,COLUMBIA
16,23,TEN THOUSAND NIGHTS,ALPHABEAT,CHARISMA
17,New,FOREVER,CHRIS BROWN,JIVE
18,19,I CAN BE,TAIO CRUZ,4TH & BROADWAY
19,New,HAVE YOU MADE UP YOUR MIND/ECHOES ROUND,PAUL WELLER,ISLAND
20,15,PROPANE NIGHTMARES,PENDULUM,WEA
21,14,PARTY PEOPLE,NELLY FT FERGIE,UNIVERSAL
22,21,MERCY,DUFFY,A&M
23,27,MISTRESS MABEL,FRATELLIS,ISLAND
24,22,FASCINATION,ALPHABEAT,CHARISMA
25,17,HEARTBEAT,SCOUTING FOR GIRLS,EPIC
26,28,ALWAYS RIGHT BEHIND YOU,ZUTONS,DELTASONIC
27,20,WITH YOU,CHRIS BROWN,JIVE
28,Re,SINGIN' IN THE RAIN,MINT ROYALE,DIRECTION
29,49,SHUT UP AND LET ME GO,TING TINGS,COLUMBIA
30,31,BEAT IT,FALL OUT BOY FT JOHN MAYER,MERCURY
,,,,
31,26,ROCKSTAR,NICKELBACK,ROADRUNNER
32,36,RHYTHM IS A DANCER,SNAP,LUMA MUSIC
33,85,MADE UP STORIES,GO AUDIO,EPIC
34,30,THIS IS AN EMERGENCY,PIGEON DETECTIVES,DANCE TO THE RADIO
35,25,DAYLIGHT,KELLY ROWLAND FT TRAVIS MCCOY,COLUMBIA
36,24,OUTTA MY HEAD,ASHLEE SIMPSON,GEFFEN
37,40,STOP AND STARE,ONEREPUBLIC,INTERSCOPE
38,44,OXFORD COMMA,VAMPIRE WEEKEND,XL RECORDINGS
39,38,LOLLIPOP,LIL WAYNE,UNIVERSAL
40,29,DUST,ROYWORLD,VIRGIN
41,New,RUN THE SHOW,KAT DELUNA,EPIC
42,37,BETTER IN TIME/FOOTPRINTS IN THE SAND,LEONA LEWIS,SYCO MUSIC
43,32,IN MY ARMS,KYLIE MINOGUE,PARLOPHONE
44,56,BYE BYE,MARIAH CAREY,DEF JAM
45,33,GREAT DJ,TING TINGS,BMG
46,35,SOMETHING GOOD '08,UTAH SAINTS,DATA
47,New,JUMPING ALL OVER THE WORLD,SCOOTER,AATW/UMTV
48,39,TOUCH MY BODY,MARIAH CAREY,DEF JAM
49,89,FALLING OUT OF REACH,GUILLEMOTS,POLYDOR
50,47,DON'T STOP THE MUSIC,RIHANNA,DEF JAM
51,59,DON'T STOP ME NOW,QUEEN,PARLOPHONE
52,51,ELEVATOR,FLO RIDA FT TIMBALAND,ATLANTIC
53,87,TWO DOORS DOWN,MYSTERY JETS,679 RECORDINGS
54,41,COLD SHOULDER,ADELE,XL RECORDINGS
55,50,PRETTY AMAZING GRACE,NEIL DIAMOND,COLUMBIA
56,46,CAN'T SPEAK FRENCH,GIRLS ALOUD,FASCINATION
57,34,DISCO'S REVENGE 2008,GUSTO,ALL AROUND THE WORLD
58,43,BREAK THE ICE,BRITNEY SPEARS,JIVE
59,42,ALWAYS WHERE I NEED TO BE,KOOKS,VIRGIN
60,68,APOLOGIZE,TIMBALAND PTS ONE REPUBLIC,BLACKGROUND/INTER
,,,,
61,New,THE TIME OF MY LIFE,DAVID COOK,RCA
62,63,SHE'S SO LOVELY,SCOUTING FOR GIRLS,EPIC
63,54,NOW YOU'RE GONE,BASSHUNTER FT DJ MENTAL THEO,HARD2BEAT
64,55,COME ON GIRL,TAIO CRUZ FT LUCIANA,4TH & BROADWAY
65,86,HEAVEN,DJ SAMMY & YANOU FT DO,DATA/MOS
66,New,LEAVIN',JESSE MCCARTNEY,HOLLYWOOD
67,52,WHAT'S IT GONNA BE,H TWO O FT PLATNUM,HARD2BEAT
68,78,FLASHING LIGHTS,KANYE WEST FT DWELE,DEF JAM
69,95,SAY (ALL I NEED),ONEREPUBLIC,POLYDOR
70,New,THE GALWAY GIRL,SHARON SHANNON & STEVE EARLE,THE DAISY LABEL
71,New,SECRET COMBINATION,KALOMOIRA,EMI
72,48,COPS AND ROBBERS,HOOSIERS,RCA
73,66,I'M NOT GONNA TEACH YOUR BOYFRIEND HOW,BLACK KIDS,ALMOST GOLD
74,73,UMBRELLA,RIHANNA FT JAY-Z,DEF JAM
75,45,MAYBE,JAY SEAN,2POINT9 JAYDED
76,92,SWEET CAROLINE,NEIL DIAMOND,SONY MUSIC
77,69,CHASING PAVEMENTS,ADELE,XL RECORDINGS
