position,lastWeek,title,artist,label
1,New,CANDY,ROBBIE WILLIAMS,ISLAND
2,1,BENEATH YOUR BEAUTIFUL,LABRINTH FT EMELI SANDE,SYCO MUSIC
3,New,CAN YOU HEAR ME (AYAYAYA),WILEY/SKEPTA/JME/MS D,ONE MORE TUNE
4,2,DON'T YOU WORRY CHILD,SWEDISH HOUSE MAFIA/MARTIN,VIRGIN
5,7,SKYFALL,ADELE,XL RECORDINGS
6,3,SWEET NOTHING,CALVIN HARRIS/FLORENCE WELCH,COLUMBIA
7,5,GANGNAM STYLE,PSY,ISLAND
8,4,DIAMONDS,RIHANNA,DEF JAM
9,8,ONE MORE NIGHT,MAROON 5,A&M/OCTONE
10,9,WE ARE NEVER EVER GETTING BACK TOGETHER,TAYLOR SWIFT,MERCURY
11,12,LATCH,DISCLOSURE FT SAM SMITH,ISLAND/PMR
12,23,HO HEY,LUMINEERS,DUALTONE
13,52,WE ARE YOUNG,FUN FT JANELLE MONAE,FUELED BY RAMEN
14,6,HOTTEST GIRL IN THE WORLD,JLS,RCA
15,15,HALL OF FAME,SCRIPT FT WILL I AM,EPIC/PHONOGENIC
16,18,BEAUTY AND A BEAT,JUSTIN BIEBER FT NICKI MINAJ,DEF JAM
17,11,STANDING IN THE DARK,LAWSON,GLOBAL TALENT
18,14,SHE WOLF (FALLING TO PIECES),DAVID GUETTA FT SIA,POSITIVA/VIRGIN
19,13,I CRY,FLO RIDA,ATLANTIC
20,29,NEVER TEAR US APART,PALOMA FAITH,RCA
21,10,WONDER,NAUGHTY BOY FT EMELI SANDE,VIRGIN
22,16,TURN AROUND,CONOR MAYNARD FT NE-YO,PARLOPHONE
23,38,SOME NIGHTS,FUN,ATLANTIC/FUELED BY RAMEN
24,17,ANYTHING COULD HAPPEN,ELLIE GOULDING,POLYDOR
25,New,DRINKING FROM THE BOTTLE,CALVIN HARRIS FT TINIE TEMPAH,COLUMBIA
26,24,MILLION VOICES,OTTO KNOWS,EMBASSY OF MUSIC
27,19,LIVE WHILE WE'RE YOUNG,ONE DIRECTION,SYCO MUSIC
28,33,LITTLE TALKS,OF MONSTERS & MEN,UNIVERSAL REPUBLIC
29,22,LET ME LOVE YOU (UNTIL YOU LEARN TO LOVE,NE-YO,DEF JAM
30,48,ONE DAY/RECKONING SONG,ASAF AVIDAN & THE MOJOS,COLUMBIA DEUTSCHLAND
,,,,
31,26,WINGS,LITTLE MIX,SYCO MUSIC
32,New,BURGH ISLAND,BEN HOWARD,ISLAND
33,20,BACKTRACK,REBECCA FERGUSON,RCA
34,28,TWO FINGERS,JAKE BUGG,MERCURY
35,35,SPECTRUM,FLORENCE & THE MACHINE,ISLAND
36,31,I WILL WAIT,MUMFORD & SONS,GENTLEMEN OF THE ROAD/ISLAND
37,27,READ ALL ABOUT IT PT 3,EMELI SANDE,VIRGIN
38,30,GOOD TIME,OWL CITY/CARLY RAE JEPSEN,INTERSCOPE/REPUBLIC
39,34,VA VA VOOM,NICKI MINAJ,CASH MONEY/ISLAND
40,New,BENEDICTION,HOT NATURED & ALI LOVE,HOT CREATIONS
41,37,SCREAM,USHER,RCA
42,61,N****S IN PARIS,JAY-Z & KANYE WEST,ROC-A-FELLA
43,32,CLIQUE,KANYE WEST/JAY Z/BIG SEAN,GOOD MUSIC
44,43,PAYPHONE,MAROON 5 FT WIZ KHALIFA,A&M/OCTONE
45,60,TRY,PINK,RCA
46,21,FLAWS,BASTILLE,VIRGIN
