position,lastWeek,title,artist,label
1,1,GIVE ME YOUR WORD,TENNESSEE ERNIE FORD,CAPITOL
2,2,SOFTLY SOFTLY,RUBY MURRAY,COLUMBIA
3,3,CHERRY PINK AND APPLE BLOSSOM WHITE,PEREZ 'PREZ' PRADO AND HIS ORCHESTRA,HMV
4,4,IF ANYONE FINDS THIS I LOVE YOU,RUBY MURRAY WITH ANNE WARREN,COLUMBIA
5,11,CHERRY PINK AND APPLE BLOSSOM WHITE,EDDIE CALVERT,COLUMBIA
6,8,UNDER THE BRIDGES OF PARIS,DEAN MARTIN,CAPITOL
7,13,"READY, WILLING AND ABLE",DORIS DAY,PHILIPS
8,9,(I'M ALWAYS HEARING) WEDDING BELLS,EDDIE FISHER,HMV
9,6,PRIZE OF GOLD,JOAN REGAN,DECCA
10,New,STRANGER IN PARADISE,TONY BENNETT,PHILIPS
11,7,A BLOSSOM FELL,NAT 'KING' COLE,CAPITOL
12,5,MOBILE,RAY BURNS,COLUMBIA
13,12,LET ME GO LOVER,DEAN MARTIN,CAPITOL
14,New,MAMBO ROCK,BILL HALEY AND HIS COMETS,BRUNSWICK
15,14,UNDER THE BRIDGES OF PARIS,EARTHA KITT,HMV
16,16,A BLOSSOM FELL,DICKIE VALENTINE,DECCA
17,17,TOMORROW,JOHNNY BRANDON AND THE PHANTOMS,POLYGON
18,New,EARTH ANGEL,CREW CUTS,MERCURY
19,19,LET ME GO LOVER,RUBY MURRAY,COLUMBIA
20,20,LET ME GO LOVER,TERESA BREWER WITH THE LANCERS,VOGUE CORAL
