position,lastWeek,title,artist,label
1,Re,AMERICAN BOY,ESTELLE FT KANYE WEST,ATLANTIC/HOMESCHOOL
2,1,MERCY,DUFFY,A&M
3,2,BETTER IN TIME/FOOTPRINTS IN THE SAND,LEONA LEWIS,SYCO MUSIC
4,4,STOP AND STARE,ONEREPUBLIC,INTERSCOPE
5,5,ROCKSTAR,NICKELBACK,ROADRUNNER
6,7,LOW,FLO RIDA FT T-PAIN,ATLANTIC
7,New,4 MINUTES,MADONNA FT JUSTIN TIMBERLAKE,WARNER BROS
8,9,SOMETHING GOOD '08,UTAH SAINTS,DATA
9,16,CAN'T SPEAK FRENCH,GIRLS ALOUD,FASCINATION
10,3,WHAT'S IT GONNA BE,H TWO O FT PLATNUM,HARD2BEAT
11,10,NOW YOU'RE GONE,BASSHUNTER FT DJ MENTAL THEO,HARD2BEAT
12,8,COME ON GIRL,TAIO CRUZ FT LUCIANA,4TH & BROADWAY
13,6,FASCINATION,ALPHABEAT,CHARISMA
14,13,NINE IN THE AFTERNOON,PANIC AT THE DISCO,DECAYDANCE/FUELED BY
15,15,DENIAL,SUGABABES,ISLAND
16,11,DON'T STOP THE MUSIC,RIHANNA,DEF JAM
17,14,WITH YOU,CHRIS BROWN,JIVE
18,22,CHASING PAVEMENTS,ADELE,XL RECORDINGS
19,12,SCREAM,TIMBALAND/HILSON/SCHERZINGER,BLACKGROUND/INTER
20,New,GET OVER IT,GUILLEMOTS,POLYDOR
21,17,WOW,KYLIE MINOGUE,PARLOPHONE
22,24,APOLOGIZE,TIMBALAND PTS ONE REPUBLIC,BLACKGROUND/INTER
23,New,BLACK & GOLD,SAM SPARRO,UNIVERSAL
24,23,WORK,KELLY ROWLAND,COLUMBIA
25,29,CRANK THAT (SOULJA BOY),SOULJA BOY TELLEM,INTERSCOPE
26,25,FOOTPRINTS IN THE SAND,LEONA LEWIS,SYCO MUSIC
27,New,LOVE LIKE THIS,NATASHA BEDINGFIELD/KINGSTON,PHONOGENIC
28,28,JUST FOR TONIGHT,ONE NIGHT ONLY,VERTIGO
29,21,SUN GOES DOWN,DAVID JORDAN,MERCURY
30,18,US AGAINST THE WORLD,WESTLIFE,S
,,,,
31,30,PIECE OF ME,BRITNEY SPEARS,JIVE
32,51,RUN,GNARLS BARKLEY,WEA
33,32,RULE THE WORLD,TAKE THAT,POLYDOR
34,20,THE BEGINNING OF THE TWIST,FUTUREHEADS,NUL RECORDINGS
35,31,VALERIE,MARK RONSON FT AMY WINEHOUSE,COLUMBIA
36,19,GROUNDS FOR DIVORCE,ELBOW,POLYDOR
37,26,CASSIUS,FOALS,TRANSGRESSIVE
38,50,SWEET ABOUT ME,GABRIELLA CILMI,UNIVERSAL
39,27,MY DESTINY,DELINQUENT FT KCAT,ALL AROUND THE WORLD
40,44,ELVIS AIN'T DEAD,SCOUTING FOR GIRLS,EPIC
41,New,THIS SONG IS ABOUT YOU,ENEMY,WARNER BROS
42,33,AFTER HOURS,WE ARE SCIENTISTS,VIRGIN
43,40,BLEEDING LOVE,LEONA LEWIS,SYCO MUSIC
44,37,RIDE IT,JAY SEAN,2POINT9 JAYDED
45,41,NO ONE,ALICIA KEYS,J
46,46,CALL THE SHOTS,GIRLS ALOUD,FASCINATION
47,54,UMBRELLA,MANIC STREET PREACHERS,COLUMBIA
48,39,SUPERSTAR,LUPE FIASCO FT MATTHEW SANTOS,ATLANTIC
49,42,CHURCH,T-PAIN FT TEDDY VERSETI,JIVE
50,38,I THOUGHT IT WAS OVER,FEELING,ISLAND
51,47,GONNA BE MINE,ADDICTIVE FT T2,2NV/GUSTO
52,36,A&E,GOLDFRAPP,MUTE
53,53,WHAT HURTS THE MOST,CASCADA,ALL AROUND THE WORLD
54,93,NEW SOUL,YAEL NAIM,TOT OU TARD/VF MUSIQUES
55,56,HEARTBROKEN,T2 FT JODIE AYSHA,AATW/MNB
56,45,RELAX TAKE IT EASY,MIKA,CASABLANCA/ISLAND
57,57,SHE'S SO LOVELY,SCOUTING FOR GIRLS,EPIC
58,48,TAKE YOU THERE,SEAN KINGSTON,SONY BMG
59,52,UMBRELLA,RIHANNA FT JAY-Z,DEF JAM
60,62,ABOUT YOU NOW,SUGABABES,ISLAND
,,,,
61,49,TIME TO PRETEND,MGMT,COLUMBIA
62,34,YOUNG LOVE,MYSTERY JETS,679 RECORDINGS
63,81,GOODBYE MR A,HOOSIERS,RCA
64,90,HEARTBEAT,SCOUTING FOR GIRLS,EPIC
65,99,CARRY YOU HOME,JAMES BLUNT,ATLANTIC
66,60,READY FOR THE FLOOR,HOT CHIP,EMI
67,66,BE MINE,ROBYN,UNIVERSAL
68,64,LOST,MICHAEL BUBLE,REPRISE
69,63,THIS IS THE LIFE,AMY MACDONALD,VERTIGO
70,55,MOVING TO NEW YORK,WOMBATS,14TH FLOOR
71,78,SOME KINDA RUSH,BOOTY LUV,HED KANDI
72,58,HOMECOMING,KANYE WEST,DEF JAM
73,New,BAD BLOOD,SUPERGRASS,PARLOPHONE
74,New,HEARTBREAKER,WILL I AM,INTERSCOPE
75,65,CHASING CARS,SNOW PATROL,FICTION
76,61,NUMB/ENCORE,JAY-Z & LINKIN PARK,WEA
77,71,JUST FINE,MARY J BLIGE,GEFFEN
78,76,STRONGER,KANYE WEST,ROC-A-FELLA
79,New,BREAK THE ICE,BRITNEY SPEARS,JIVE
80,84,HOW YOU REMIND ME,NICKELBACK,ROADRUNNER
81,80,IRIS/STAY WITH YOU,GOO GOO DOLLS,WARNER BROS
82,Re,KISS KISS,CHRIS BROWN FT T-PAIN,JIVE
83,Re,CON TE PARTIRO,ANDREA BOCELLI,POLYDOR
84,67,JUMP AROUND,HOUSE OF PAIN,TOMMY BOY
85,72,THE WAY I ARE,TIMBALAND FT KERI HILSON,INTERSCOPE
86,86,AYO TECHNOLOGY,50 CENT/TIMBERLAKE/TIMBALAND,INTERSCOPE
87,83,DREAM CATCH ME,NEWTON FAULKNER,UGLY TRUTH
88,91,FLUX,BLOC PARTY,WICHITA RECORDINGS
89,New,FLASHING LIGHTS,KANYE WEST FT DWELE,MERCURY
90,New,TATTOO,JORDIN SPARKS,JIVE
,,,,
91,Re,CRY ME A RIVER,JUSTIN TIMBERLAKE,JIVE
92,New,WHAT DO YOU WANT FROM ME,CASCADA,ALL AROUND THE WORLD
93,New,IS IT YOU,CASSIE,BAD BOY
94,Re,HAPPY ENDING,MIKA,CASABLANCA/ISLAND
95,82,REHAB,AMY WINEHOUSE,ISLAND
96,Re,CHANGE,SUGABABES,ISLAND
97,Re,HYPNOTIZED,PLIES FT AKON,ATLANTIC/SLIPNSLIDE
98,87,MISERY BUSINESS,PARAMORE,FUELED BY RAMEN
99,New,BEEPER,COUNT & SINDEN,DOMINO RECORDINGS
100,79,MR BRIGHTSIDE,KILLERS,MERCURY
