position,lastWeek,title,artist,label
1,New,D'YOU KNOW WHAT I MEAN?,OASIS,CREATION
2,1,I'LL BE MISSING YOU,PUFF DADDY & FAITH EVANS,PUFF DADDY
3,New,C U WHEN U GET THERE,COOLIO FEAT 40 THEVZ,TOMMY BOY
4,New,FREED FROM DESIRE,GALA,BIG LIFE
5,New,HISTORY/GHOSTS,MICHAEL JACKSON,EPIC
6,2,ECUADOR,SASH! FT RODRIGUEZ,MULTIPLY
7,New,PIECE OF MY HEART,SHAGGY FEATURING MARSHA,VIRGIN
8,4,FREE,ULTRA NATE,AM:PM
9,New,GOTHAM CITY,R KELLY,JIVE
10,New,"HOW COME, HOW LONG",BABYFACE FT STEVIE WONDER,EPIC
11,New,RISINGSON,MASSIVE ATTACK,VIRGIN
12,6,BITTER SWEET SYMPHONY,VERVE,HUT
13,5,SOMETHING GOIN' ON,TODD TERRY,MANIFESTO
14,7,MMM BOP,HANSON,MERCURY
15,10,JUST A GIRL,NO DOUBT,INTERSCOPE
16,9,I WANNA BE THE ONLY ONE,ETERNAL FEATURING BEBE WINANS,EMI
17,3,THE JOURNEY,911,VIRGIN
18,13,COCO JAMBOO,MR.PRESIDENT,WEA
19,New,FLAMING JUNE,BT,PERFECTO
20,New,NO MORE TALK,DUBSTAR,FOOD
21,New,ONE BIG FAMILY EP,EMBRACE,HUT
22,8,A CHANGE WOULD DO YOU GOOD,SHERYL CROW,A&M
23,New,THE WORLD TONIGHT,PAUL MCCARTNEY,PARLOPHONE
24,15,TIME TO SAY GOODBYE (CON TE PARTIRO),SARAH BRIGHTMAN/ANDREA BOCELLI,COALITION
25,16,CLOSER THAN CLOSE,ROSIE GAINES,BIG BANG
26,New,SLOW FLOW,BRAXTONS,ATLANTIC
27,11,ALL THAT I GOT IS YOU,GHOSTFACE KILLAH,EPIC
28,14,AIN'T NOBODY,COURSE,THE BROTHERS
29,22,I'LL BE THERE FOR YOU,REMBRANDTS,ELEKTRA
30,24,WHERE HAVE ALL THE COWBOYS GONE?,PAULA COLE,WARNER BROS
,,,,
31,18,HUNDRED MILE HIGH CITY,OCEAN COLOUR SCENE,MCA
32,12,AIR WE BREATHE,ALISHA'S ATTIC,MERCURY
33,21,I'M NOT IN LOVE/SCOOBY SNACKS,FUN LOVIN' CRIMINALS,CHRYSALIS
34,20,CALL THE MAN,CELINE DION,EPIC
35,19,NOTHING LASTS FOREVER,ECHO & THE BUNNYMEN,LONDON
36,New,ANGELS GO BALD: TOO,HOWIE B,POLYDOR
37,27,LOVE ROLLERCOASTER,RED HOT CHILI PEPPERS,GEFFEN
38,25,SOMEWHERE,PET SHOP BOYS,PARLOPHONE
39,26,HARD TO SAY I'M SORRY,AZ YET,LAFACE
40,New,ABUSE ME,SILVERCHAIR,MURMUR
41,31,THE GOOD LIFE,NEW POWER GENERATION,NPG
42,28,GUIDING STAR,CAST,POLYDOR
43,33,I WANT YOU,SAVAGE GARDEN,COLUMBIA
44,29,THE AGE OF LOVE - THE REMIXES,AGE OF LOVE,REACT
45,34,SUNDAY SHINING,FINLEY QUAYE,EPIC
46,40,WALTZING ALONG,JAMES,FONTANA
47,17,AIN'T THAT ENOUGH,TEENAGE FANCLUB,CREATION
48,32,WE TRYING TO STAY ALIVE,WYCLEF JEAN/REFUGEE ALLSTARS,COLUMBIA
49,23,GIVE ME LOVE,DIDDY,FEVERPITCH
50,35,ON YOUR OWN,BLUR,FOOD
51,New,THE THEME,TRACEY LEE,UNIVERSAL
52,New,BRAIN,JUNGLE BROTHERS,GEE STREET
53,39,BELLISSIMA,DJ QUICKSILVER,POSITIVA
54,44,YOU'RE NOT ALONE,OLIVE,RCA
55,36,DAYS OF YOUTH,LAURNEA,EPIC
56,New,OYE COMO VA,TITO PUENTE JR./LATIN RHYTHM,NUKLEUZ
57,55,LOVEFOOL,CARDIGANS,STOCKHOLM
58,New,AFRAID,MOTLEY CRUE,ELEKTRA
59,Re,STAR PEOPLE '97,GEORGE MICHAEL,VIRGIN
60,49,HOW HIGH,CHARLATANS,BEGGARS BANQUET
,,,,
61,New,ALKALINE,SCARFO,DECEPTIVE
62,53,YOU ARE THE UNIVERSE,BRAND NEW HEAVIES,FFRR
63,68,LOVE SHINE A LIGHT,KATRINA AND THE WAVES,ETERNAL
64,37,IT MUST BE LOVE,ROBIN S,ATLANTIC
65,66,MIDNIGHT IN CHELSEA,JON BON JOVI,MERCURY
66,30,COPPER GIRL,3 COLOURS RED,CREATION
67,47,HOME,DEPECHE MODE,MUTE
68,48,RAW POWER,APOLLO FOUR FORTY,STEALTH SONIC
69,86,OLD BEFORE I DIE,ROBBIE WILLIAMS,CHRYSALIS
70,65,I BELIEVE I CAN FLY,R KELLY,JIVE
71,38,LOVE HAS PASSED AWAY,SUPERNATURALS,FOOD
72,61,I'LL BE,FOXY BROWN FT JAY Z,DEF JAM
73,63,YOU MIGHT NEED SOMEBODY,SHOLA AMA,WEA
74,Re,STRANGE,WET WET WET,PRECIOUS ORGANISATIO
75,43,WEAR MY HAT,PHIL COLLINS,FACE VALUE
76,Re,WHATEVER,OASIS,CREATION
77,New,SHE'S ON THE TRAIN,LIONROCK,DECONSTRUCTION
78,46,WAITING HOPEFULLY,D*NOTE,VC RECORDINGS
79,Re,WONDERWALL,OASIS,CREATION
80,45,LIKE I DO,FOR REAL,ROWDY
81,54,ONE HEADLIGHT,WALLFLOWERS,INTERSCOPE
82,New,FLASHBACK,LAURENT GARNIER,F COMMUNICATIONS
83,Re,SOME MIGHT SAY,OASIS,CREATION
84,New,DARLING SELF DESTRUCT,TAMPASM,SOME BIZARRE
85,Re,CIGARETTES & ALCOHOL,OASIS,CREATION
86,92,MAMA/WHO DO YOU THINK YOU ARE,SPICE GIRLS,VIRGIN
87,Re,LIVE FOREVER,OASIS,CREATION
88,Re,DON'T LOOK BACK IN ANGER,OASIS,CREATION
89,Re,ROLL WITH IT,OASIS,CREATION
90,Re,SHAKERMAKER,OASIS,CREATION
,,,,
91,Re,SUPERSONIC,OASIS,CREATION
92,51,MY SWEET JANE,G.U.N.,A&M
93,New,SLY,GYRES,SUGAR
94,New,CAROLINE,SNUG,WEA
95,Re,BLUE DAY,SUGGS & CO. FT CHELSEA TEAM,WEA
96,Re,FALLING,ANT & DEC,TELSTAR
97,Re,BODYSHAKIN',911,VIRGIN
98,88,STARING AT THE SUN,U2,ISLAND
99,New,SAME BAND/FLOODLIT WORLD,ULTRASOUND,FIERCE PANDA
100,60,FREAKS,LIVE,RADIOACTIVE
