position,lastWeek,title,artist,label
1,2,FERNANDO,ABBA,EPIC
2,1,SAVE YOUR KISSES FOR ME,BROTHERHOOD OF MAN,PYE
3,3,JUNGLE ROCK,HANK MIZELL,CHARLY
4,14,CONVOY G.B.,LAURIE LINGO AND THE DIPSTICKS,STATE
5,5,S-S-S-SINGLE BED,FOX,GTO
6,16,SILVER STAR,THE FOUR SEASONS,WARNER BROTHERS
7,9,GET UP AND BOOGIE,SILVER CONVENTION,MAGNET
8,6,THEME FROM MAHOGANY (DO YOU KNOW WHERE YOU'RE GOING TO),DIANA ROSS,TAMLA MOTOWN
9,12,LIFE IS TOO SHORT GIRL,SHEER ELEGANCE,PYE INTERNATIONAL
10,10,DISCO CONNECTION,ISAAC HAYES,ABC
11,22,FALLEN ANGEL,FRANKIE VALLI,PRIVATE STOCK
12,13,ALL BY MYSELF,ERIC CARMEN,ARISTA
13,7,GIRLS GIRLS GIRLS,SAILOR,EPIC
14,20,CAN'T HELP FALLING IN LOVE,THE STYLISTICS,AVCO
15,11,MUSIC,JOHN MILES,DECCA
16,19,ARMS OF MARY,SUTHERLAND BROTHERS AND QUIVER,CBS
17,4,LOVE ME LIKE I LOVE YOU,BAY CITY ROLLERS,BELL
18,17,"MORE, MORE, MORE",ANDREA TRUE CONNECTION,BUDDAH
19,24,LOVE HANGOVER,DIANA ROSS,TAMLA MOTOWN
20,28,LET YOUR LOVE FLOW,BELLAMY BROTHERS,WARNER BROTHERS
21,8,I'M MANDY FLY ME,10CC,MERCURY
22,43,FOOL TO CRY,THE ROLLING STONES,ROLLING STONES
23,29,REGGAE LIKE IT USED TO BE,PAUL NICHOLAS,RSO
24,27,MOVIE STAR,HARPO,DJM
25,30,DISCO LADY,JOHNNY TAYLOR,CBS
26,35,NO CHARGE,J.J. BARRIE,POWER EXCHANGE
27,32,I'M YOUR PUPPET,JAMES AND BOBBY PURIFY,MERCURY
28,36,YOU'RE THE REASON WHY,RUBETTES,STATE
29,21,HONKY TONK TRAIN BLUES,KEITH EMERSON,MANTICORE
30,25,I'LL GO WHERE YOUR MUSIC TAKES ME,JIMMY JAMES AND THE VAGABONDS,PYE
,,,,
31,48,LOVE ME LIKE A LOVER,TINA CHARLES,CBS
32,26,YOU SEXY SUGAR PLUM (BUT I LIKE IT),RODGER COLLINS,FANTASY
33,18,HEY JUDE {1976},THE BEATLES,APPLE
34,15,DON'T STOP IT NOW,HOT CHOCOLATE,RAK
35,23,YOU SEE THE TROUBLE WITH ME,BARRY WHITE,20TH CENTURY
36,46,TOAST OF LOVE,THE THREE DEGREES,EPIC
37,50,HURT,ELVIS PRESLEY,RCA
38,33,BABY I'M YOURS,LINDA LEWIS,ARISTA
39,New,THE WINKLE MAN,JUDGE DREAD,CACTUS
40,34,MOVIN',BRASS CONSTRUCTION,UNITED ARTISTS
41,New,DEVIL WOMAN,CLIFF RICHARD,EMI
42,41,BLUEBERRY HILL {1976},FATS DOMINO,UNITED ARTISTS
43,49,SHOW ME THE WAY,PETER FRAMPTON,A&M
44,New,SOUL CITY WALK,ARCHIE BELL AND THE DRELLS,PHILADELPHIA INTERNATIONAL
45,New,REQUIEM,SLIK,BELL
46,New,MY RESISTANCE IS LOW,ROBIN SARSTEDT,DECCA
47,39,RAIN FOREST,BIDDU ORCHESTRA,EPIC
48,New,MIDNIGHT TRAIN TO GEORGIA,GLADYS KNIGHT AND THE PIPS,BUDDAH
49,New,TRACKS OF MY TEARS,LINDA RONSTADT,ASYLUM
50,New,MANCHESTER UNITED,MANCHESTER UNITED FC,DECCA
