position,lastWeek,title,artist,label
1,1,SOMEBODY HELP ME,SPENCER DAVIS GROUP,FONTANA
2,10,YOU DON'T HAVE TO SAY YOU LOVE ME,DUSTY SPRINGFIELD,PHILIPS
3,3,SOUND OF SILENCE,THE BACHELORS,DECCA
4,4,HOLD TIGHT!,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",FONTANA
5,6,ELUSIVE BUTTERFLY,VAL DOONICAN,DECCA
6,13,BANG BANG,CHER,LIBERTY
7,2,THE SUN AIN'T GONNA SHINE ANYMORE,WALKER BROTHERS,PHILIPS
8,5,SUBSTITUTE,THE WHO,REACTION
9,12,I PUT A SPELL ON YOU,ALAN PRICE SET,DECCA
10,15,PIED PIPER,CRISPIAN ST. PETERS,DECCA
11,7,ELUSIVE BUTTERFLY,BOB LIND,FONTANA
12,18,ALFIE,CILLA BLACK,PARLOPHONE
13,9,DEDICATED FOLLOWER OF FASHION,THE KINKS,PYE
14,11,SOMEDAY ONE DAY,SEEKERS,COLUMBIA
15,17,HOMEWARD BOUND,SIMON AND GARFUNKEL,CBS
16,8,MAKE THE WORLD GO AWAY,EDDY ARNOLD,RCA
17,23,DAYDREAM,LOVIN' SPOONFUL,PYE INTERNATIONAL
18,16,BLUE TURNS TO GREY,CLIFF RICHARD,COLUMBIA
19,14,SHAPES OF THINGS,YARDBIRDS,COLUMBIA
20,20,YOU WON'T BE LEAVIN',HERMAN'S HERMITS,COLUMBIA
21,36,THAT'S NICE,NEIL CHRISTIAN,STRIKE
22,New,PRETTY FLAMINGO,MANFRED MANN,HMV
23,26,FRANKIE AND JOHNNY,ELVIS PRESLEY,RCA
24,27,SUPER GIRL,GRAHAM BONNEY WITH JOHNNY SCOTT AND HIS ORCHESTRA,COLUMBIA
25,28,BALLAD OF THE GREEN BERETS,STAFF SARGEANT BARRY SADLER,RCA
26,25,I CAN'T LET GO,THE HOLLIES,PARLOPHONE
27,21,THESE BOOTS ARE MADE FOR WALKIN',NANCY SINATRA,REPRISE
28,22,WHAT NOW MY LOVE,SONNY AND CHER,ATLANTIC
29,29,TWINKLE TOES,ROY ORBISON,LONDON
30,19,BARBARA ANN,THE BEACH BOYS,CAPITOL
,,,,
31,38,PLEASE STAY,CRYIN' SHAMES,DECCA
32,39,(YOU'RE MY) SOUL AND INSPIRATION,THE RIGHTEOUS BROTHERS,VERVE
33,40,WALKING MY CAT NAMED DOG,NORMA TANEGA,STATESIDE
34,35,HIGHWAY CODE,MASTER SINGERS,PARLOPHONE
35,32,A LEGAL MATTER,THE WHO,BRUNSWICK
36,New,SLOOP JOHN B,THE BEACH BOYS,CAPITOL
37,24,SHA LA LA LA LEE,THE SMALL FACES,DECCA
38,33,SATISFACTION,OTIS REDDING,ATLANTIC
39,31,SPANISH FLEA,HERB ALPERT AND THE TIJUANA BRASS,PYE INTERNATIONAL
40,48,I FOUGHT THE LAW,BOBBY FULLER FOUR,LONDON
41,47,COMMUNICATION,DAVID McCALLUM,CAPITOL
42,44,ONE OF US MUST KNOW (SOONER OR LATER),BOB DYLAN,CBS
43,30,BACKSTAGE,GENE PITNEY,STATESIDE
44,New,HOMEWARD BOUND,QUIET FIVE,PARLOPHONE
45,New,SHOTGUN WEDDING,"ROY ""C""",ISLAND
46,New,COME ON HOME,WAYNE FONTANA,FONTANA
47,New,TAKE IT OR LEAVE IT,THE SEARCHERS,PYE
48,New,TOGETHER AGAIN,RAY CHARLES,HMV
49,New,A SIGN OF THE TIMES,PETULA CLARK,PYE
50,New,DON'T STOP LOVING ME BABY,PINKERTON'S ASSORTED COLOURS,DECCA
