position,lastWeek,title,artist,label
1,2,PRETTY FLAMINGO,MANFRED MANN,HMV
2,6,DAYDREAM,LOVIN' SPOONFUL,PYE INTERNATIONAL
3,4,BANG BANG,CHER,LIBERTY
4,1,YOU DON'T HAVE TO SAY YOU LOVE ME,DUSTY SPRINGFIELD,PHILIPS
5,13,SLOOP JOHN B,THE BEACH BOYS,CAPITOL
6,8,PIED PIPER,CRISPIAN ST. PETERS,DECCA
7,5,HOLD TIGHT!,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",FONTANA
8,7,SOUND OF SILENCE,THE BACHELORS,DECCA
9,10,ALFIE,CILLA BLACK,PARLOPHONE
10,12,HOMEWARD BOUND,SIMON AND GARFUNKEL,CBS
11,3,SOMEBODY HELP ME,SPENCER DAVIS GROUP,FONTANA
12,11,SUBSTITUTE,THE WHO,REACTION
13,9,I PUT A SPELL ON YOU,ALAN PRICE SET,DECCA
14,15,SOMEDAY ONE DAY,SEEKERS,COLUMBIA
15,16,ELUSIVE BUTTERFLY,VAL DOONICAN,DECCA
16,21,THAT'S NICE,NEIL CHRISTIAN,STRIKE
17,17,MAKE THE WORLD GO AWAY,EDDY ARNOLD,RCA
18,18,BLUE TURNS TO GREY,CLIFF RICHARD,COLUMBIA
19,25,(YOU'RE MY) SOUL AND INSPIRATION,THE RIGHTEOUS BROTHERS,VERVE
20,28,SHOTGUN WEDDING,"ROY ""C""",ISLAND
21,23,FRANKIE AND JOHNNY,ELVIS PRESLEY,RCA
22,27,WALKING MY CAT NAMED DOG,NORMA TANEGA,STATESIDE
23,14,THE SUN AIN'T GONNA SHINE ANYMORE,WALKER BROTHERS,PHILIPS
24,19,SUPER GIRL,GRAHAM BONNEY WITH JOHNNY SCOTT AND HIS ORCHESTRA,COLUMBIA
25,30,HIGHWAY CODE,MASTER SINGERS,PARLOPHONE
26,34,PLEASE STAY,CRYIN' SHAMES,DECCA
27,37,HOW DOES THAT GRAB YOU DARLIN',NANCY SINATRA,REPRISE
28,50,SORROW,MERSEYS,FONTANA
29,20,DEDICATED FOLLOWER OF FASHION,THE KINKS,PYE
30,40,COME ON HOME,WAYNE FONTANA,FONTANA
,,,,
31,38,TAKE IT OR LEAVE IT,THE SEARCHERS,PYE
32,24,BALLAD OF THE GREEN BERETS,STAFF SARGEANT BARRY SADLER,RCA
33,35,ONE OF US MUST KNOW (SOONER OR LATER),BOB DYLAN,CBS
34,49,CALIFORNIA DREAMIN',THE MAMAS AND THE PAPAS,RCA
35,32,COMMUNICATION,DAVID McCALLUM,CAPITOL
36,New,CAN'T LIVE WITH YOU (CAN'T LIVE WITHOUT YOU),MINDBENDERS,FONTANA
37,45,RHAPSODY IN THE RAIN,LOU CHRISTIE,MGM
38,22,ELUSIVE BUTTERFLY,BOB LIND,FONTANA
39,26,YOU WON'T BE LEAVIN',HERMAN'S HERMITS,COLUMBIA
40,31,TWINKLE TOES,ROY ORBISON,LONDON
41,44,SOMETHING ON MY MIND,CHRIS ANDREWS,DECCA
42,New,WILD THING,TROGGS,FONTANA
43,New,ONCE,GENEVIEVE,CBS
44,New,COME SEE ME,PRETTY THINGS,FONTANA
45,New,I FEEL A CRY COMING ON,HANK LOCKLIN,RCA
46,33,I FOUGHT THE LAW,BOBBY FULLER FOUR,LONDON
47,New,YOU CAN'T SIT DOWN,PHIL UPCHURCH COMBO,SUE
48,New,CONFUSION,LEE DORSEY,STATESIDE
49,New,EIGHT MILES HIGH,THE BYRDS,CBS
50,48,GOT MY MOJO WORKING,JIMMY SMITH,VERVE
