position,lastWeek,title,artist,label
1,1,WITH A LITTLE HELP FROM MY FRIENDS/SHE'S LEAVING HOME,WET WET WET/BILLY BRAGG WITH CARA TIVEY,CHILDLINE
2,2,GOT TO BE CERTAIN,KYLIE MINOGUE,PWL
3,3,PERFECT,FAIRGROUND ATTRACTION,RCA
4,6,CIRCLE IN THE SAND,BELINDA CARLISLE,VIRGIN
5,8,SOMEWHERE IN MY HEART,AZTEC CAMERA,WEA
6,13,CHECK THIS OUT,L.A. MIX,BREAKOUT
7,7,THE KING OF ROCK 'N' ROLL,PREFAB SPROUT,KITCHENWARE
8,17,MY ONE TEMPTATION,MICA PARIS,4TH & BROADWAY
9,5,BLUE MONDAY 1988,NEW ORDER,FACTORY
10,27,LOVE WILL SAVE THE DAY,WHITNEY HOUSTON,ARISTA
11,11,DON'T GO,THE HOTHOUSE FLOWERS,LONDON
12,4,ANFIELD RAP (RED MACHINE IN FULL EFFECT),LIVERPOOL FC,VIRGIN
13,18,OH PATTI (DON'T FEEL SORRY FOR LOVERBOY),SCRITTI POLITTI,VIRGIN
14,35,VOYAGE VOYAGE {1988},DESIRELESS,CBS
15,14,WHAT ABOUT LOVE,HEART,CAPITOL
16,15,IM NIN'ALU,OFRA HAZA,WEA
17,10,THEME FROM S-EXPRESS,S-EXPRESS,RHYTHM KING
18,25,GIVE A LITTLE LOVE,ASWAD,MANGO
19,19,OUT OF THE BLUE,DEBBIE GIBSON,ATLANTIC
20,9,DIVINE EMOTIONS,NARADA,REPRISE
21,30,LOST IN YOU,ROD STEWART,WARNER BROTHERS
22,New,DOCTORIN' THE TARDIS,TIMELORDS,KLF COMMUNICATIONS
23,New,I SAW HIM STANDING THERE,TIFFANY,MCA
24,40,MOVIN' 1988,BRASS CONSTRUCTION,SYNCOPATE
25,New,ANOTHER WEEKEND,FIVE STAR,TENT
26,22,THIS IS ME,CLIMIE FISHER,EMI
27,36,DON'T CALL ME BABY,VOICE OF THE BEEHIVE,LONDON
28,38,THE LOVERS,ALEXANDER O'NEAL,TABU
29,28,LIFE AT A TOP PEOPLE'S HEALTH FARM,THE STYLE COUNCIL,POLYDOR
30,12,LOADSAMONEY (DOIN' UP THE HOUSE),HARRY ENFIELD,MERCURY
,,,,
31,33,NAUGHTY GIRLS (NEED LOVE TOO),SAMANTHA FOX,JIVE
32,New,WILD WORLD,MAXI PRIEST,10
33,16,BAD YOUNG BROTHER,DEREK B,TUFF AUDIO
34,34,WHO GETS THE LOVE,STATUS QUO,VERTIGO
35,20,MARY'S PRAYER {1988},DANNY WILSON,VIRGIN
36,New,MOONCHILD,FIELDS OF THE NEPHILIM,SITUATION TWO
37,41,GET IT,STEVIE WONDER AND MICHAEL JACKSON,MOTOWN
38,31,HEY MR HEARTACHE,KIM WILDE,MCA
39,New,I'M REAL,JAMES BROWN,SCOTTI BROTHERS
40,21,I WANT YOU BACK,BANANARAMA,LONDON
41,24,PINK CADILLAC,NATALIE COLE,MANHATTAN
42,45,MERCEDES BOY,PEBBLES,MCA
