position,lastWeek,title,artist,label
1,2,HOLD ME CLOSE,DAVID ESSEX,CBS
2,1,SAILING,ROD STEWART,WARNER BROTHERS
3,8,THERE GOES MY FIRST LOVE,THE DRIFTERS,BELL
4,10,I ONLY HAVE EYES FOR YOU,ART GARFUNKEL,CBS
5,3,MOONLIGHTING,LEO SAYER,CHRYSALIS
6,5,FUNKY MOPED/MAGIC ROUNDABOUT,JASPER CARROTT,DJM
7,7,HEARTBEAT,SHOWADDYWADDY,BELL
8,4,I'M ON FIRE,5000 VOLTS,PHILIPS
9,11,FATTIE BUM BUM,CARL MALCOLM,UK
10,12,UNA PALOMA BLANCA,JONATHAN KING,UK
11,21,PALOMA BLANCA,GEORGE BAKER SELECTION,WARNER BROTHERS
12,6,THE LAST FAREWELL,ROGER WHITTAKER,EMI
13,25,SCOTCH ON THE ROCKS,BAND OF THE BLACK WATCH,SPARK
14,30,WHO LOVES YOU,THE FOUR SEASONS,WARNER BROTHERS
15,26,IT'S TIME FOR LOVE,THE CHI-LITES,BRUNSWICK
16,31,SOS,ABBA,EPIC
17,14,MOTOR BIKING,CHRIS SPEDDING,RAK
18,20,LIKE A BUTTERFLY,MAC AND KATIE KISSOON,STATE
19,47,BIG TEN,JUDGE DREAD,CACTUS
20,16,SING A LITTLE SONG,DESMOND DEKKER,CACTUS
21,13,SUMMERTIME CITY,MIKE BATT WITH NEW EDITION,EPIC
22,9,A CHILD'S PRAYER,HOT CHOCOLATE,RAK
23,38,FEELINGS,MORRIS ALBERT,DECCA
24,18,PANDORA'S BOX,PROCOL HARUM,CHRYSALIS
25,15,JULIE ANN,KENNY,RAK
26,22,FEEL LIKE MAKIN' LOVE,BAD COMPANY,ISLAND
27,New,L-L-LUCY,MUD,PRIVATE STOCK
28,19,THAT'S THE WAY (I LIKE IT),KC AND THE SUNSHINE BAND,JAYBOY
29,37,NAPPY LOVE/WILD THING,GOODIES,BRADLEY'S
30,40,NO WOMAN NO CRY,BOB MARLEY & THE WAILERS,ISLAND
,,,,
31,17,FOOL,AL MATTHEWS,CBS
32,45,JUST A SMILE,PILOT,EMI
33,33,FALLIN' IN LOVE,"HAMILTON, JOE FRANK AND REYNOLDS",PYE INTERNATIONAL
34,42,INDIAN LOVE CALL,RAY STEVENS,JANUS
35,28,BLANKET ON THE GROUND,BILLIE JO SPEARS,UNITED ARTISTS
36,24,I CAN'T GIVE YOU ANYTHING (BUT MY LOVE),THE STYLISTICS,AVCO
37,23,THE BEST THING THAT EVER HAPPENED TO ME,GLADYS KNIGHT AND THE PIPS,BUDDAH
38,36,CHICK-A-BOOM FT THE SOUND OF SHAG,53RD AND 3RD FEATURING THE SOUND OF SHAG,UK
39,44,DO IT ANYWAY YOU WANNA,PEOPLE'S CHOICE,PHILADELPHIA INTERNATIONAL
40,35,SINGLE GIRL {1975},SANDY POSEY,MGM
41,34,FATTIE BUM BUM,DIVERSIONS,GULL
42,New,WHAT A DIFF'RENCE A DAY MAKES,ESTHER PHILLIPS,KUDU
43,New,ISLAND GIRL,ELTON JOHN,DJM
44,New,DON'T PLAY YOUR ROCK AND ROLL TO ME,SMOKIE,RAK
45,48,OUT ON THE FLOOR,DOBIE GRAY,BLACK MAGIC
46,New,"LOOKS, LOOKS, LOOKS",SPARKS,ISLAND
47,50,OUT OF TIME,CHRIS FARLOWE,IMMEDIATE
48,43,YUM YUM (GIMME SOME),THE FATBACK BAND,POLYDOR
49,New,RHINESTONE COWBOY,GLEN CAMPBELL,CAPITOL
50,New,REACHING FOR THE BEST,EXCITERS,20TH CENTURY
