position,lastWeek,title,artist,label
1,1,I LOVE YOU,CLIFF RICHARD,COLUMBIA
2,5,SAVE THE LAST DANCE FOR ME,THE DRIFTERS,LONDON
3,6,POETRY IN MOTION,JOHNNY TILLOTSON,LONDON
4,7,LONELY PUP (IN A CHRISTMAS SHOP),ADAM FAITH,PARLOPHONE
5,3,STRAWBERRY FAIR,ANTHONY NEWLEY,DECCA
6,2,IT'S NOW OR NEVER,ELVIS PRESLEY,RCA
7,13,GOODNESS GRACIOUS ME,PETER SELLERS AND SOPHIA LOREN,PARLOPHONE
8,4,LITTLE DONKEY,NINA AND FREDERICK,COLUMBIA
9,12,PERFIDIA,THE VENTURES,LONDON
10,8,ROCKING GOOSE,JOHNNY AND THE HURRICANES,LONDON
11,14,COUNTING TEARDROPS,EMILE FORD AND THE CHECKMATES,PYE
12,16,PORTRAIT OF MY LOVE,MATT MONRO,PARLOPHONE
13,9,MAN OF MYSTERY/THE STRANGER,THE SHADOWS,COLUMBIA
14,15,LIVELY,LONNIE DONEGAN,PYE
15,10,MY HEART HAS A MIND OF ITS OWN,CONNIE FRANCIS,MGM
16,11,GURNEY SLADE,MAX HARRIS,FONTANA
17,21,MY LOVE FOR YOU,JOHNNY MATHIS,FONTANA
18,24,LIKE STRANGERS,THE EVERLY BROTHERS,LONDON
19,19,BLUE ANGEL,ROY ORBISON,LONDON
20,20,OL' MAC DONALD,FRANK SINATRA,CAPITOL
21,17,AS LONG AS HE NEEDS ME,SHIRLEY BASSEY,COLUMBIA
22,23,MR. CUSTER,CHARLIE DRAKE,PARLOPHONE
23,18,DREAMIN',JOHNNY BURNETTE,LONDON
24,28,SWAY,BOBBY RYDELL,COLUMBIA
25,22,JUST AS MUCH AS EVER,NAT KING COLE,CAPITOL
26,33,ONLY THE LONELY,ROY ORBISON,LONDON
27,25,MILORD,EDITH PIAF,COLUMBIA
28,27,EVEN MORE PARTY POPS,RUSS CONWAY,COLUMBIA
29,26,LITTLE GIRL,MARTY WILDE,PHILIPS
30,31,BUONA SERA,MR ACKER BILK,COLUMBIA
,,,,
31,45,KOMMOTION,DUANE EDDY,LONDON
32,30,KICKING UP THE LEAVES,MARK WYNTER,DECCA
33,34,STRAWBERRY BLONDE,FRANK D'RONE,MERCURY
34,29,GEORGIA ON MY MIND,RAY CHARLES,HMV
35,New,TILL,TONY BENNETT,PHILIPS
36,New,STAY,MAURICE WILLIAMS AND THE ZODIACS,TOP RANK
37,43,LET'S/SERENATA,SARAH VAUGHAN,COLUMBIA
38,Re,ONWARD CHRISTIAN SOLDIERS,HARRY SIMEONE CHORALE,EMBER
39,44,NEVER ON SUNDAY,MAKADOPOULOS AND HIS GREEK SERENADERS,PALETTE
40,32,VIRGIN MARY,LONNIE DONEGAN,PYE
41,47,TOGETHERNESS,MIKE PRESTON,DECCA
42,New,MUST BE SANTA,JOAN REGAN,PYE
43,41,LITTLE WHITE BERRY,ROY CASTLE,PHILIPS
44,36,LET'S THINK ABOUT LIVING,BOB LUMAN,WARNER BROTHERS
45,37,BLACK STOCKINGS,JOHN BARRY SEVEN,COLUMBIA
46,49,DEEP FEELING,MIKE SAGAR AND THE CRESTERS,HMV
47,New,MY GIRL JOSEPHINE,FATS DOMINO,LONDON
48,35,MACDONALD'S CAVE,PILTDOWN MEN,CAPITOL
49,48,SORRY ROBBIE,BERT WEEDON,TOP RANK
50,38,TOP TEEN BABY,GARY MILLS,TOP RANK
