position,lastWeek,title,artist,label
1,3,I CAN'T GIVE YOU ANYTHING (BUT MY LOVE),THE STYLISTICS,AVCO
2,1,BARBADOS,TYPICALLY TROPICAL,GULL
3,4,IF YOU THINK YOU KNOW HOW TO LOVE ME,SMOKIE,RAK
4,2,GIVE A LITTLE LOVE,BAY CITY ROLLERS,BELL
5,14,THE LAST FAREWELL,ROGER WHITTAKER,EMI
6,5,JIVE TALKIN',THE BEE GEES,RSO
7,8,DELILAH,SENSATIONAL ALEX HARVEY BAND,VERTIGO
8,13,IT'S BEEN SO LONG,GEORGE MCCRAE,JAYBOY
9,6,IT'S IN HIS KISS,LINDA LEWIS,ARISTA
10,12,SHERRY,ADRIAN BAKER,MAGNET
11,16,BLANKET ON THE GROUND,BILLIE JO SPEARS,UNITED ARTISTS
12,7,SEALED WITH A KISS {1975},BRIAN HYLAND,ABC
13,18,DOLLY MY LOVE,MOMENTS,ALL PLATINUM
14,10,TEARS ON MY PILLOW,JOHNNY NASH,CBS
15,24,HIGHWIRE,LINDA CARR AND THE LOVE SQUAD,CHELSEA
16,9,JE T'AIME,JUDGE DREAD,CACTUS
17,15,NEW YORK CITY,T. REX,EMI
18,11,I WRITE THE SONGS/GET IT UP FOR LOVE,DAVID CASSIDY,RCA
19,26,EL BIMBO,BIMBO JET,EMI
20,30,THE BEST THING THAT EVER HAPPENED TO ME,GLADYS KNIGHT AND THE PIPS,BUDDAH
21,19,ACTION,THE SWEET,RCA
22,25,LOVE ME BABY,SUSAN CADOGAN,MAGNET
23,38,THAT'S THE WAY (I LIKE IT),KC AND THE SUNSHINE BAND,JAYBOY
24,New,SAILING,ROD STEWART,WARNER BROTHERS
25,20,MISTY,RAY STEVENS,JANUS
26,35,SUMMER OF '42,BIDDU ORCHESTRA,EPIC
27,28,GET IN THE SWING,SPARKS,ISLAND
28,36,SUPER WOMBLE,WOMBLES,CBS
29,23,THE HUSTLE,VAN MCCOY,AVCO
30,33,FAME,DAVID BOWIE,RCA
,,,,
31,27,7-6-5-4-3-2-1 (BLOW YOUR WHISTLE),RIMSHOTS,ALL PLATINUM
32,39,LOVE WILL KEEP US TOGETHER,THE CAPTAIN AND TENNILLE,A&M
33,32,ONE NIGHT,MUD,RAK
34,17,ROLLIN' STONE,DAVID ESSEX,CBS
35,45,DON'T THROW IT ALL AWAY,GARY BENSON,STATE
36,42,ROCHDALE COWBOY,MIKE HARDING,RUBBER
37,21,HAVE YOU SEEN HER/OH GIRL,THE CHI-LITES,BRUNSWICK
38,43,ONE OF THESE NIGHTS,EAGLES,ASYLUM
39,37,SEXY,MFSB,PHILADELPHIA INTERNATIONAL
40,44,LOVE IN THE SUN,GLITTER BAND,BELL
41,New,BRAZIL,CRISPY AND COMPANY,CREOLE
42,46,LOVE WON'T LET ME WAIT,MAJOR HARRIS,ATLANTIC
43,50,A CHILD'S PRAYER,HOT CHOCOLATE,RAK
44,41,I DO I DO I DO I DO I DO,ABBA,EPIC
45,49,ALL I NEED IS YOUR SWEET LOVIN',GLORIA GAYNOR,MGM
46,47,THAT'S WHAT LIFE IS ALL ABOUT,BING CROSBY,UNITED ARTISTS
47,New,JULIE ANN,KENNY,RAK
48,New,KNOCKIN' ON HEAVEN'S DOOR,ERIC CLAPTON,RSO
49,New,SUMMERTIME CITY,MIKE BATT WITH NEW EDITION,EPIC
50,New,FUNKY MOPED/MAGIC ROUNDABOUT,JASPER CARROTT,DJM
