position,lastWeek,title,artist,label
1,1,JAILHOUSE ROCK,ELVIS PRESLEY,RCA
2,8,THE STORY OF MY LIFE,MICHAEL HOLLIDAY,COLUMBIA
3,4,OH BOY,CRICKETS,CORAL
4,3,ALL THE WAY/CHICAGO,FRANK SINATRA,CAPITOL
5,2,MA HE'S MAKING EYES AT ME,JOHNNY OTIS AND HIS ORCHESTRA WITH MARIE ADAMS,CAPITOL
6,5,GREAT BALLS OF FIRE,JERRY LEE LEWIS,LONDON
7,6,MY SPECIAL ANGEL,MALCOLM VAUGHAN,HMV
8,12,APRIL LOVE,PAT BOONE,LONDON
9,6,PEGGY SUE,BUDDY HOLLY,CORAL
10,10,KISSES SWEETER THAN WINE,JIMMIE RODGERS,COLUMBIA
11,8,REET PETITE (THE SWEETEST GIRL IN TOWN),JACKIE WILSON,CORAL
11,16,AT THE HOP,DANNY AND THE JUNIORS,HMV
13,11,KISSES SWEETER THAN WINE,FRANKIE VAUGHAN,PHILIPS
14,16,THE STORY OF MY LIFE,GARY MILLER,PYE NIXA
15,13,I LOVE YOU BABY,PAUL ANKA,COLUMBIA
16,18,LOVE ME FOREVER,MARION RYAN,PYE NIXA
17,15,BONY MORONIE,LARRY WILLIAMS,LONDON
18,14,WAKE UP LITTLE SUSIE,THE EVERLY BROTHERS,LONDON
19,New,YOU ARE MY DESTINY,PAUL ANKA,COLUMBIA
20,New,JAILHOUSE ROCK (EP),ELVIS PRESLEY,RCA
21,21,BYE BYE BABY,JOHNNY OTIS SHOW,CAPITOL
22,20,THE STORY OF MY LIFE,DAVE KING,DECCA
23,Re,RAUNCHY,BILL JUSTIS,LONDON
24,26,LOVE ME FOREVER,EYDIE GORME,HMV
25,New,THE STORY OF MY LIFE,ALMA COGAN,HMV
26,19,JACK O'DIAMONDS,LONNIE DONEGAN,PYE NIXA
27,21,ALONE,PETULA CLARK,PYE NIXA
28,New,LOVE ME FOREVER,FOUR ESQUIRES,LONDON
29,New,PUT A LIGHT IN THE WINDOW,KING BROTHERS,PARLOPHONE
30,Re,AN AFFAIR TO REMEMBER,VIC DAMONE,PHILIPS
