position,lastWeek,title,artist,label
1,1,NO OTHER LOVE,RONNIE HILTON,HMV
2,3,I'LL BE HOME,PAT BOONE,LONDON
3,2,LOST JOHN/STEWBALL,LONNIE DONEGAN,PYE NIXA
4,5,HEARTBREAK HOTEL,ELVIS PRESLEY,HMV
5,4,A TEAR FELL,TERESA BREWER,VOGUE CORAL
6,13,HOT DIGGITY (DOG ZIGGITY BOOM),PERRY COMO,HMV
7,10,THE SAINTS ROCK 'N' ROLL,BILL HALEY AND HIS COMETS,BRUNSWICK
8,7,MY SEPTEMBER LOVE,DAVID WHITFIELD,DECCA
9,8,ROCK AND ROLL WALTZ,KAY STARR,HMV
10,19,BLUE SUEDE SHOES,ELVIS PRESLEY,HMV
11,6,THE POOR PEOPLE OF PARIS,WINIFRED ATWELL,DECCA
12,9,THE HAPPY WHISTLER,DON ROBERTSON,CAPITOL
12,14,TOO YOUNG TO GO STEADY,NAT 'KING' COLE,CAPITOL
14,26,MOONGLOW AND THE THEME FROM 'PICNIC',MORRIS STOLOFF,BRUNSWICK
14,11,ONLY YOU,HILLTOPPERS,LONDON
16,16,BLUE SUEDE SHOES,CARL PERKINS,LONDON
17,12,MAIN TITLE THEME FROM 'MAN WITH THE GOLDEN ARM',BILLY MAY,CAPITOL
18,20,PORT AU PRINCE,WINIFRED ATWELL AND FRANK CHACKSFIELD,DECCA
19,22,ROCK ISLAND LINE,LONNIE DONEGAN,DECCA
20,30,IVORY TOWER,THREE KAYES,HMV
21,15,A THEME FROM 'THE THREEPENNY OPERA' (MACK THE KNIFE),LOUIS ARMSTRONG WITH HIS ALL-STARS,PHILIPS
22,18,MOUNTAIN GREENERY,MEL TORME,VOGUE CORAL
23,21,IT'S ALMOST TOMORROW,DREAMWEAVERS,BRUNSWICK
24,Re,AIN'T MISBEHAVIN',JOHNNIE RAY,PHILIPS
25,17,YOU CAN'T BE TRUE TO TWO,DAVE KING WITH THE KEYNOTES,DECCA
26,28,THE HAPPY WHISTLER,CYRIL STAPLETON ORCHESTRA FEATURING DESMOND LANE,DECCA
27,New,THE WAYWARD WIND,JIMMY YOUNG,DECCA
28,27,OUT OF TOWN,MAX BYGRAVES,HMV
29,24,DELILAH JONES,McGUIRE SISTERS,VOGUE CORAL
30,New,WHO ARE WE,VERA LYNN,DECCA
