position,lastWeek,title,artist,label
1,1,A FOOL SUCH AS I/I NEED YOUR LOVE TONIGHT,ELVIS PRESLEY,RCA
2,5,ROULETTE,RUSS CONWAY,COLUMBIA
3,2,IT DOESN'T MATTER ANYMORE,BUDDY HOLLY,CORAL
4,4,IT'S LATE,RICKY NELSON,LONDON
5,16,DREAM LOVER,BOBBY DARIN,LONDON
6,3,I'VE WAITED SO LONG,ANTHONY NEWLEY,DECCA
7,6,SIDE SADDLE,RUSS CONWAY,COLUMBIA
8,26,A TEENAGER IN LOVE,MARTY WILDE,PHILIPS
9,12,I GO APE,NEIL SEDAKA,RCA
10,13,COME SOFTLY TO ME,FRANKIE VAUGHAN AND THE KAYE SISTERS,PHILIPS
11,11,MEAN STREAK,CLIFF RICHARD AND THE DRIFTERS,COLUMBIA
12,9,DONNA,MARTY WILDE,PHILIPS
12,10,GUITAR BOOGIE SHUFFLE,BERT WEEDON,TOP RANK
14,8,PETITE FLEUR,CHRIS BARBER'S JAZZ BAND,PYE NIXA
15,18,MAY YOU ALWAYS,MCGUIRE SISTERS,CORAL
16,15,WHERE WERE YOU (ON OUR WEDDING DAY)?,LLOYD PRICE,HMV
17,21,MAY YOU ALWAYS,JOAN REGAN,HMV
18,7,COME SOFTLY TO ME,FLEETWOODS,LONDON
19,24,THREE STARS,RUBY WRIGHT,PARLOPHONE
20,17,POOR JENNY,THE EVERLY BROTHERS,LONDON
21,20,NEVER BE ANYONE ELSE BUT YOU,RICKY NELSON,LONDON
22,New,PERSONALITY,ANTHONY NEWLEY,DECCA
23,28,GOODBYE JIMMY GOODBYE,RUBY MURRAY,COLUMBIA
24,New,A TEENAGER IN LOVE,CRAIG DOUGLAS,TOP RANK
25,24,WAIT FOR ME/WILLINGLY,MALCOLM VAUGHAN,HMV
26,New,PERSONALITY,LLOYD PRICE,HMV
27,14,CHARLIE BROWN,COASTERS,LONDON
28,19,MARGIE,FATS DOMINO,LONDON
28,26,KANSAS CITY,LITTLE RICHARD,LONDON
30,22,YOU MADE ME LOVE YOU,NAT 'KING' COLE,CAPITOL
,,,,
30,New,PLEASE DON'T TOUCH,JOHNNY KIDD,HMV
