position,lastWeek,title,artist,label
1,1,YOU RAISE ME UP,WESTLIFE,S
2,2,I BET YOU LOOK GOOD ON THE DANCEFLOOR,ARCTIC MONKEYS,DOMINO RECORDINGS
3,New,CAN I HAVE IT LIKE THAT,PHARRELL FT GWEN STEFANI,VIRGIN
4,New,DON'T LOVE YOU NO MORE,CRAIG DAVID,WARNER BROS
5,3,PUSH THE BUTTON,SUGABABES,ISLAND
6,6,DON'T CHA,PUSSYCAT DOLLS FT BUSTA RHYMES,A&M
7,5,TRIPPING,ROBBIE WILLIAMS,CHRYSALIS
8,4,KING OF THE MOUNTAIN,KATE BUSH,EMI
9,New,NUMBER 1,GOLDFRAPP,MUTE
10,7,WAKE UP,HILARY DUFF,ANGEL
11,New,WE LAUGHED,ROSETTA LIFE FT BILLY BRAGG,COOKING VINYL
12,12,LOVE GENERATION,BOB SINCLAR FT GARY NESTA PINE,DEFECTED
13,New,CAN'T RESIST,TEXAS,MERCURY
14,New,I'VE GOT A LIFE,EURYTHMICS,RCA
15,New,SO BEAUTIFUL,DARREN HAYES,COLUMBIA
16,10,GOLD DIGGER,KANYE WEST FT JAMIE FOXX,ROC-A-FELLA
17,13,BAD DAY,DANIEL POWTER,WARNER BROS
18,11,BABY GOODBYE,FRIDAY HILL,LONGSIDE
19,15,WE BE BURNIN',SEAN PAUL,ATLANTIC/VP
20,New,GRAND UNIFICATION (PART 1),FIGHTSTAR,ISLAND
21,20,DARE,GORILLAZ,PARLOPHONE
22,18,BEHIND THESE HAZEL EYES,KELLY CLARKSON,RCA
23,New,WHAT WE DO,KRAY TWINZ/TWISTA/LETHAL B,GANA/W10
24,21,DOCTOR PRESSURE,MYLO VS MIAMI SOUND MACHINE,BREASTFED
25,14,SONG 4 LOVERS,LIBERTY X,EMI VIRGIN/UNIQUE
26,New,ONE WISH,RAY J,SANCTUARY URBAN
27,16,GET YOUR NUMBER/SHAKE IT OFF,MARIAH CAREY,DEF JAM/ISLAND
28,23,NINE MILLION BICYCLES,KATIE MELUA,DRAMATICO
29,New,ALL THAT COUNTS IS LOVE,STATUS QUO,SANCTUARY
30,9,I WANNA HOLD YOU,MCFLY,ISLAND
,,,,
31,22,PUMP UP THE JAM,DONS FT TECHNOTRONIC,DATA
32,31,TWO MORE YEARS,BLOC PARTY,WICHITA RECORDINGS
33,19,PARTY STARTER,WILL SMITH,INTERSCOPE
34,30,HIGH,JAMES BLUNT,ATLANTIC
35,27,I'M IN LOVE,AUDIO BULLYS,SOURCE
36,8,JUST WANT YOU TO KNOW,BACKSTREET BOYS,JIVE
37,37,FIX YOU,COLDPLAY,PARLOPHONE
38,33,SUDDENLY I SEE,KT TUNSTALL,RELENTLESS
39,New,22 GRAND JOB,RAKES,V2
40,17,APPLY SOME PRESSURE,MAXIMO PARK,WARP
41,24,LOVE'S A GAME,MAGIC NUMBERS,HEAVENLY
