position,lastWeek,title,artist,label
1,4,I DON'T FEEL LIKE DANCIN',SCISSOR SISTERS,POLYDOR
2,1,SEXYBACK,JUSTIN TIMBERLAKE,JIVE
3,15,PROMISCUOUS,NELLY FURTADO FT TIMBALAND,GEFFEN
4,30,RUDEBOX,ROBBIE WILLIAMS,CHRYSALIS
5,2,HIPS DON'T LIE,SHAKIRA FT WYCLEF JEAN,EPIC
6,7,CHASING CARS,SNOW PATROL,FICTION
7,41,IT'S NOT THAT EASY,LEMAR,SONY MUSIC
8,3,DEJA VU,BEYONCE FT JAY-Z,COLUMBIA
9,12,NEVER BE LONELY,FEELING,ISLAND
10,6,RIDIN',CHAMILLIONAIRE FT KRAYZIE BONE,UNIVERSAL
11,5,CHELSEA DAGGER,FRATELLIS,FALLOUT
12,10,EVERYTIME WE TOUCH,CASCADA,ALL AROUND THE WORLD
13,38,STARLIGHT,MUSE,HELIUM 3/WARNER BROS
14,8,LOVE DON'T LET ME GO (WALKING AWAY),DAVID GUETTA VS THE EGG,GUSTO
15,11,U & UR HAND,PINK,LAFACE
16,9,ME & U,CASSIE,BAD BOY
17,13,YOU GIVE ME SOMETHING,JAMES MORRISON,POLYDOR
18,16,AIN'T NO OTHER MAN,CHRISTINA AGUILERA,RCA
19,17,VOODOO CHILD,ROGUE TRADERS,ARIOLA
20,14,LEAVE BEFORE THE LIGHTS COME ON,ARCTIC MONKEYS,DOMINO RECORDINGS
21,18,UNFAITHFUL,RIHANNA,DEF JAM
22,64,BOSSY,KELIS FT TOO SHORT,VIRGIN
23,72,MOVING TOO FAST,SUPAFLY INC,DATA
24,19,EMPIRE,KASABIAN,COLUMBIA
25,New,LONDON BRIDGE,FERGIE,A&M
26,20,DANCING IN THE DARK,MICKY MODELLE V JESSY,ALL AROUND THE WORLD
27,21,SMILE,LILY ALLEN,REGAL RECORDINGS
28,New,SOMETHING ABOUT YOU,JAMELIA,PARLOPHONE
29,26,SHE MOVES IN HER OWN WAY,KOOKS,VIRGIN
30,New,LUCY,JEALOUSY,PURPLE CITY
,,,,
31,22,WHAT IF I'M RIGHT,SANDI THOM,RCA
32,27,HUSH BOY,BASEMENT JAXX,XL RECORDINGS
33,24,LAST REQUEST,PAOLO NUTINI,ATLANTIC
34,31,I WISH I WAS A PUNK ROCKER,SANDI THOM,RCA
35,New,SET ME FREE,LORENZ,SUPERSTAR MUSIC
36,New,GET MYSELF INTO IT,RAPTURE,VERTIGO
37,28,CRYSTAL BALL,KEANE,ISLAND
38,43,FILL MY LITTLE WORLD,FEELING,ISLAND
39,25,STARS ARE BLIND,PARIS,WARNER BROS
40,35,IN THE MORNING,RAZORLIGHT,VERTIGO
41,36,WHO KNEW,PINK,LAFACE
42,23,HEY KID,MATT WILLIS,MERCURY
43,70,MORRIS BROWN,OUTKAST FT SCAR & SLEEPY BROWN,LAFACE
44,86,SNITCH,OBIE TRICE FT AKON,INTERSCOPE
45,40,SMILEY FACES,GNARLS BARKLEY,WARNER BROS
46,New,DAYDREAMIN',LUPE FIASCO FT JILL SCOTT,ATLANTIC
47,New,DIAMONDS IN THE DARK EP,MYSTERY JETS,679 RECORDINGS
48,45,VALERIE,ZUTONS,DELTASONIC
49,39,WORLD HOLD ON (CHILDREN OF THE SKY),BOB SINCLAR FT STEVE EDWARDS,DEFECTED
50,37,TELL ME WHY,SUPERMODE,DATA
51,32,I'M NOT MISSING YOU,STACIE ORRICO,VIRGIN
52,56,SUPERMASSIVE BLACK HOLE,MUSE,A&E
53,34,IRIS,RONAN KEATING,POLYDOR
54,48,YOU'RE ALL I HAVE,SNOW PATROL,FICTION
55,33,UNDERWEAR GOES INSIDE THE PANTS,LAZY-B,UMTV
56,42,WASTED LITTLE DJ'S,VIEW,1965
57,47,BUTTONS,PUSSYCAT DOLLS FT SNOOP DOGG,A&M
58,46,NUMBER ONE,PHARRELL FT KANYE WEST,VIRGIN
59,88,WHEN THE NIGHT FEELS MY SONG,BEDOUIN SOUNDCLASH,B UNIQUE/POLYDOR
60,51,NAIVE,KOOKS,VIRGIN
,,,,
61,57,MYMYMY,ARMAND VAN HELDEN,SOUTHERN FRIED
62,53,PUT YOUR HANDS UP FOR DETROIT,FEDDE LE GRANDE,CR2
63,New,A TOWN CALLED HYPOCRISY,LOSTPROPHETS,VISIBLE NOISE
64,New,HOTEL ROOM,RICHARD HAWLEY,MUTE
65,58,SEXY LOVE,NE-YO,DEF JAM
66,59,I LOVE MY CHICK,BUSTA RHYMES,INTERSCOPE
67,60,WE RUN THIS,MISSY ELLIOTT,ATLANTIC
68,50,TROUBLE,RAY LAMONTAGNE,14TH FLOOR
69,49,BORDERLINE,MICHAEL GRAY FT SHELLY POOLE,EYE INDUSTRIES/UMTV
70,75,HENRIETTA,FRATELLIS,FALLOUT
71,44,LIPSTICK,ALESHA,POLYDOR
72,61,FROM PARIS TO BERLIN,INFERNAL,APOLLO/EUROPA
73,65,WE ARE YOUR FRIENDS,JUSTICE VS SIMIAN,TEN
74,76,TELL ME BABY,RED HOT CHILI PEPPERS,WARNER BROS
75,68,IS IT ANY WONDER,KEANE,ISLAND
76,82,SEWN,FEELING,ISLAND
77,63,HAPPINESS,ORSON,MERCURY
78,29,HOUSE PARTY AT BOOTHY'S,LITTLE MAN TATE,V2
79,55,HARROWDOWN HILL,THOM YORKE,XL RECORDINGS
80,New,HUGGING MY GRUDGE,BOY LEAST LIKELY TO,TOO YOUNG TO DIE
81,New,THE CHRONICLES OF A BOHEMIAN TEENAGER,GET CAPE WEAR CAPE FLY,ATLANTIC
82,79,GET TOGETHER,MADONNA,WARNER BROS
83,New,TRAINS TO BRAZIL,GUILLEMOTS,POLYDOR
84,62,GHETTO STORY,CHAM FT ALICIA KEYS,ATLANTIC
85,66,DON'T STOP ME NOW/PLEASE PLEASE,MCFLY,UNIVERSAL
86,85,ROOFTOPS (A LIBERATION BROADCAST),LOSTPROPHETS,VISIBLE NOISE
87,New,DO IT TO IT,CHERISH FT SEAN PAUL,CAPITOL
88,67,DISCO,CHICO,SONY BMG
89,83,SO WHAT,FIELD MOBB FT CIARA,GEFFEN
90,94,DIRTY LITTLE SECRET,ALL-AMERICAN REJECTS,INTERSCOPE
,,,,
91,98,HEARTBEATS,JOSE GONZALEZ,PEACE FROG
92,89,PUMP IT,BLACK EYED PEAS,A&M
93,97,GOLD DIGGER,KANYE WEST FT JAMIE FOXX,ROC-A-FELLA
94,52,SLEEPWALKING,MARIA LAWSON,PHONOGENIC
95,Re,I BET YOU LOOK GOOD ON THE DANCEFLOOR,ARCTIC MONKEYS,DOMINO RECORDINGS
96,84,BACK LIKE THAT,GHOSTFACE KILLAH FT NE-YO,DEF JAM
97,78,ALWAYS AND FOREVER,CHOCOLATE PUMA,POSITIVA
98,71,HORNY AS A DANDY,MOUSSE T VS DANDY WARHOLS,FEVERPITCH
99,87,DANI CALIFORNIA,RED HOT CHILI PEPPERS,WARNER BROS
100,69,ALL THIS LOVE,SIMILOU,DIRECTION
