position,lastWeek,title,artist,label
1,1,BRIGHT EYES,ART GARFUNKEL,CBS
2,3,SOME GIRLS,RACEY,RAK
3,2,COOL FOR CATS,SQUEEZE,A&M
4,9,SHAKE YOUR BODY (DOWN TO THE GROUND),THE JACKSONS,EPIC
5,35,HALLELUJAH,MILK AND HONEY,POLYDOR
6,7,SILLY THING/WHO KILLED BAMBI,SEX PISTOLS AND TEN POLE TUDOR,VIRGIN
7,6,HE'S THE GREATEST DANCER,SISTER SLEDGE,COTILLION
8,4,IN THE NAVY,THE VILLAGE PEOPLE,MERCURY
9,5,I WILL SURVIVE,GLORIA GAYNOR,POLYDOR
10,10,THE RUNNER,THE THREE DEGREES,ARIOLA
11,22,I DON'T WANNA LOSE YOU,KANDIDATE,RAK
12,8,SULTANS OF SWING,DIRE STRAITS,VERTIGO
13,28,POP MUZIK,M,MCA
14,14,WOW,KATE BUSH,EMI
15,12,I WANT YOUR LOVE,CHIC,ATLANTIC
16,26,FOREVER IN BLUE JEANS,NEIL DIAMOND,CBS
17,27,REMEMBER THEN,SHOWADDYWADDY,ARISTA
18,11,SOMETHING ELSE/FRIGGIN' IN THE RIGGIN',THE SEX PISTOLS,VIRGIN
19,25,GOODNIGHT TONIGHT,WINGS,PARLOPHONE
20,15,STRANGE TOWN,THE JAM,POLYDOR
21,13,TURN THE MUSIC UP,PLAYERS ASSOCIATION,VANGUARD
22,20,QUESTIONS AND ANSWERS,SHAM 69,POLYDOR
23,24,THE LOGICAL SONG,SUPERTRAMP,A&M
24,31,KNOCK ON WOOD,AMII STEWART,ATLANTIC/HANSA
25,30,THE STAIRCASE (MYSTERY),SIOUXSIE AND THE BANSHEES,POLYDOR
26,18,MONEY IN MY POCKET,DENNIS BROWN,LIGHTNING
27,32,HAVEN'T STOPPED DANCING YET,GONZALEZ,SIDEWALK
28,54,LOVE YOU INSIDE OUT,THE BEE GEES,RSO
29,29,VALLEY OF THE DOLLS,GENERATION X,CHRYSALIS
30,17,OLIVER'S ARMY,ELVIS COSTELLO AND THE ATTRACTIONS,RADAR
,,,,
31,37,OFFSHORE BANKING BUSINESS,MEMBERS,VIRGIN
32,16,DON'T STOP ME NOW,QUEEN,EMI
33,19,LUCKY NUMBER,LENE LOVICH,STIFF
34,33,CAN YOU FEEL THE FORCE?,REAL THING,PYE
35,34,FIRE,THE POINTER SISTERS,PLANET
36,36,INTO THE VALLEY,SKIDS,VIRGIN
37,41,HERE COMES THE NIGHT,THE BEACH BOYS,CARIBOU
38,21,WAITING FOR AN ALIBI,THIN LIZZY,VERTIGO
39,43,LOVE BALLAD,GEORGE BENSON,WARNER BROTHERS
40,38,KEEP ON DANCING,GARY'S GANG,CBS
41,New,ONE WAY TICKET,ERUPTION,ATLANTIC/HANSA
42,40,LET'S FLY AWAY,VOYAGE,GTO
43,New,GUILTY,MIKE OLDFIELD,VIRGIN
44,71,DANCE LADY DANCE,CROWN HEIGHTS AFFAIR,MERCURY
45,75,SWINGIN',LIGHT OF THE WORLD,ENSIGN
46,50,I (WHO HAVE NOTHING),SYLVESTER,FANTASY
47,53,LET'S DANCE/MEMPHIS,CHRIS MONTEZ/LONNIE MACK,LIGHTNING
48,23,JUST WHAT I NEEDED,THE CARS,ELEKTRA
49,39,IMAGINATION,ROCKY SHARPE AND THE REPLAYS,CHISWICK
50,45,CUBA,GIBSON BROTHERS,ISLAND
51,44,SOMETHING'S COOKIN' IN THE KITCHEN,DANA,GTO
52,48,SHOOT SHOOT,UFO,CHRYSALIS
53,56,ADVENTURES OF A LOVE CRUSADER,SARAH BRIGHTMAN AND HOT GOSSIP,ARIOLA/HANSA
54,New,FEEL THE NEED,LEIF GARRETT,SCOTTI BROTHERS
55,New,PARISIENNE WALKWAYS,GARY MOORE,MCA
56,New,BANANA SPLITS,THE DICKIES,A&M
57,62,OVERKILL,MOTORHEAD,BRONZE
58,New,I JUST FALL IN LOVE AGAIN,ANNE MURRAY,CAPITOL
59,55,SHA LA LA MEANS I LOVE YOU,BARRY WHITE,20TH CENTURY
60,New,THE NUMBER ONE SONG IN HEAVEN,SPARKS,VIRGIN
,,,,
61,New,HIGHLY INFLAMMABLE,X-RAY SPEX,EMI INTERNATIONAL
62,47,TRAGEDY,THE BEE GEES,RSO
63,60,CHASE,GIORGIO MORODER,CASABLANCA
64,New,I'M AN UPSTART,ANGELIC UPSTARTS,WARNER BROTHERS
65,42,MARY ANN,BLACK LACE,EMI
66,51,IMPERIAL WIZARD,DAVID ESSEX,MERCURY
67,New,DIAMONDS,CHRIS REA,MAGNET
68,57,WHAT A FOOL BELIEVES,THE DOOBIE BROTHERS,WARNER BROTHERS
69,69,SAVE THE LAST DANCE FOR ME {1979}/WHEN MY LITTLE GIRL IS SMILING {1979},THE DRIFTERS,LIGHTNING
70,61,KEEP YOUR BODY WORKING,KLEEER,ATLANTIC
71,New,REUNITED,PEACHES AND HERB,POLYDOR
72,67,POETRY IN MOTION/PRINCESS PRINCESS,JOHNNY TILLOTSON,LIGHTNING
73,New,NICE LEGS SHAME ABOUT HER FACE,MONKS,CARRERE
74,59,LIVIN' IT UP (FRIDAY NIGHT),BELL AND JAMES,A&M
75,46,HOLD THE LINE,TOTO,CBS
