position,lastWeek,title,artist,label
1,1,MESSAGE IN A BOTTLE,THE POLICE,A&M
2,7,DREAMING,BLONDIE,CHRYSALIS
3,2,CARS,GARY NUMAN,BEGGARS BANQUET
4,12,WHATEVER YOU WANT,STATUS QUO,VERTIGO
5,3,IF I SAID YOU HAD A BEAUTIFUL BODY WOULD YOU HOLD IT AGAINST ME,BELLAMY BROTHERS,WARNER BROTHERS
6,24,VIDEO KILLED THE RADIO STAR,THE BUGGLES,ISLAND
7,16,DON'T STOP 'TIL YOU GET ENOUGH,MICHAEL JACKSON,EPIC
8,11,SINCE YOU'VE BEEN GONE,RAINBOW,POLYDOR
9,4,LOVE'S GOTTA HOLD ON ME,DOLLAR,CARRERE
10,5,DON'T BRING ME DOWN,ELECTRIC LIGHT ORCHESTRA,JET
11,23,KATE BUSH ON STAGE (EP),KATE BUSH,EMI
12,14,CRUEL TO BE KIND,NICK LOWE,RADAR
13,8,SAIL ON,THE COMMODORES,MOTOWN
14,10,STRUT YOUR FUNKY STUFF,FRANTIQUE,PHILADELPHIA INTERNATIONAL
15,13,TIME FOR ACTION,SECRET AFFAIR,I-SPY
16,21,THE PRINCE,MADNESS,2 TONE
17,6,WE DON'T TALK ANYMORE,CLIFF RICHARD,EMI
18,9,STREET LIFE,THE CRUSADERS,MCA
19,15,REGGAE FOR IT NOW,BILL LOVELADY,CHARISMA
20,31,QUEEN OF HEARTS,DAVE EDMUNDS,SWANSONG
21,34,EVERY DAY HURTS,SAD CAFE,RCA
22,29,YOU CAN DO IT,AL HUDSON AND THE SOUL PARTNERS,MCA
23,18,"GONE, GONE, GONE",JOHNNY MATHIS,CBS
24,28,SLAP AND TICKLE,SQUEEZE,A&M
25,22,GOTTA GO HOME/EL LUTE,BONEY M,ATLANTIC/HANSA
26,17,JUST WHEN I NEEDED YOU MOST,RANDY VANWARMER,BEARSVILLE
27,30,BACK OF MY HAND,JAGS,ISLAND
28,50,ONE DAY AT A TIME,LENA MARTELL,PYE
29,26,BOY OH BOY,RACEY,RAK
30,44,THE CHOSEN FEW,THE DOOLEYS,GTO
,,,,
31,27,LOST IN MUSIC,SISTER SLEDGE,COTILLION
32,32,DIM ALL THE LIGHTS,DONNA SUMMER,CASABLANCA
33,45,CHARADE,SKIDS,VIRGIN
34,48,O.K. FRED,ERROL DUNKLEY,SCOPE
35,40,THE LONELIEST MAN IN THE WORLD,TOURISTS,LOGO
36,20,ANGEL EYES,ROXY MUSIC,POLYDOR
37,19,BANG BANG,B.A. ROBERTSON,ASYLUM
38,41,THE DEVIL WENT DOWN TO GEORGIA,CHARLIE DANIELS BAND,EPIC
39,46,DON'T BE A DUMMY,JOHN DU CANN,VERTIGO
40,43,WHEN YOU'RE IN LOVE WITH A BEAUTIFUL WOMAN,DR. HOOK,CAPITOL
41,69,SING A HAPPY SONG,THE O'JAYS,PHILADELPHIA INTERNATIONAL
42,52,MAKING PLANS FOR NIGEL,XTC,VIRGIN
43,25,DUCHESS,THE STRANGLERS,UNITED ARTISTS
44,36,GANGSTERS,THE SPECIAL AKA,2 TONE
45,59,STRAW DOGS,STIFF LITTLE FINGERS,CHRYSALIS
46,39,NIGHTS IN WHITE SATIN,THE DICKIES,A&M
47,58,MITTAGEISEN (METAL POSTCARD),SIOUXSIE AND THE BANSHEES,POLYDOR
48,67,JUMP THE GUN,THE THREE DEGREES,ARIOLA
49,72,SUMAHAMA,THE BEACH BOYS,CARIBOU
50,37,GET IT RIGHT NEXT TIME,GERRY RAFFERTY,UNITED ARTISTS
51,New,"SPIRIT, BODY AND SOUL",THE NOLANS,EPIC
52,33,MONEY,FLYING LIZARDS,VIRGIN
53,New,TUSK,FLEETWOOD MAC,WARNER BROTHERS
54,75,POINT OF VIEW,MATUMBI,MATUMBI
55,38,TOMORROW'S GIRLS,UK SUBS,GEM
56,64,THE SHAPE OF THINGS TO COME,THE HEADBOYS,RSO
57,61,BREAKFAST IN BED,SHEILA HYLTON,UNITED ARTISTS
58,49,THIS TIME BABY,JACKIE MOORE,CBS
59,47,SEXY CREAM,SLICK,FANTASY
60,53,WAR STORIES,STARJETS,EPIC
,,,,
61,57,MILLIONS LIKE US,PURPLE HEARTS,FICTION
62,68,IN THE BROWNIES,BILLY CONNOLLY,POLYDOR
63,New,NOW IT'S GONE,CHORDS,POLYDOR
64,New,GONNA GET ALONG WITHOUT YOU NOW,VIOLA WILLS,ARIOLA/HANSA
65,51,SOMETHING THAT I SAID,RUTS,VIRGIN
66,New,LET ME KNOW (I HAVE A RIGHT),GLORIA GAYNOR,POLYDOR
67,35,WHEN YOU'RE YOUNG,THE JAM,POLYDOR
68,New,STAR,EARTH WIND AND FIRE,CBS
69,New,LUTON AIRPORT,CATS U.K.,WEA
70,New,STRAIGHT LINES,NEW MUSIK,GTO
71,42,OOH! WHAT A LIFE,GIBSON BROTHERS,ISLAND
72,New,GHOST DANCER,THE ADDRISI BROTHERS,SCOTTI BROTHERS
73,65,FEEL THE REAL,DAVID BENDETH,SIDEWALK
74,55,I DON'T LIKE MONDAYS,THE BOOMTOWN RATS,ENSIGN
75,New,NO ONE GETS THE PRIZE,DIANA ROSS,MOTOWN
