position,lastWeek,title,artist,label
1,2,CLUB CAN'T HANDLE ME,FLO RIDA FT DAVID GUETTA,ATLANTIC
2,4,LOVE THE WAY YOU LIE,EMINEM FT RIHANNA,POLYDOR
3,New,MISSING YOU,SATURDAYS,FASCINATION/GEFFEN
4,3,WE NO SPEAK AMERICANO,YOLANDA BE COOL VS D CUP,AATW/UMTV
5,1,BEAUTIFUL MONSTER,NE-YO,DEF JAM
6,6,BILLIONAIRE,TRAVIE MCCOY FT BRUNO MARS,DECAYDANCE/FUELED BY RAMEN
7,7,AIRPLANES,BOB FT HAYLEY WILLIAMS,ATLANTIC
8,5,ALL TIME LOW,WANTED,GEFFEN
9,8,PACK UP,ELIZA DOOLITTLE,PARLOPHONE
10,New,IN MY SYSTEM,TINCHY STRYDER,4TH & BROADWAY
11,9,ONE (YOUR NAME),SWEDISH HOUSE MAFIA/PHARRELL,VIRGIN
12,10,CALIFORNIA GURLS,KATY PERRY FT SNOOP DOGG,VIRGIN
13,12,WHAT IF,JASON DERULO,WARNER MUSIC
14,13,I NEED AIR,MAGNETIC MAN FT ANGELA HUNTE,COLUMBIA
15,16,KICKSTARTS,EXAMPLE,DATA
16,11,CHOICES,HOOSIERS,RCA
17,14,I LIKE IT,ENRIQUE IGLESIAS FT PITBULL,POLYDOR
18,15,BANG BANG BANG,MARK RONSON & THE BUSINESS INT,COLUMBIA
19,45,THE WRITER,ELLIE GOULDING,POLYDOR
20,20,DJ GOT US FALLING IN LOVE,USHER FT PITBULL,LAFACE
21,19,COMMANDER,KELLY ROWLAND FT DAVID GUETTA,UNIVERSAL
22,18,ALEJANDRO,LADY GAGA,INTERSCOPE
23,25,STEREO LOVE,EDWARD MAYA FT VIKA JIGULINA,3 BEAT/AATW
24,22,NOT AFRAID,EMINEM,INTERSCOPE
25,17,JUST BE GOOD TO GREEN,PROFESSOR GREEN FT LILY ALLEN,VIRGIN
26,21,ALL THE LOVERS,KYLIE MINOGUE,PARLOPHONE
27,24,GOLD DUST,DJ FRESH,DATA
28,27,GETTIN' OVER,DAVID GUETTA FT CHRIS WILLIS,POSITIVA
29,26,PRAYIN',PLAN B,679/ATLANTIC
30,28,FRISKY,TINIE TEMPAH FT LABRINTH,PARLOPHONE
,,,,
