position,lastWeek,title,artist,label
1,1,ARE 'FRIENDS' ELECTRIC?,TUBEWAY ARMY,BEGGARS BANQUET
2,3,SILLY GAMES,JANET KAY,SCOPE
3,9,C'MON EVERYBODY,THE SEX PISTOLS,VIRGIN
4,2,UP THE JUNCTION,SQUEEZE,A&M
5,6,LIGHT MY FIRE/137 DISCO HEAVEN,AMII STEWART,ATLANTIC/HANSA
6,5,NIGHT OWL,GERRY RAFFERTY,UNITED ARTISTS
7,21,BABYLON'S BURNING,RUTS,VIRGIN
8,28,LADY LYNDA,THE BEACH BOYS,CARIBOU
9,7,THE LONE RANGER,QUANTUM JUMP,ELECTRIC
10,4,RING MY BELL,ANITA WARD,TK
11,12,LIVING ON THE FRONT LINE,EDDY GRANT,ENSIGN
12,22,GOOD TIMES,CHIC,ATLANTIC
13,27,WANTED,THE DOOLEYS,GTO
14,26,DO ANYTHING YOU WANT TO,THIN LIZZY,VERTIGO
15,18,GO WEST,THE VILLAGE PEOPLE,MERCURY
16,31,SPACE BASS,SLICK,FANTASY
17,20,MAYBE,THOM PACE,RSO
18,15,H.A.P.P.Y. RADIO,EDWIN STARR,20TH CENTURY
19,16,CAVATINA (ORIGINAL SOUNDTRACK FROM 'THE DEER HUNTER'),JOHN WILLIAMS,CUBE
20,14,WHO WERE YOU WITH IN THE MOONLIGHT,DOLLAR,CARRERE
21,29,GIRLS TALK,DAVE EDMUNDS,SWANSONG
22,39,BAD GIRLS,DONNA SUMMER,CASABLANCA
23,8,BOOGIE WONDERLAND,EARTH WIND AND FIRE WITH THE EMOTIONS,CBS
24,41,MY SHARONA,THE KNACK,CAPITOL
25,30,BORN TO BE ALIVE,PATRICK HERNANDEZ,GEM
26,32,BREAKFAST IN AMERICA,SUPERTRAMP,A&M
27,23,SAY WHEN,LENE LOVICH,STIFF
28,24,GERTCHA,CHAS AND DAVE,EMI
29,10,DANCE AWAY,ROXY MUSIC,POLYDOR
30,36,CHUCK E'S IN LOVE,RICKIE LEE JONES,WARNER BROTHERS
,,,,
31,11,SUNDAY GIRL,BLONDIE,CHRYSALIS
32,34,DEATH DISCO,PUBLIC IMAGE LIMITED,VIRGIN
33,47,PLAYGROUND TWIST,SIOUXSIE AND THE BANSHEES,POLYDOR
34,54,IF I HAD YOU,THE KORGIS,RIALTO
35,17,WE ARE FAMILY,SISTER SLEDGE,COTILLION
36,35,MARRIED MEN,BONNIE TYLER,RCA
37,19,THEME FROM 'THE DEER HUNTER' (CAVATINA),THE SHADOWS,EMI
38,60,CAN'T STAND LOSING YOU,THE POLICE,A&M
39,13,AIN'T NO STOPPIN' US NOW,MCFADDEN AND WHITEHEAD,PHILADELPHIA INTERNATIONAL
40,25,MASQUERADE,SKIDS,VIRGIN
41,56,SINCE I DON'T HAVE YOU,ART GARFUNKEL,CBS
42,33,STRANGLEHOLD,UK SUBS,GEM
43,58,I'M A SUCKER FOR YOUR LOVE,TEENA MARIE AND RICK JAMES,MOTOWN
44,38,OLD SIAM SIR,WINGS,MPL
45,45,DON'T KILL IT CAROL,MANFRED MANN'S EARTH BAND,BRONZE
46,48,BABY LAY DOWN,RUBY WINTERS,CREOLE
47,72,STARS,SYLVESTER,FANTASY
48,New,ANGELEYES/VOULEZ-VOUS,ABBA,EPIC
49,37,SHINE A LITTLE LOVE,ELECTRIC LIGHT ORCHESTRA,JET
50,43,DANCE WITH YOU,CARRIE LUCAS,SOLAR
51,New,GET ANOTHER LOVE,CHANTAL CURTIS,PYE
52,50,I WAS MADE FOR LOVIN' YOU,KISS,CASABLANCA
53,69,DOCTOR JACKYLL AND MISTER FUNK,JACKIE MCCLEAN,RCA
54,46,LOVE IS THE ANSWER,ENGLAND DAN AND JOHN FORD COLEY,BIG TREE
54,New,OO-EEH BABY,STONEBRIDGE McGUINNESS,RCA
56,40,HEAD OVER HEELS IN LOVE,KEVIN KEEGAN,EMI
57,53,GOLD,JOHN STEWART,RSO
58,New,STAY WITH ME TILL DAWN,JUDIE TZUKE,ROCKET
59,44,HOT STUFF,DONNA SUMMER,CASABLANCA
60,59,SUNBURN,GRAHAM GOULDMAN,MERCURY
,,,,
61,63,NO CLASS,MOTORHEAD,BRONZE
62,New,KID,THE PRETENDERS,REAL
63,New,LOVE OF MY LIFE,QUEEN,EMI
64,New,DAVID'S SONG (THEME FROM TV SERIES 'KIDNAPPED'),VLADIMIR COSMA,DECCA
65,52,ONE RULE FOR YOU,AFTER THE FIRE,CBS
66,49,HALFWAY HOTEL,VOYAGER,MOUNTAIN
67,42,DRIVER'S SEAT,SNIFF 'N' THE TEARS,CHISWICK
68,61,BAD CASE OF LOVIN' YOU (DOCTOR DOCTOR),ROBERT PALMER,ISLAND
69,New,MINUTE BY MINUTE,THE DOOBIE BROTHERS,WARNER BROTHERS
70,64,DEEPER THAN THE NIGHT,OLIVIA NEWTON-JOHN,EMI
71,55,SHE BELIEVES IN ME,KENNY ROGERS,UNITED ARTISTS
72,New,MIDNIGHT GROOVIN',LIGHT OF THE WORLD,ENSIGN
73,New,BRING THE FAMILY BACK,BILLY PAUL,PHILADELPHIA INTERNATIONAL
74,51,REUNITED,PEACHES AND HERB,POLYDOR
75,75,TALK TO ME,THIRD WORLD,ISLAND
