position,lastWeek,title,artist,label
1,1,THE CARNIVAL IS OVER,SEEKERS,COLUMBIA
2,2,MY GENERATION,THE WHO,BRUNSWICK
3,4,1-2-3-,LEN BARRY,BRUNSWICK
4,3,GET OFF OF MY CLOUD,THE ROLLING STONES,DECCA
5,11,A LOVER'S CONCERTO,TOYS,STATESIDE
6,5,TEARS,KEN DODD,COLUMBIA
7,8,WIND ME UP (LET ME GO),CLIFF RICHARD,COLUMBIA
8,10,POSITIVELY 4TH STREET,BOB DYLAN,CBS
9,12,PRINCESS IN RAGS,GENE PITNEY,STATESIDE
10,6,YESTERDAY MAN,CHRIS ANDREWS,DECCA
11,19,THE RIVER,KEN DODD,COLUMBIA
12,7,IT'S MY LIFE,THE ANIMALS,COLUMBIA
13,20,DON'T BRING ME YOUR HEARTACHES,PAUL AND BARRY RYAN,DECCA
14,37,MARIA,P J PROBY,LIBERTY
15,18,TELL ME WHY,ELVIS PRESLEY,RCA
16,13,YESTERDAY,MATT MONRO,PARLOPHONE
17,21,IS IT REALLY OVER,JIM REEVES,RCA
18,9,HERE IT COMES AGAIN,FORTUNES,DECCA
19,26,CRAWLIN' BACK,ROY ORBISON,LONDON
20,35,LET'S HANG ON,THE FOUR SEASONS,PHILIPS
21,39,HOW CAN YOU TELL,SANDIE SHAW,PYE
22,14,EVIL HEARTED YOU/STILL I'M SAD,YARDBIRDS,COLUMBIA
23,15,LOVE IS STRANGE,THE EVERLY BROTHERS,WARNER BROTHERS
24,16,ALMOST THERE,ANDY WILLIAMS,CBS
25,23,YOU'RE THE ONE,PETULA CLARK,PYE
26,34,TURN! TURN! TURN! (TO EVERYTHING THERE IS A SEASON),THE BYRDS,CBS
27,22,UNTIL IT'S TIME FOR YOU TO GO,FOUR PENNIES,PHILIPS
28,17,IT'S GOOD NEWS WEEK,HEDGEHOPPERS ANONYMOUS,DECCA
29,38,WALK HAND IN HAND,GERRY AND THE PACEMAKERS,COLUMBIA
30,31,TURQUOISE,DONOVAN,PYE
,,,,
31,25,BABY I'M YOURS,PETER AND GORDON,COLUMBIA
32,New,TO WHOM IT CONCERNS,CHRIS ANDREWS,DECCA
33,New,RESCUE ME,FONTELLA BASS,CHESS
34,New,TILL THE END OF THE DAY,THE KINKS,PYE
35,27,EVE OF DESTRUCTION,BARRY MCGUIRE,RCA
36,24,BUT YOU'RE MINE,SONNY AND CHER,ATLANTIC
37,33,TREAT HER RIGHT,ROY HEAD,VOCALION
38,New,MY SHIP IS COMING IN,WALKER BROTHERS,PHILIPS
39,48,WAR LORD,THE SHADOWS,COLUMBIA
40,28,SOMETHING,GEORGIE FAME,COLUMBIA
41,30,IN THE CHAPEL IN THE MOONLIGHT,THE BACHELORS,DECCA
42,50,DON'T FIGHT IT,WILSON PICKETT,ATLANTIC
43,29,HANG ON SLOOPY,MCCOYS,IMMEDIATE
44,41,"I LOVE YOU, YES I DO",MERSEYBEATS,FONTANA
45,32,IN THE MIDNIGHT HOUR,WILSON PICKETT,ATLANTIC
46,40,"IF YOU GOTTA GO, GO NOW",MANFRED MANN,HMV
47,36,SOME OF YOUR LOVIN',DUSTY SPRINGFIELD,PHILIPS
48,New,KEEP ON RUNNING,SPENCER DAVIS GROUP,FONTANA
49,49,MY GIRL,OTIS REDDING,ATLANTIC
50,45,OVER AND OVER,THE DAVE CLARK FIVE,COLUMBIA
